Orthogroup	Colletotrichum_godetiae	Colletotrichum_acutatum
OG0003550	XP_060431245.1	XP_060359266.1
OG0003551	XP_060431244.1	XP_060359267.1
OG0003552	XP_060431241.1	XP_060359270.1
OG0003553	XP_060431240.1	XP_060359272.1
OG0003554	XP_060431238.1	XP_060359275.1
OG0003555	XP_060431237.1	XP_060359276.1
OG0003556	XP_060431236.1	XP_060359277.1
OG0003557	XP_060431232.1	XP_060359280.1
OG0003558	XP_060431228.1	XP_060357005.1
OG0003559	XP_060431226.1	XP_060360683.1
OG0003560	XP_060431225.1	XP_060360684.1
OG0003561	XP_060431223.1	XP_060360685.1
OG0003562	XP_060431220.1	XP_060360688.1
OG0003563	XP_060431219.1	XP_060360689.1
OG0003564	XP_060431218.1	XP_060360690.1
OG0003565	XP_060431217.1	XP_060360691.1
OG0003566	XP_060431216.1	XP_060360692.1
OG0003567	XP_060431215.1	XP_060360693.1
OG0003568	XP_060431214.1	XP_060360694.1
OG0003569	XP_060431213.1	XP_060360695.1
OG0003570	XP_060431212.1	XP_060360696.1
OG0003572	XP_060431211.1	XP_060360700.1
OG0003573	XP_060431207.1	XP_060360702.1
OG0003574	XP_060431209.1	XP_060360704.1
OG0003575	XP_060431205.1	XP_060360705.1
OG0003576	XP_060431198.1	XP_060360712.1
OG0003577	XP_060431197.1	XP_060360713.1
OG0003578	XP_060431195.1	XP_060360715.1
OG0003579	XP_060436578.1	XP_060364319.1
OG0003580	XP_060436580.1	XP_060364318.1
OG0003581	XP_060436581.1	XP_060364317.1
OG0003582	XP_060436582.1	XP_060364315.1
OG0003583	XP_060436584.1	XP_060364313.1
OG0003584	XP_060436585.1	XP_060364312.1
OG0003585	XP_060436587.1	XP_060364311.1
OG0003586	XP_060436588.1	XP_060364310.1
OG0003587	XP_060436598.1	XP_060364302.1
OG0003588	XP_060436607.1	XP_060364297.1
OG0003589	XP_060436608.1	XP_060364296.1
OG0003590	XP_060436609.1	XP_060364294.1
OG0003591	XP_060436610.1	XP_060364293.1
OG0003592	XP_060436611.1	XP_060364291.1
OG0003593	XP_060436612.1	XP_060364290.1
OG0003594	XP_060436613.1	XP_060364289.1
OG0003595	XP_060436617.1	XP_060364287.1
OG0003596	XP_060436618.1	XP_060364286.1
OG0003597	XP_060436631.1	XP_060362042.1
OG0003598	XP_060436632.1	XP_060362043.1
OG0003599	XP_060436635.1	XP_060362046.1
OG0003600	XP_060436636.1	XP_060362047.1
OG0003601	XP_060436637.1	XP_060362048.1
OG0003602	XP_060436638.1	XP_060362049.1
OG0003603	XP_060436645.1	XP_060362057.1
OG0003604	XP_060436649.1	XP_060362060.1
OG0003605	XP_060436652.1	XP_060362061.1
OG0003606	XP_060436653.1	XP_060362062.1
OG0003607	XP_060436654.1	XP_060362063.1
OG0003608	XP_060436656.1	XP_060362065.1
OG0003609	XP_060436657.1	XP_060362066.1
OG0003610	XP_060436658.1	XP_060362067.1
OG0003611	XP_060436660.1	XP_060362069.1
OG0003612	XP_060436661.1	XP_060362070.1
OG0003613	XP_060436663.1	XP_060362072.1
OG0003614	XP_060436665.1	XP_060362074.1
OG0003615	XP_060436669.1	XP_060362078.1
OG0003616	XP_060436674.1	XP_060362080.1
OG0003617	XP_060436675.1	XP_060362081.1
OG0003618	XP_060436677.1	XP_060362083.1
OG0003619	XP_060436678.1	XP_060362084.1
OG0003620	XP_060436679.1	XP_060362085.1
OG0003621	XP_060435495.1	XP_060369204.1
OG0003622	XP_060435494.1	XP_060369203.1
OG0003623	XP_060435493.1	XP_060369202.1
OG0003624	XP_060435491.1	XP_060369201.1
OG0003625	XP_060435490.1	XP_060369199.1
OG0003626	XP_060435489.1	XP_060369198.1
OG0003627	XP_060435487.1	XP_060369196.1
OG0003628	XP_060435482.1	XP_060369192.1
OG0003629	XP_060435481.1	XP_060369191.1
OG0003630	XP_060435480.1	XP_060369190.1
OG0003631	XP_060435479.1	XP_060369189.1
OG0003632	XP_060435478.1	XP_060369188.1
OG0003633	XP_060435477.1	XP_060369186.1
OG0003634	XP_060435476.1	XP_060369185.1
OG0003635	XP_060435475.1	XP_060369184.1
OG0003636	XP_060435474.1	XP_060369183.1
OG0003637	XP_060435473.1	XP_060369182.1
OG0003638	XP_060435470.1	XP_060369178.1
OG0003639	XP_060435469.1	XP_060369177.1
OG0003640	XP_060435468.1	XP_060369174.1
OG0003641	XP_060435464.1	XP_060369168.1
OG0003642	XP_060435462.1	XP_060369166.1
OG0003643	XP_060435461.1	XP_060369165.1
OG0003644	XP_060435460.1	XP_060369164.1
OG0003645	XP_060435458.1	XP_060369163.1
OG0003646	XP_060435456.1	XP_060369161.1
OG0003647	XP_060435455.1	XP_060369160.1
OG0003648	XP_060435453.1	XP_060369158.1
OG0003649	XP_060435448.1	XP_060369155.1
OG0003650	XP_060435446.1	XP_060369153.1
OG0003651	XP_060435445.1	XP_060369152.1
OG0003652	XP_060435444.1	XP_060369151.1
OG0003653	XP_060435443.1	XP_060369150.1
OG0003654	XP_060435442.1	XP_060369149.1
OG0003655	XP_060435441.1	XP_060369148.1
OG0003656	XP_060435439.1	XP_060369146.1
OG0003657	XP_060435438.1	XP_060369145.1
OG0003658	XP_060435436.1	XP_060369144.1
OG0003659	XP_060435435.1	XP_060369143.1
OG0003660	XP_060435433.1	XP_060369141.1
OG0003661	XP_060435431.1	XP_060369139.1
OG0003662	XP_060435430.1	XP_060369138.1
OG0003663	XP_060435429.1	XP_060369137.1
OG0003664	XP_060435427.1	XP_060369135.1
OG0003665	XP_060435426.1	XP_060369133.1
OG0003666	XP_060435425.1	XP_060369132.1
OG0003667	XP_060435424.1	XP_060369131.1
OG0003668	XP_060435423.1	XP_060369130.1
OG0003669	XP_060435420.1	XP_060369128.1
OG0003670	XP_060435417.1	XP_060369125.1
OG0003671	XP_060435415.1	XP_060369124.1
OG0003672	XP_060435414.1	XP_060369123.1
OG0003673	XP_060435411.1	XP_060369120.1
OG0003674	XP_060435410.1	XP_060369119.1
OG0003675	XP_060435409.1	XP_060369117.1
OG0003676	XP_060422971.1	XP_060365900.1
OG0003677	XP_060422972.1	XP_060365901.1
OG0003678	XP_060422973.1	XP_060365902.1
OG0003679	XP_060422974.1	XP_060365903.1
OG0003680	XP_060422975.1	XP_060365904.1
OG0003681	XP_060422976.1	XP_060365905.1
OG0003682	XP_060422977.1	XP_060365907.1
OG0003683	XP_060422979.1	XP_060365909.1
OG0003684	XP_060422980.1	XP_060365914.1
OG0003685	XP_060422982.1	XP_060365916.1
OG0003686	XP_060422983.1	XP_060365917.1
OG0003687	XP_060422984.1	XP_060365918.1
OG0003688	XP_060422985.1	XP_060365919.1
OG0003689	XP_060422986.1	XP_060365921.1
OG0003690	XP_060422987.1	XP_060365922.1
OG0003691	XP_060422989.1	XP_060365924.1
OG0003692	XP_060422990.1	XP_060365925.1
OG0003693	XP_060422991.1	XP_060365926.1
OG0003694	XP_060422992.1	XP_060365927.1
OG0003695	XP_060422995.1	XP_060365929.1
OG0003696	XP_060425473.1	XP_060365933.1
OG0003697	XP_060425472.1	XP_060365934.1
OG0003698	XP_060428054.1	XP_060357280.1
OG0003698	XP_060425463.1	XP_060365945.1
OG0003699	XP_060425457.1	XP_060365950.1
OG0003700	XP_060425455.1	XP_060365952.1
OG0003701	XP_060425452.1	XP_060365955.1
OG0003702	XP_060425450.1	XP_060365958.1
OG0003703	XP_060425448.1	XP_060365959.1
OG0003704	XP_060425446.1	XP_060365961.1
OG0003705	XP_060425445.1	XP_060365962.1
OG0003706	XP_060425444.1	XP_060365963.1
OG0003707	XP_060425439.1	XP_060365969.1
OG0003708	XP_060425438.1	XP_060365972.1
OG0003709	XP_060425437.1	XP_060365973.1
OG0003710	XP_060425436.1	XP_060365974.1
OG0003711	XP_060425435.1	XP_060365975.1
OG0003712	XP_060425433.1	XP_060365977.1
OG0003713	XP_060425431.1	XP_060365978.1
OG0003714	XP_060425428.1	XP_060365982.1
OG0003715	XP_060425425.1	XP_060365985.1
OG0003716	XP_060425423.1	XP_060365986.1
OG0003717	XP_060425422.1	XP_060365987.1
OG0003718	XP_060431978.1	XP_060361258.1
OG0003719	XP_060431975.1	XP_060361260.1
OG0003720	XP_060431973.1	XP_060361262.1
OG0003721	XP_060431972.1	XP_060361263.1
OG0003722	XP_060431971.1	XP_060361264.1
OG0003723	XP_060431970.1	XP_060361265.1
OG0003724	XP_060431968.1	XP_060361266.1
OG0003725	XP_060431967.1	XP_060361267.1
OG0003726	XP_060431966.1	XP_060361268.1
OG0003727	XP_060431965.1	XP_060361269.1
OG0003728	XP_060431963.1	XP_060361270.1
OG0003729	XP_060431962.1	XP_060361271.1
OG0003730	XP_060431961.1	XP_060361272.1
OG0003731	XP_060431959.1	XP_060361273.1
OG0003732	XP_060431958.1	XP_060361274.1
OG0003733	XP_060431957.1	XP_060361275.1
OG0003734	XP_060431956.1	XP_060361276.1
OG0003735	XP_060431951.1	XP_060361281.1
OG0003736	XP_060431949.1	XP_060361282.1
OG0003737	XP_060431944.1	XP_060361285.1
OG0003738	XP_060431941.1	XP_060361288.1
OG0003739	XP_060431928.1	XP_060365796.1
OG0003740	XP_060431927.1	XP_060365797.1
OG0003741	XP_060431925.1	XP_060365798.1
OG0003742	XP_060431922.1	XP_060365801.1
OG0003743	XP_060431921.1	XP_060365802.1
OG0003744	XP_060431920.1	XP_060365803.1
OG0003745	XP_060431919.1	XP_060365804.1
OG0003746	XP_060431918.1	XP_060365805.1
OG0003747	XP_060431917.1	XP_060365806.1
OG0003748	XP_060431915.1	XP_060365808.1
OG0003749	XP_060431914.1	XP_060365809.1
OG0003750	XP_060431913.1	XP_060365810.1
OG0003751	XP_060431912.1	XP_060365811.1
OG0003752	XP_060431911.1	XP_060365812.1
OG0003753	XP_060431906.1	XP_060365815.1
OG0003754	XP_060431905.1	XP_060365816.1
OG0003755	XP_060431904.1	XP_060365817.1
OG0003756	XP_060431903.1	XP_060365818.1
OG0003757	XP_060431902.1	XP_060365819.1
OG0003758	XP_060431901.1	XP_060365820.1
OG0003759	XP_060431899.1	XP_060365824.1
OG0003760	XP_060431898.1	XP_060365825.1
OG0003761	XP_060431897.1	XP_060365826.1
OG0003762	XP_060431896.1	XP_060365827.1
OG0003763	XP_060431894.1	XP_060365829.1
OG0003764	XP_060431893.1	XP_060365830.1
OG0003765	XP_060431892.1	XP_060365831.1
OG0003766	XP_060431891.1	XP_060365832.1
OG0003767	XP_060431889.1	XP_060365835.1
OG0003768	XP_060429291.1	XP_060362591.1
OG0003769	XP_060429289.1	XP_060362593.1
OG0003770	XP_060429288.1	XP_060362594.1
OG0003771	XP_060429283.1	XP_060360161.1
OG0003772	XP_060429282.1	XP_060360160.1
OG0003773	XP_060429281.1	XP_060360159.1
OG0003774	XP_060429280.1	XP_060360158.1
OG0003775	XP_060429279.1	XP_060360157.1
OG0003776	XP_060429277.1	XP_060360156.1
OG0003777	XP_060429275.1	XP_060360154.1
OG0003778	XP_060429274.1	XP_060360153.1
OG0003779	XP_060429273.1	XP_060360152.1
OG0003780	XP_060429272.1	XP_060360151.1
OG0003781	XP_060429269.1	XP_060360147.1
OG0003782	XP_060429268.1	XP_060360146.1
OG0003783	XP_060429267.1	XP_060360145.1
OG0003784	XP_060429266.1	XP_060360144.1
OG0003785	XP_060429265.1	XP_060360143.1
OG0003786	XP_060429261.1	XP_060360138.1
OG0003787	XP_060429258.1	XP_060360137.1
OG0003788	XP_060429257.1	XP_060360136.1
OG0003789	XP_060429254.1	XP_060360133.1
OG0003790	XP_060429253.1	XP_060360132.1
OG0003791	XP_060429252.1	XP_060360131.1
OG0003792	XP_060429251.1	XP_060360130.1
OG0003793	XP_060429249.1	XP_060360129.1
OG0003794	XP_060429244.1	XP_060361507.1
OG0003795	XP_060429243.1	XP_060361504.1
OG0003796	XP_060429242.1	XP_060361503.1
OG0003797	XP_060429241.1	XP_060361502.1
OG0003798	XP_060429240.1	XP_060361501.1
OG0003799	XP_060429237.1	XP_060361496.1
OG0003800	XP_060429235.1	XP_060361494.1
OG0003801	XP_060429233.1	XP_060361493.1
OG0003802	XP_060429232.1	XP_060361492.1
OG0003803	XP_060429231.1	XP_060361491.1
OG0003805	XP_060429226.1	XP_060361484.1
OG0003806	XP_060429225.1	XP_060361483.1
OG0003807	XP_060429223.1	XP_060361481.1
OG0003808	XP_060429219.1	XP_060361477.1
OG0003809	XP_060429218.1	XP_060361476.1
OG0003810	XP_060429217.1	XP_060361475.1
OG0003811	XP_060429216.1	XP_060361474.1
OG0003812	XP_060429215.1	XP_060361473.1
OG0003813	XP_060423812.1	XP_060363311.1
OG0003814	XP_060423814.1	XP_060363313.1
OG0003815	XP_060423815.1	XP_060363314.1
OG0003816	XP_060423816.1	XP_060363316.1
OG0003817	XP_060423818.1	XP_060363318.1
OG0003818	XP_060423819.1	XP_060363319.1
OG0003819	XP_060423820.1	XP_060363320.1
OG0003820	XP_060423822.1	XP_060363321.1
OG0003821	XP_060423823.1	XP_060363322.1
OG0003822	XP_060423824.1	XP_060363323.1
OG0003823	XP_060423825.1	XP_060363324.1
OG0003824	XP_060423826.1	XP_060363325.1
OG0003825	XP_060423827.1	XP_060363326.1
OG0003826	XP_060423828.1	XP_060363327.1
OG0003827	XP_060423830.1	XP_060363329.1
OG0003828	XP_060423831.1	XP_060363330.1
OG0003829	XP_060423833.1	XP_060363332.1
OG0003830	XP_060423834.1	XP_060363333.1
OG0003831	XP_060423835.1	XP_060363334.1
OG0003832	XP_060423836.1	XP_060363335.1
OG0003833	XP_060423838.1	XP_060363337.1
OG0003834	XP_060423839.1	XP_060363338.1
OG0003835	XP_060423841.1	XP_060363341.1
OG0003836	XP_060423842.1	XP_060363342.1
OG0003837	XP_060423845.1	XP_060363345.1
OG0003838	XP_060423846.1	XP_060363346.1
OG0003839	XP_060425886.1	XP_060359945.1
OG0003840	XP_060423852.1	XP_060363353.1
OG0003841	XP_060423856.1	XP_060363358.1
OG0003842	XP_060423858.1	XP_060363360.1
OG0003843	XP_060423859.1	XP_060363361.1
OG0003844	XP_060423860.1	XP_060363362.1
OG0003845	XP_060423862.1	XP_060363366.1
OG0003846	XP_060423863.1	XP_060363367.1
OG0003847	XP_060423864.1	XP_060363368.1
OG0003848	XP_060423865.1	XP_060363369.1
OG0003849	XP_060423866.1	XP_060363370.1
OG0003850	XP_060423867.1	XP_060363371.1
OG0003851	XP_060423879.1	XP_060363750.1
OG0003852	XP_060421771.1	XP_060363744.1
OG0003853	XP_060421772.1	XP_060363743.1
OG0003854	XP_060421774.1	XP_060363741.1
OG0003855	XP_060421775.1	XP_060363740.1
OG0003856	XP_060421776.1	XP_060363739.1
OG0003857	XP_060421777.1	XP_060363738.1
OG0003858	XP_060421778.1	XP_060363737.1
OG0003859	XP_060421779.1	XP_060363736.1
OG0003860	XP_060421781.1	XP_060363734.1
OG0003861	XP_060421788.1	XP_060363724.1
OG0003862	XP_060421789.1	XP_060363723.1
OG0003863	XP_060421790.1	XP_060363721.1
OG0003864	XP_060427513.1	XP_060363714.1
OG0003865	XP_060427514.1	XP_060363712.1
OG0003866	XP_060427515.1	XP_060363710.1
OG0003867	XP_060427516.1	XP_060363709.1
OG0003868	XP_060427522.1	XP_060363702.1
OG0003869	XP_060427523.1	XP_060363701.1
OG0003870	XP_060421441.1	XP_060360467.1
OG0003871	XP_060421442.1	XP_060360468.1
OG0003872	XP_060421443.1	XP_060360469.1
OG0003873	XP_060421444.1	XP_060360470.1
OG0003874	XP_060421446.1	XP_060360472.1
OG0003875	XP_060421447.1	XP_060360473.1
OG0003876	XP_060433797.1	XP_060360482.1
OG0003877	XP_060433798.1	XP_060360483.1
OG0003878	XP_060433799.1	XP_060360484.1
OG0003879	XP_060433801.1	XP_060360486.1
OG0003880	XP_060433802.1	XP_060360487.1
OG0003881	XP_060433803.1	XP_060360488.1
OG0003882	XP_060433805.1	XP_060360489.1
OG0003883	XP_060433806.1	XP_060360490.1
OG0003884	XP_060433807.1	XP_060360491.1
OG0003885	XP_060433809.1	XP_060360492.1
OG0003886	XP_060433810.1	XP_060360493.1
OG0003887	XP_060433813.1	XP_060360497.1
OG0003888	XP_060433815.1	XP_060360499.1
OG0003889	XP_060433816.1	XP_060360501.1
OG0003890	XP_060433817.1	XP_060360502.1, XP_060360503.1
OG0003891	XP_060433818.1	XP_060360314.1
OG0003892	XP_060433819.1	XP_060360315.1
OG0003893	XP_060433821.1	XP_060360317.1
OG0003894	XP_060433823.1	XP_060360319.1
OG0003895	XP_060433824.1	XP_060360320.1
OG0003896	XP_060433826.1	XP_060360322.1
OG0003897	XP_060433827.1	XP_060360323.1
OG0003898	XP_060433829.1	XP_060360324.1
OG0003899	XP_060433830.1	XP_060360325.1
OG0003900	XP_060433831.1	XP_060360326.1
OG0003901	XP_060433833.1	XP_060360327.1
OG0003902	XP_060433836.1	XP_060360330.1
OG0003903	XP_060433838.1	XP_060360333.1
OG0003904	XP_060433839.1	XP_060360334.1
OG0003905	XP_060433843.1	XP_060360336.1
OG0003906	XP_060433844.1	XP_060360337.1
OG0003907	XP_060433845.1	XP_060360338.1
OG0003908	XP_060433846.1	XP_060360339.1
OG0003909	XP_060433847.1	XP_060360340.1
OG0003910	XP_060433848.1	XP_060360341.1
OG0003911	XP_060433853.1	XP_060360344.1
OG0003912	XP_060433854.1	XP_060360345.1
OG0003913	XP_060433855.1	XP_060360346.1
OG0003914	XP_060433856.1	XP_060360347.1
OG0003915	XP_060433857.1	XP_060360348.1
OG0003916	XP_060433858.1	XP_060360349.1
OG0003917	XP_060433859.1	XP_060360350.1
OG0003918	XP_060433866.1	XP_060372030.1
OG0003919	XP_060433869.1	XP_060372028.1
OG0003920	XP_060429898.1	XP_060359408.1
OG0003921	XP_060429899.1	XP_060359409.1
OG0003922	XP_060429903.1	XP_060360853.1
OG0003923	XP_060429904.1	XP_060360854.1
OG0003924	XP_060429905.1	XP_060360855.1
OG0003925	XP_060429906.1	XP_060360856.1
OG0003926	XP_060429907.1	XP_060360857.1
OG0003927	XP_060429908.1	XP_060360858.1
OG0003928	XP_060429909.1	XP_060360859.1
OG0003929	XP_060429910.1	XP_060360860.1
OG0003930	XP_060429911.1	XP_060360861.1
OG0003931	XP_060429913.1	XP_060360862.1
OG0003932	XP_060429914.1	XP_060360863.1
OG0003933	XP_060429915.1	XP_060360864.1
OG0003934	XP_060429916.1	XP_060360865.1
OG0003935	XP_060429918.1	XP_060360866.1
OG0003936	XP_060429919.1	XP_060360867.1
OG0003937	XP_060429921.1	XP_060360868.1
OG0003938	XP_060429922.1	XP_060360869.1
OG0003939	XP_060429923.1	XP_060360870.1
OG0003940	XP_060429924.1	XP_060360871.1
OG0003941	XP_060429925.1	XP_060360872.1
OG0003942	XP_060429926.1	XP_060360873.1
OG0003943	XP_060429930.1	XP_060360878.1
OG0003944	XP_060429933.1	XP_060360881.1
OG0003945	XP_060429934.1	XP_060360882.1
OG0003946	XP_060429935.1	XP_060360883.1
OG0003947	XP_060429936.1	XP_060360884.1
OG0003948	XP_060429937.1	XP_060360885.1
OG0003949	XP_060429938.1	XP_060360886.1
OG0003950	XP_060429941.1	XP_060360890.1
OG0003951	XP_060429945.1	XP_060360892.1
OG0003952	XP_060429946.1	XP_060360893.1
OG0003953	XP_060429952.1	XP_060359168.1
OG0003954	XP_060429953.1	XP_060359167.1
OG0003955	XP_060429954.1	XP_060359166.1
OG0003956	XP_060429955.1	XP_060359164.1
OG0003957	XP_060429956.1	XP_060359163.1
OG0003958	XP_060429958.1	XP_060359160.1
OG0003959	XP_060429960.1	XP_060359158.1
OG0003960	XP_060429967.1	XP_060359150.1
OG0003961	XP_060429970.1	XP_060359147.1
OG0003962	XP_060429971.1	XP_060359146.1
OG0003963	XP_060429972.1	XP_060359145.1
OG0003964	XP_060429976.1	XP_060359141.1
OG0003965	XP_060429977.1	XP_060359140.1
OG0003966	XP_060429980.1	XP_060359137.1
OG0003967	XP_060429981.1	XP_060359136.1
OG0003968	XP_060429982.1	XP_060359135.1
OG0003969	XP_060429983.1	XP_060361199.1
OG0003970	XP_060429990.1	XP_060361207.1
OG0003971	XP_060429994.1	XP_060361211.1
OG0003972	XP_060429995.1	XP_060361212.1
OG0003973	XP_060429996.1	XP_060361213.1
OG0003974	XP_060429997.1	XP_060361214.1
OG0003975	XP_060429998.1	XP_060361215.1
OG0003976	XP_060429999.1	XP_060361216.1
OG0003977	XP_060430000.1	XP_060361217.1
OG0003978	XP_060430001.1	XP_060361218.1
OG0003979	XP_060430002.1	XP_060361219.1
OG0003980	XP_060430004.1	XP_060361220.1
OG0003981	XP_060430005.1	XP_060361221.1
OG0003982	XP_060430006.1	XP_060361222.1
OG0003983	XP_060430010.1	XP_060361227.1
OG0003984	XP_060430014.1	XP_060361231.1
OG0003985	XP_060430019.1	XP_060361235.1
OG0003986	XP_060430020.1	XP_060361236.1
OG0003987	XP_060430021.1	XP_060361237.1
OG0003988	XP_060424858.1	XP_060359200.1
OG0003988	XP_060430024.1	XP_060361241.1
OG0003989	XP_060430027.1	XP_060361243.1
OG0003990	XP_060430028.1	XP_060361244.1
OG0003991	XP_060430032.1	XP_060361248.1
OG0003992	XP_060430034.1	XP_060361250.1
OG0003993	XP_060430037.1	XP_060361253.1
OG0003994	XP_060430045.1	XP_060359782.1
OG0003995	XP_060430047.1	XP_060359784.1
OG0003996	XP_060430049.1	XP_060359786.1
OG0003997	XP_060430051.1	XP_060359788.1
OG0003998	XP_060430052.1	XP_060359789.1
OG0003999	XP_060430053.1	XP_060359790.1
OG0004000	XP_060430055.1	XP_060359792.1
OG0004001	XP_060430057.1	XP_060359795.1
OG0004002	XP_060430059.1	XP_060359798.1
OG0004003	XP_060430060.1	XP_060359799.1
OG0004004	XP_060430061.1	XP_060359800.1
OG0004005	XP_060430062.1	XP_060359801.1
OG0004006	XP_060430067.1	XP_060359806.1
OG0004007	XP_060430069.1	XP_060362597.1
OG0004008	XP_060430070.1	XP_060362598.1
OG0004009	XP_060430074.1	XP_060362603.1
OG0004010	XP_060430076.1	XP_060362604.1
OG0004011	XP_060430082.1	XP_060362610.1
OG0004012	XP_060430083.1	XP_060362611.1
OG0004013	XP_060430086.1	XP_060362619.1
OG0004014	XP_060430088.1	XP_060362621.1
OG0004015	XP_060430089.1	XP_060362622.1
OG0004016	XP_060430090.1	XP_060362623.1
OG0004017	XP_060430091.1	XP_060362624.1
OG0004018	XP_060430093.1	XP_060362626.1
OG0004019	XP_060430095.1	XP_060362628.1
OG0004020	XP_060430096.1	XP_060362629.1
OG0004021	XP_060430099.1	XP_060362633.1
OG0004022	XP_060430106.1	XP_060362642.1
OG0004023	XP_060430109.1	XP_060362645.1
OG0004024	XP_060430111.1	XP_060362647.1
OG0004025	XP_060430112.1	XP_060362648.1
OG0004026	XP_060434839.1	XP_060362652.1
OG0004027	XP_060430125.1	XP_060362653.1
OG0004028	XP_060430115.1	XP_060362661.1
OG0004029	XP_060430118.1	XP_060362664.1
OG0004030	XP_060434835.1	XP_060362033.1
OG0004031	XP_060434833.1	XP_060362031.1
OG0004032	XP_060434831.1	XP_060362030.1
OG0004033	XP_060434829.1	XP_060362028.1
OG0004034	XP_060434824.1	XP_060362023.1
OG0004035	XP_060434823.1	XP_060362022.1
OG0004036	XP_060434818.1	XP_060362018.1
OG0004037	XP_060434817.1	XP_060362017.1
OG0004038	XP_060434809.1	XP_060362006.1
OG0004039	XP_060434808.1	XP_060362005.1
OG0004040	XP_060434803.1	XP_060361999.1
OG0004041	XP_060434801.1	XP_060361997.1
OG0004042	XP_060434798.1	XP_060361994.1
OG0004043	XP_060434793.1	XP_060361986.1
OG0004044	XP_060434788.1	XP_060361981.1
OG0004045	XP_060434784.1	XP_060361976.1
OG0004046	XP_060434782.1	XP_060361975.1
OG0004047	XP_060434781.1	XP_060361974.1
OG0004048	XP_060434780.1	XP_060361973.1
OG0004049	XP_060434779.1	XP_060361972.1
OG0004050	XP_060434777.1	XP_060361971.1
OG0004051	XP_060434776.1	XP_060361970.1
OG0004052	XP_060434759.1	XP_060363167.1
OG0004053	XP_060434767.1	XP_060363175.1
OG0004054	XP_060434768.1	XP_060363177.1
OG0004055	XP_060434769.1	XP_060363178.1
OG0004056	XP_060434770.1	XP_060363179.1
OG0004057	XP_060434752.1	XP_060363180.1
OG0004058	XP_060434754.1	XP_060363182.1
OG0004059	XP_060434755.1	XP_060363184.1
OG0004060	XP_060434756.1	XP_060363185.1
OG0004061	XP_060434758.1	XP_060363187.1
OG0004062	XP_060434746.1	XP_060363196.1
OG0004063	XP_060434745.1	XP_060363197.1
OG0004064	XP_060434744.1	XP_060363198.1
OG0004065	XP_060434741.1	XP_060363200.1
