Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000030	Colletotrichum_truncatum	n5	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2, Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1, Colletotrichum_truncatum_XP_036586921.2, Colletotrichum_truncatum_XP_036575227.1, Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2, Colletotrichum_truncatum_XP_036581327.1, Colletotrichum_truncatum_XP_036574808.2, Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1, Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2, Colletotrichum_truncatum_XP_036574351.1, Colletotrichum_truncatum_XP_036588088.1, Colletotrichum_truncatum_XP_036576082.1, Colletotrichum_truncatum_XP_036574439.1	Colletotrichum_truncatum_XP_036581077.1, Colletotrichum_truncatum_XP_036575038.1
OG0000030	Colletotrichum_truncatum	n6	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2, Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1, Colletotrichum_truncatum_XP_036586921.2, Colletotrichum_truncatum_XP_036575227.1, Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2, Colletotrichum_truncatum_XP_036581327.1, Colletotrichum_truncatum_XP_036574808.2	Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1, Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2, Colletotrichum_truncatum_XP_036574351.1, Colletotrichum_truncatum_XP_036588088.1, Colletotrichum_truncatum_XP_036576082.1, Colletotrichum_truncatum_XP_036574439.1
OG0000030	Colletotrichum_truncatum	n7	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2, Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1, Colletotrichum_truncatum_XP_036586921.2, Colletotrichum_truncatum_XP_036575227.1, Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2, Colletotrichum_truncatum_XP_036581327.1	Colletotrichum_truncatum_XP_036574808.2
OG0000030	Colletotrichum_truncatum	n8	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2, Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1, Colletotrichum_truncatum_XP_036586921.2	Colletotrichum_truncatum_XP_036575227.1, Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2, Colletotrichum_truncatum_XP_036581327.1
OG0000030	Colletotrichum_truncatum	n9	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2, Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1	Colletotrichum_truncatum_XP_036586921.2
OG0000030	Colletotrichum_truncatum	n10	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1, Colletotrichum_truncatum_XP_036588020.2	Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1, Colletotrichum_truncatum_XP_070060387.1
OG0000030	Colletotrichum_truncatum	n11	1.0	Terminal	Colletotrichum_truncatum_XP_070060853.1	Colletotrichum_truncatum_XP_036588020.2
OG0000030	Colletotrichum_truncatum	n12	1.0	Terminal	Colletotrichum_truncatum_XP_036575228.2, Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1	Colletotrichum_truncatum_XP_070060387.1
OG0000030	Colletotrichum_truncatum	n13	1.0	Terminal	Colletotrichum_truncatum_XP_036575228.2	Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1, Colletotrichum_truncatum_XP_070061534.1
OG0000030	Colletotrichum_truncatum	n14	1.0	Terminal	Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1, Colletotrichum_truncatum_XP_070060388.1	Colletotrichum_truncatum_XP_070061534.1
OG0000030	Colletotrichum_truncatum	n15	1.0	Terminal	Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1, Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1	Colletotrichum_truncatum_XP_070060388.1
OG0000030	Colletotrichum_truncatum	n16	1.0	Terminal	Colletotrichum_truncatum_XP_070062145.1, Colletotrichum_truncatum_XP_070060512.1	Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1, Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1
OG0000030	Colletotrichum_truncatum	n17	1.0	Terminal	Colletotrichum_truncatum_XP_070062145.1	Colletotrichum_truncatum_XP_070060512.1
OG0000030	Colletotrichum_truncatum	n18	1.0	Terminal	Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1, Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1	Colletotrichum_truncatum_XP_070060854.1, Colletotrichum_truncatum_XP_036581326.1
OG0000030	Colletotrichum_truncatum	n19	1.0	Terminal	Colletotrichum_truncatum_XP_070060426.1, Colletotrichum_truncatum_XP_070060838.1	Colletotrichum_truncatum_XP_070060507.1, Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1
OG0000030	Colletotrichum_truncatum	n20	1.0	Terminal	Colletotrichum_truncatum_XP_070060426.1	Colletotrichum_truncatum_XP_070060838.1
OG0000030	Colletotrichum_truncatum	n21	1.0	Terminal	Colletotrichum_truncatum_XP_070060507.1	Colletotrichum_truncatum_XP_070060385.1, Colletotrichum_truncatum_XP_070062423.1
OG0000030	Colletotrichum_truncatum	n22	1.0	Terminal	Colletotrichum_truncatum_XP_070060385.1	Colletotrichum_truncatum_XP_070062423.1
OG0000030	Colletotrichum_truncatum	n23	1.0	Terminal	Colletotrichum_truncatum_XP_070060854.1	Colletotrichum_truncatum_XP_036581326.1
OG0000030	Colletotrichum_truncatum	n24	1.0	Terminal	Colletotrichum_truncatum_XP_036575227.1, Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2	Colletotrichum_truncatum_XP_036581327.1
OG0000030	Colletotrichum_truncatum	n25	1.0	Terminal	Colletotrichum_truncatum_XP_036575227.1	Colletotrichum_truncatum_XP_036576583.2, Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2
OG0000030	Colletotrichum_truncatum	n26	1.0	Terminal	Colletotrichum_truncatum_XP_036576583.2	Colletotrichum_truncatum_XP_036575654.2, Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2
OG0000030	Colletotrichum_truncatum	n27	1.0	Terminal	Colletotrichum_truncatum_XP_036575654.2	Colletotrichum_truncatum_XP_070060506.1, Colletotrichum_truncatum_XP_036579075.2
OG0000030	Colletotrichum_truncatum	n28	1.0	Terminal	Colletotrichum_truncatum_XP_070060506.1	Colletotrichum_truncatum_XP_036579075.2
OG0000030	Colletotrichum_truncatum	n29	1.0	Terminal	Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1, Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2, Colletotrichum_truncatum_XP_036574351.1, Colletotrichum_truncatum_XP_036588088.1, Colletotrichum_truncatum_XP_036576082.1	Colletotrichum_truncatum_XP_036574439.1
OG0000030	Colletotrichum_truncatum	n30	1.0	Terminal	Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1, Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2, Colletotrichum_truncatum_XP_036574351.1, Colletotrichum_truncatum_XP_036588088.1	Colletotrichum_truncatum_XP_036576082.1
OG0000030	Colletotrichum_truncatum	n31	1.0	Terminal	Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1, Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2	Colletotrichum_truncatum_XP_036574351.1, Colletotrichum_truncatum_XP_036588088.1
OG0000030	Colletotrichum_truncatum	n32	1.0	Terminal	Colletotrichum_truncatum_XP_070062318.1, Colletotrichum_truncatum_XP_070060973.1	Colletotrichum_truncatum_XP_036579299.1, Colletotrichum_truncatum_XP_036578164.2
OG0000030	Colletotrichum_truncatum	n33	1.0	Terminal	Colletotrichum_truncatum_XP_070062318.1	Colletotrichum_truncatum_XP_070060973.1
OG0000030	Colletotrichum_truncatum	n34	1.0	Terminal	Colletotrichum_truncatum_XP_036579299.1	Colletotrichum_truncatum_XP_036578164.2
OG0000030	Colletotrichum_truncatum	n35	1.0	Terminal	Colletotrichum_truncatum_XP_036574351.1	Colletotrichum_truncatum_XP_036588088.1
OG0000030	Colletotrichum_truncatum	n36	1.0	Terminal	Colletotrichum_truncatum_XP_036581077.1	Colletotrichum_truncatum_XP_036575038.1
OG0000030	Colletotrichum_truncatum	n37	1.0	Terminal	Colletotrichum_truncatum_XP_036575832.2	Colletotrichum_truncatum_XP_070061873.1, Colletotrichum_truncatum_XP_036575371.1, Colletotrichum_truncatum_XP_036579673.1
OG0000030	Colletotrichum_truncatum	n38	1.0	Terminal	Colletotrichum_truncatum_XP_070061873.1	Colletotrichum_truncatum_XP_036575371.1, Colletotrichum_truncatum_XP_036579673.1
OG0000030	Colletotrichum_truncatum	n39	1.0	Terminal	Colletotrichum_truncatum_XP_036575371.1	Colletotrichum_truncatum_XP_036579673.1
OG0000031	N0	n0	1.0	Non-Terminal	Colletotrichum_fructicola_XP_031877294.1, Colletotrichum_siamense_XP_036488790.1, Colletotrichum_gloeosporioides_XP_045261170.1, Colletotrichum_karsti_XP_038749924.1, Colletotrichum_truncatum_XP_036586424.1, Colletotrichum_acutatum_XP_060364458.1, Colletotrichum_abscissum_XP_060403535.1, Colletotrichum_godetiae_XP_060429462.1	Colletotrichum_gloeosporioides_XP_045256974.1, Colletotrichum_godetiae_XP_060431363.1, Colletotrichum_fructicola_XP_066007137.1, Colletotrichum_godetiae_XP_060425378.1, Colletotrichum_acutatum_XP_060369360.1, Colletotrichum_gloeosporioides_XP_045270959.1, Colletotrichum_siamense_XP_036487965.1, Colletotrichum_fructicola_XP_031880080.2, Colletotrichum_karsti_XP_038747655.1, Colletotrichum_truncatum_XP_036588147.1, Colletotrichum_abscissum_XP_060398830.1, Colletotrichum_acutatum_XP_060362254.1, Colletotrichum_godetiae_XP_060423022.1, Colletotrichum_acutatum_XP_060363004.1, Colletotrichum_godetiae_XP_060425379.1, Colletotrichum_abscissum_XP_060399269.1, Colletotrichum_siamense_XP_036499944.1, Colletotrichum_fructicola_XP_031876132.1, Colletotrichum_gloeosporioides_XP_045269450.1, Colletotrichum_siamense_XP_036495246.1, Colletotrichum_gloeosporioides_XP_045263142.1, Colletotrichum_karsti_XP_038739645.1, Colletotrichum_siamense_XP_036492221.1, Colletotrichum_acutatum_XP_060361185.1, Colletotrichum_abscissum_XP_060403404.1, Colletotrichum_godetiae_XP_060425569.1, Colletotrichum_fructicola_XP_031889964.1, Colletotrichum_gloeosporioides_XP_045269569.1, Colletotrichum_fructicola_XP_031888596.1, Colletotrichum_siamense_XP_036490014.1, Colletotrichum_karsti_XP_038739213.1
OG0000031	N0	n8	0.5	Non-Terminal	Colletotrichum_gloeosporioides_XP_045256974.1, Colletotrichum_godetiae_XP_060431363.1, Colletotrichum_fructicola_XP_066007137.1, Colletotrichum_godetiae_XP_060425378.1, Colletotrichum_acutatum_XP_060369360.1	Colletotrichum_gloeosporioides_XP_045270959.1, Colletotrichum_siamense_XP_036487965.1, Colletotrichum_fructicola_XP_031880080.2, Colletotrichum_karsti_XP_038747655.1, Colletotrichum_truncatum_XP_036588147.1, Colletotrichum_abscissum_XP_060398830.1, Colletotrichum_acutatum_XP_060362254.1, Colletotrichum_godetiae_XP_060423022.1, Colletotrichum_acutatum_XP_060363004.1, Colletotrichum_godetiae_XP_060425379.1, Colletotrichum_abscissum_XP_060399269.1, Colletotrichum_siamense_XP_036499944.1, Colletotrichum_fructicola_XP_031876132.1, Colletotrichum_gloeosporioides_XP_045269450.1, Colletotrichum_siamense_XP_036495246.1, Colletotrichum_gloeosporioides_XP_045263142.1, Colletotrichum_karsti_XP_038739645.1, Colletotrichum_siamense_XP_036492221.1, Colletotrichum_acutatum_XP_060361185.1, Colletotrichum_abscissum_XP_060403404.1, Colletotrichum_godetiae_XP_060425569.1, Colletotrichum_fructicola_XP_031889964.1, Colletotrichum_gloeosporioides_XP_045269569.1, Colletotrichum_fructicola_XP_031888596.1, Colletotrichum_siamense_XP_036490014.1, Colletotrichum_karsti_XP_038739213.1
OG0000031	N0	n11	0.125	Non-Terminal	Colletotrichum_godetiae_XP_060431363.1	Colletotrichum_fructicola_XP_066007137.1, Colletotrichum_godetiae_XP_060425378.1
OG0000031	N0	n13	0.875	Non-Terminal	Colletotrichum_gloeosporioides_XP_045270959.1, Colletotrichum_siamense_XP_036487965.1, Colletotrichum_fructicola_XP_031880080.2, Colletotrichum_karsti_XP_038747655.1, Colletotrichum_truncatum_XP_036588147.1, Colletotrichum_abscissum_XP_060398830.1, Colletotrichum_acutatum_XP_060362254.1, Colletotrichum_godetiae_XP_060423022.1, Colletotrichum_acutatum_XP_060363004.1, Colletotrichum_godetiae_XP_060425379.1, Colletotrichum_abscissum_XP_060399269.1, Colletotrichum_siamense_XP_036499944.1, Colletotrichum_fructicola_XP_031876132.1, Colletotrichum_gloeosporioides_XP_045269450.1, Colletotrichum_siamense_XP_036495246.1, Colletotrichum_gloeosporioides_XP_045263142.1	Colletotrichum_karsti_XP_038739645.1, Colletotrichum_siamense_XP_036492221.1, Colletotrichum_acutatum_XP_060361185.1, Colletotrichum_abscissum_XP_060403404.1, Colletotrichum_godetiae_XP_060425569.1, Colletotrichum_fructicola_XP_031889964.1, Colletotrichum_gloeosporioides_XP_045269569.1, Colletotrichum_fructicola_XP_031888596.1, Colletotrichum_siamense_XP_036490014.1, Colletotrichum_karsti_XP_038739213.1
OG0000031	N0	n14	0.75	Non-Terminal	Colletotrichum_gloeosporioides_XP_045270959.1, Colletotrichum_siamense_XP_036487965.1, Colletotrichum_fructicola_XP_031880080.2, Colletotrichum_karsti_XP_038747655.1, Colletotrichum_truncatum_XP_036588147.1, Colletotrichum_abscissum_XP_060398830.1, Colletotrichum_acutatum_XP_060362254.1, Colletotrichum_godetiae_XP_060423022.1	Colletotrichum_acutatum_XP_060363004.1, Colletotrichum_godetiae_XP_060425379.1, Colletotrichum_abscissum_XP_060399269.1, Colletotrichum_siamense_XP_036499944.1, Colletotrichum_fructicola_XP_031876132.1, Colletotrichum_gloeosporioides_XP_045269450.1, Colletotrichum_siamense_XP_036495246.1, Colletotrichum_gloeosporioides_XP_045263142.1
OG0000031	N5	n25	0.6666666666666666	Non-Terminal	Colletotrichum_siamense_XP_036499944.1, Colletotrichum_fructicola_XP_031876132.1, Colletotrichum_gloeosporioides_XP_045269450.1	Colletotrichum_siamense_XP_036495246.1, Colletotrichum_gloeosporioides_XP_045263142.1
OG0000031	N0	n29	0.375	Non-Terminal	Colletotrichum_karsti_XP_038739645.1, Colletotrichum_siamense_XP_036492221.1, Colletotrichum_acutatum_XP_060361185.1, Colletotrichum_abscissum_XP_060403404.1, Colletotrichum_godetiae_XP_060425569.1, Colletotrichum_fructicola_XP_031889964.1, Colletotrichum_gloeosporioides_XP_045269569.1	Colletotrichum_fructicola_XP_031888596.1, Colletotrichum_siamense_XP_036490014.1, Colletotrichum_karsti_XP_038739213.1
OG0000032	N0	n0	0.875	Non-Terminal	Colletotrichum_acutatum_XP_060359844.1, Colletotrichum_gloeosporioides_XP_045266811.1, Colletotrichum_siamense_XP_036490828.1, Colletotrichum_fructicola_XP_066008146.1, Colletotrichum_abscissum_XP_060404934.1, Colletotrichum_siamense_XP_036490373.1, Colletotrichum_truncatum_XP_036584361.1, Colletotrichum_godetiae_XP_060423400.1, Colletotrichum_godetiae_XP_060423399.1	Colletotrichum_abscissum_XP_060403186.1, Colletotrichum_acutatum_XP_060364281.1, Colletotrichum_abscissum_XP_060389385.1, Colletotrichum_acutatum_XP_060364280.1, Colletotrichum_acutatum_XP_060365574.1, Colletotrichum_truncatum_XP_036578818.1, Colletotrichum_truncatum_XP_036584347.2, Colletotrichum_karsti_XP_038749055.1, Colletotrichum_godetiae_XP_060423317.1, Colletotrichum_godetiae_XP_060422826.1, Colletotrichum_godetiae_XP_060436851.1, Colletotrichum_acutatum_XP_060359846.1, Colletotrichum_abscissum_XP_060396192.1, Colletotrichum_abscissum_XP_060396193.1, Colletotrichum_acutatum_XP_060359704.1, Colletotrichum_abscissum_XP_060391688.1, Colletotrichum_abscissum_XP_060404524.1, Colletotrichum_siamense_XP_036491022.1, Colletotrichum_gloeosporioides_XP_045266470.1, Colletotrichum_fructicola_XP_066006938.1, Colletotrichum_fructicola_XP_031876210.2, Colletotrichum_fructicola_XP_066007267.1, Colletotrichum_fructicola_XP_066008145.1, Colletotrichum_fructicola_XP_066009773.1, Colletotrichum_fructicola_XP_031892476.1, Colletotrichum_abscissum_XP_060399730.1, Colletotrichum_acutatum_XP_060359845.1, Colletotrichum_godetiae_XP_060422825.1, Colletotrichum_godetiae_XP_060423318.1
