Orthogroup	Colletotrichum_karsti	Colletotrichum_siamense
OG0001445	XP_038739869.1	XP_036493795.1
OG0001446	XP_038744802.1	XP_036496405.1
OG0001447	XP_038742351.1	XP_036496293.1
OG0001448	XP_038742944.1, XP_038742344.1	XP_036496416.1
OG0001449	XP_038742019.1, XP_038741952.1	XP_036492045.1
OG0001451	XP_038740501.1	XP_036496492.1
OG0001452	XP_038741931.1	XP_036492356.1
OG0001453	XP_038740546.1	XP_036495946.1
OG0001454	XP_038746749.1	XP_036501826.1
OG0001456	XP_038744830.1	XP_036488571.1
OG0001456	XP_038743298.1	XP_036493001.1
OG0001457	XP_038740569.1	XP_036495412.1
OG0001458	XP_038744353.1	XP_036497286.1
OG0001459	XP_038746551.1	XP_036498164.1
OG0001461	XP_038744722.1	XP_036495632.1
OG0001462	XP_038747699.1, XP_038744777.1	XP_036495266.1
OG0001463	XP_038744784.1	XP_036495272.1
OG0001464	XP_038748635.1	XP_036501253.1, XP_036495722.1
OG0001465	XP_038744798.1	XP_036496401.1
OG0001466	XP_038744797.1, XP_038746178.1	XP_036496402.1
OG0001467	XP_038747901.1, XP_038744803.1	XP_036496403.1
OG0001469	XP_038740249.1	XP_036494667.1
OG0001470	XP_038740248.1	XP_036494651.1
OG0001471	XP_038740241.1	XP_036494813.1
OG0001472	XP_038751880.1	XP_036489640.1
OG0001473	XP_038751891.1	XP_036489728.1
OG0001474	XP_038751854.1	XP_036489199.1
OG0001475	XP_038749555.1	XP_036497236.1
OG0001476	XP_038751719.1	XP_036490119.1
OG0001477	XP_038742501.1, XP_038751720.1	XP_036490118.1
OG0001478	XP_038751710.1, XP_038740357.1	XP_036489548.1
OG0001479	XP_038751691.1	XP_036489692.1
OG0001480	XP_038751690.1	XP_036489830.1
OG0001482	XP_038751654.1, XP_038743537.1	XP_036489892.1
OG0001483	XP_038751621.1	XP_036490046.1
OG0001484	XP_038751578.1	XP_036490000.1
OG0001485	XP_038747084.1	XP_036499150.1
OG0001486	XP_038747049.1	XP_036500288.1
OG0001488	XP_038747009.1	XP_036499885.1
OG0001489	XP_038740452.1, XP_038748418.1	XP_036500633.1
OG0001490	XP_038748411.1	XP_036500634.1
OG0001491	XP_038748402.1	XP_036500567.1
OG0001492	XP_038748401.1	XP_036500568.1
OG0001493	XP_038746498.1	XP_036490422.1
OG0001494	XP_038747780.1	XP_036488940.1
OG0001495	XP_038748299.1, XP_038747781.1	XP_036488010.1
OG0001496	XP_038747626.1	XP_036488803.1
OG0001497	XP_038747818.1	XP_036488037.1
OG0001499	XP_038739214.1, XP_038739445.1	XP_036490013.1
OG0001500	XP_038747647.1	XP_036488611.1
OG0001501	XP_038747682.1	XP_036488228.1
OG0001502	XP_038741299.1	XP_036495218.1
OG0001503	XP_038741446.1	XP_036490430.1
OG0001504	XP_038741479.1	XP_036490784.1
OG0001505	XP_038741400.1, XP_038750082.1	XP_036491220.1
OG0001506	XP_038741364.1	XP_036490569.1
OG0001507	XP_038741336.1	XP_036491089.1
OG0001508	XP_038741726.1	XP_036491032.1
OG0001509	XP_038741700.1	XP_036490561.1
OG0001510	XP_038741718.1	XP_036490774.1
OG0001511	XP_038741657.1	XP_036490544.1
OG0001512	XP_038741656.1	XP_036490994.1
OG0001513	XP_038741655.1	XP_036490999.1
OG0001514	XP_038741654.1	XP_036491000.1
OG0001515	XP_038742567.1	XP_036494849.1
OG0001516	XP_038741873.1	XP_036494903.1
OG0001517	XP_038741850.1	XP_036494046.1
OG0001518	XP_038742592.1	XP_036493987.1
OG0001519	XP_038741318.1, XP_038742621.1	XP_036495002.1
OG0001520	XP_038741920.1	XP_036492056.1
OG0001521	XP_038748278.1	XP_036499650.1
OG0001522	XP_038742649.1	XP_036494500.1
OG0001523	XP_038745859.1	XP_036499117.1
OG0001524	XP_038747895.1	XP_036500088.1
OG0001525	XP_038745871.1	XP_036500850.1
OG0001526	XP_038747888.1	XP_036500433.1
OG0001527	XP_038747889.1	XP_036500823.1
OG0001528	XP_038747891.1	XP_036500167.1
OG0001529	XP_038745879.1	XP_036499820.1
OG0001530	XP_038745873.1	XP_036500855.1
OG0001531	XP_038747876.1	XP_036499584.1
OG0001532	XP_038747859.1	XP_036499590.1
OG0001533	XP_038747912.1	XP_036499981.1
OG0001534	XP_038744890.1	XP_036495270.1
OG0001535	XP_038747714.1, XP_038744886.1	XP_036495269.1
OG0001537	XP_038747588.1	XP_036487921.1
OG0001538	XP_038744048.1	XP_036494063.1
OG0001539	XP_038744056.1	XP_036494842.1
OG0001540	XP_038744148.1	XP_036495093.1
OG0001541	XP_038744115.1	XP_036493935.1
OG0001542	XP_038746679.1	XP_036497367.1
OG0001543	XP_038739310.1	XP_036494779.1
OG0001544	XP_038750536.1	XP_036498432.1
OG0001545	XP_038739934.1	XP_036492682.1
OG0001546	XP_038743640.1	XP_036500258.1
OG0001547	XP_038744130.1	XP_036494836.1
OG0001548	XP_038744111.1	XP_036494128.1
OG0001549	XP_038744193.1	XP_036494139.1
OG0001551	XP_038750465.1	XP_036491312.1
OG0001552	XP_038740050.1, XP_038747945.1	XP_036499215.1
OG0001553	XP_038748028.1	XP_036499491.1
OG0001554	XP_038748032.1	XP_036499759.1
OG0001555	XP_038748048.1	XP_036500264.1
OG0001556	XP_038747980.1, XP_038745276.1	XP_036491764.1
OG0001557	XP_038751874.1	XP_036491803.1
OG0001558	XP_038745329.1	XP_036492402.1
OG0001559	XP_038745330.1	XP_036492396.1
OG0001560	XP_038742394.1, XP_038739074.1	XP_036491591.1
OG0001561	XP_038750882.1, XP_038746657.1	XP_036498375.1
OG0001562	XP_038739432.1	XP_036492467.1
OG0001563	XP_038739181.1	XP_036497778.1
OG0001564	XP_038747306.1	XP_036501725.1
OG0001565	XP_038746981.1, XP_038739900.1	XP_036501549.1
OG0001566	XP_038740252.1, XP_038746956.1	XP_036501452.1
OG0001567	XP_038742250.1	XP_036495403.1
OG0001568	XP_038740811.1	XP_036493522.1
OG0001569	XP_038747354.1	XP_036487895.1, XP_036501915.1
OG0001570	XP_038747380.1	XP_036501500.1
OG0001571	XP_038750626.1	XP_036497886.1
OG0001572	XP_038750634.1	XP_036498962.1
OG0001573	XP_038750609.1	XP_036497795.1
OG0001574	XP_038742291.1	XP_036496112.1
OG0001575	XP_038742234.1, XP_038741764.1, XP_038751712.1	XP_036496299.1
OG0001576	XP_038742209.1, XP_038739180.1	XP_036496571.1
OG0001577	XP_038742220.1	XP_036496370.1, XP_036496372.1
OG0001578	XP_038739343.1, XP_038750246.1	XP_036488796.1
OG0001580	XP_038741601.1	XP_036494417.1
OG0001581	XP_038741216.1	XP_036495021.1
OG0001582	XP_038741213.1	XP_036495016.1
OG0001583	XP_038741218.1	XP_036495025.1
OG0001584	XP_038741228.1	XP_036494570.1
OG0001586	XP_038743385.1	XP_036501637.1
OG0001587	XP_038742481.1, XP_038741279.1	XP_036494627.1
OG0001589	XP_038743694.1	XP_036498590.1
OG0001591	XP_038741317.1	XP_036494865.1
OG0001592	XP_038741511.1	XP_036494409.1
OG0001593	XP_038741514.1	XP_036494408.1
OG0001595	XP_038740236.1	XP_036494109.1
OG0001597	XP_038745392.1	XP_036488176.1
OG0001598	XP_038745413.1	XP_036488632.1
OG0001599	XP_038748723.1, XP_038745485.1	XP_036488384.1
OG0001600	XP_038745493.1	XP_036488379.1
OG0001602	XP_038741619.1, XP_038745534.1	XP_036488227.1
OG0001603	XP_038751951.1	XP_036489190.1
OG0001604	XP_038751918.1	XP_036489539.1
OG0001605	XP_038751954.1	XP_036489179.1
OG0001606	XP_038739563.1	XP_036495242.1
OG0001607	XP_038739516.1	XP_036494250.1
OG0001609	XP_038739406.1	XP_036491799.1
OG0001610	XP_038739931.1, XP_038739404.1	XP_036491606.1
OG0001611	XP_038739640.1	XP_036492216.1
OG0001612	XP_038739638.1	XP_036491559.1
OG0001614	XP_038739390.1	XP_036491553.1
OG0001615	XP_038741901.1	XP_036491350.1
OG0001616	XP_038741909.1	XP_036492383.1
OG0001617	XP_038743615.1	XP_036496220.1
OG0001618	XP_038742380.1	XP_036496444.1
OG0001619	XP_038742086.1	XP_036496782.1
OG0001620	XP_038744574.1	XP_036492597.1
OG0001622	XP_038746316.1	XP_036491918.1
OG0001623	XP_038746342.1, XP_038747633.1	XP_036492452.1
OG0001624	XP_038746273.1	XP_036491921.1
OG0001625	XP_038746269.1	XP_036492235.1
OG0001627	XP_038740848.1	XP_036491281.1, XP_036502535.1
OG0001628	XP_038745988.1	XP_036494517.1
OG0001629	XP_038746225.1	XP_036491772.1
OG0001630	XP_038746184.1	XP_036492480.1
OG0001631	XP_038738964.1	XP_036491852.1
OG0001632	XP_038749578.1	XP_036497182.1
OG0001633	XP_038748111.1	XP_036492513.1
OG0001634	XP_038746593.1	XP_036498651.1
OG0001635	XP_038750901.1	XP_036494973.1
OG0001636	XP_038740698.1	XP_036493071.1
OG0001637	XP_038741747.1, XP_038746481.1	XP_036497635.1
OG0001638	XP_038740193.1	XP_036493876.1
OG0001639	XP_038740186.1	XP_036493195.1
OG0001640	XP_038740187.1	XP_036493196.1
OG0001641	XP_038740188.1	XP_036493189.1
OG0001642	XP_038751429.1	XP_036502418.1, XP_036489745.1
OG0001644	XP_038748087.1, XP_038740143.1	XP_036492914.1
OG0001645	XP_038738878.1	XP_036490266.1
OG0001646	XP_038749737.1	XP_036487947.1
OG0001647	XP_038749748.1	XP_036488874.1
OG0001648	XP_038749761.1	XP_036488969.1
OG0001649	XP_038748197.1, XP_038749786.1	XP_036487999.1
OG0001650	XP_038743863.1, XP_038749884.1	XP_036488921.1
OG0001651	XP_038749975.1	XP_036502495.1
OG0001652	XP_038749871.1	XP_036488478.1
OG0001653	XP_038739642.1, XP_038739157.1, XP_038750996.1	XP_036498232.1
OG0001655	XP_038739385.1, XP_038749711.1	XP_036497736.1
OG0001656	XP_038749932.1	XP_036488443.1
OG0001657	XP_038749799.1	XP_036488278.1
OG0001658	XP_038742845.1	XP_036487994.1
OG0001659	XP_038748482.1	XP_036502413.1
OG0001661	XP_038740441.1, XP_038740439.1	XP_036499326.1
OG0001662	XP_038740438.1	XP_036499330.1
OG0001663	XP_038745598.1	XP_036488428.1
OG0001664	XP_038750079.1, XP_038740433.1	XP_036500337.1
OG0001665	XP_038740402.1	XP_036499027.1
OG0001666	XP_038740406.1	XP_036499942.1
OG0001667	XP_038741982.1, XP_038745651.1	XP_036500056.1
OG0001668	XP_038739106.1, XP_038745705.1	XP_036500543.1
OG0001669	XP_038741786.1, XP_038745690.1	XP_036499675.1
OG0001670	XP_038748994.1, XP_038748995.1	XP_036490703.1
OG0001671	XP_038745778.1	XP_036500709.1
OG0001672	XP_038745785.1	XP_036499994.1
OG0001673	XP_038745791.1	XP_036500212.1
OG0001675	XP_038746716.1	XP_036497950.1
OG0001676	XP_038746684.1	XP_036498784.1
OG0001677	XP_038746639.1	XP_036497567.1
OG0001678	XP_038746644.1	XP_036498300.1
OG0001679	XP_038746596.1	XP_036498753.1
OG0001680	XP_038751751.1, XP_038742410.1	XP_036495772.1
OG0001681	XP_038746601.1	XP_036497627.1
OG0001682	XP_038740326.1	XP_036494190.1
OG0001683	XP_038744424.1	XP_036498748.1
OG0001684	XP_038746569.1	XP_036497686.1
OG0001685	XP_038746563.1	XP_036498704.1
OG0001686	XP_038748347.1	XP_036499371.1
OG0001687	XP_038744443.1	XP_036497446.1
OG0001688	XP_038744935.1	XP_036501959.1
OG0001689	XP_038743043.1	XP_036495778.1
OG0001690	XP_038746518.1	XP_036497638.1
OG0001691	XP_038744380.1	XP_036498726.1
OG0001692	XP_038747894.1	XP_036500177.1
OG0001693	XP_038739902.1	XP_036490314.1
OG0001696	XP_038749512.1	XP_036497546.1
OG0001697	XP_038751491.1	XP_036489569.1
OG0001698	XP_038751499.1	XP_036490097.1
OG0001699	XP_038740024.1	XP_036501096.1
OG0001700	XP_038751461.1	XP_036489204.1
OG0001701	XP_038751444.1	XP_036489117.1
OG0001702	XP_038750404.1	XP_036489791.1
OG0001703	XP_038750363.1	XP_036489833.1
OG0001704	XP_038748681.1, XP_038750317.1	XP_036489433.1
OG0001705	XP_038750304.1	XP_036489240.1
OG0001706	XP_038750300.1	XP_036489219.1
OG0001707	XP_038741252.1	XP_036489752.1
OG0001708	XP_038750173.1	XP_036489561.1
OG0001710	XP_038740521.1, XP_038750184.1	XP_036490133.1
OG0001711	XP_038750186.1	XP_036489163.1
OG0001712	XP_038746725.1	XP_036499362.1
OG0001713	XP_038739896.1	XP_036492812.1
OG0001714	XP_038739895.1	XP_036493842.1
OG0001715	XP_038739892.1	XP_036493845.1
OG0001716	XP_038739884.1	XP_036493841.1
OG0001717	XP_038744019.1	XP_036499172.1
OG0001718	XP_038744139.1, XP_038743996.1	XP_036500023.1
OG0001719	XP_038743987.1	XP_036500031.1
OG0001720	XP_038743982.1	XP_036499047.1
OG0001721	XP_038743964.1	XP_036499812.1
OG0001722	XP_038751963.1	XP_036489520.1
OG0001723	XP_038743913.1	XP_036499655.1
OG0001724	XP_038743903.1	XP_036499430.1
OG0001725	XP_038750903.1, XP_038743887.1	XP_036500584.1
OG0001726	XP_038743889.1	XP_036499616.1
OG0001727	XP_038743886.1	XP_036499518.1
OG0001728	XP_038743878.1	XP_036500583.1
OG0001729	XP_038743879.1	XP_036500692.1
OG0001731	XP_038742765.1, XP_038750193.1	XP_036489503.1
OG0001732	XP_038747548.1	XP_036502061.1
OG0001733	XP_038742217.1	XP_036496367.1
OG0001734	XP_038742218.1	XP_036496366.1
OG0001736	XP_038742927.1	XP_036496721.1
OG0001737	XP_038742928.1	XP_036495762.1
OG0001738	XP_038742964.1	XP_036495992.1
OG0001739	XP_038742992.1	XP_036496507.1
OG0001740	XP_038742411.1	XP_036496974.1
OG0001741	XP_038743044.1	XP_036495776.1
OG0001742	XP_038743052.1	XP_036495877.1
OG0001743	XP_038738895.1	XP_036500961.1
OG0001744	XP_038739359.1, XP_038738898.1	XP_036500960.1
OG0001745	XP_038748511.1	XP_036501402.1
OG0001746	XP_038748456.1	XP_036501920.1
OG0001747	XP_038750292.1, XP_038741149.1	XP_036495303.1
OG0001748	XP_038741098.1, XP_038738707.1	XP_036495933.1
OG0001749	XP_038751139.1, XP_038738816.1	XP_036495838.1
OG0001750	XP_038745131.1	XP_036502770.1
OG0001751	XP_038745050.1	XP_036501436.1
OG0001752	XP_038746761.1	XP_036501531.1
OG0001754	XP_038743918.1	XP_036500367.1
OG0001755	XP_038745016.1	XP_036494878.1
OG0001756	XP_038738779.1	XP_036496886.1
OG0001757	XP_038750939.1	XP_036497232.1
OG0001758	XP_038742418.1	XP_036496749.1
OG0001759	XP_038742146.1	XP_036495855.1
OG0001761	XP_038740632.1, XP_038750998.1	XP_036498230.1
OG0001763	XP_038748201.1	XP_036500033.1
OG0001764	XP_038746142.1	XP_036491046.1, XP_036499250.1
OG0001767	XP_038747473.1	XP_036501393.1
OG0001767	XP_038747677.1	XP_036488185.1
OG0001768	XP_038742947.1	XP_036499369.1, XP_036489985.1
OG0001770	XP_038742813.1	XP_036488906.1
OG0001770	XP_038742812.1	XP_036489007.1
OG0001773	XP_038744904.1	XP_036495261.1
OG0001773	XP_038750889.1	XP_036498594.1
OG0001774	XP_038741291.1	XP_036492042.1, XP_036501380.1
OG0001775	XP_038747645.1	XP_036488003.1
OG0001775	XP_038739352.1	XP_036494018.1
OG0001776	XP_038747802.1	XP_036488282.1
OG0001778	XP_038740216.1	XP_036493046.1
OG0001778	XP_038744271.1	XP_036497097.1
OG0001779	XP_038751001.1	XP_036493426.1
OG0001782	XP_038742689.1	XP_036495054.1
OG0001783	XP_038740540.1	XP_036495944.1
OG0001784	XP_038741578.1	XP_036494882.1
OG0001788	XP_038742840.1	XP_036487992.1
OG0001789	XP_038742847.1	XP_036488914.1
OG0001790	XP_038749902.1	XP_036488266.1
OG0001791	XP_038749903.1	XP_036487915.1
OG0001792	XP_038749908.1	XP_036488701.1
OG0001793	XP_038742821.1	XP_036488560.1
OG0001794	XP_038744473.1	XP_036498356.1
OG0001795	XP_038749205.1	XP_036502144.1
OG0001799	XP_038749027.1	XP_036490187.1
OG0001800	XP_038749029.1	XP_036490185.1
OG0001801	XP_038749030.1	XP_036490184.1
OG0001802	XP_038749031.1	XP_036490753.1
OG0001803	XP_038749032.1	XP_036490754.1
OG0001804	XP_038749033.1	XP_036490755.1
OG0001805	XP_038749034.1	XP_036490756.1
OG0001806	XP_038749038.1	XP_036490760.1
OG0001807	XP_038749039.1	XP_036490761.1
OG0001808	XP_038749044.1	XP_036490602.1
OG0001809	XP_038748996.1	XP_036490633.1
OG0001810	XP_038743857.1	XP_036499753.1
OG0001811	XP_038743855.1	XP_036499751.1
OG0001812	XP_038743854.1	XP_036499752.1
OG0001813	XP_038743853.1	XP_036499755.1
OG0001814	XP_038743851.1	XP_036499798.1
OG0001815	XP_038743850.1	XP_036499750.1
OG0001816	XP_038743849.1	XP_036499796.1
OG0001817	XP_038743848.1	XP_036500720.1
OG0001818	XP_038743847.1	XP_036500719.1
OG0001819	XP_038743846.1	XP_036500722.1
OG0001820	XP_038743844.1	XP_036500716.1
OG0001821	XP_038743843.1	XP_036500715.1
OG0001822	XP_038743841.1	XP_036500713.1
OG0001823	XP_038751371.1	XP_036498135.1
OG0001824	XP_038751370.1	XP_036498136.1
OG0001825	XP_038751369.1	XP_036498128.1
OG0001826	XP_038751368.1	XP_036498130.1
OG0001827	XP_038751367.1	XP_036498131.1
OG0001828	XP_038751366.1	XP_036498132.1
OG0001829	XP_038751365.1	XP_036498133.1
OG0001830	XP_038751361.1	XP_036497218.1
OG0001831	XP_038751359.1	XP_036497221.1
OG0001832	XP_038742906.1	XP_036488613.1
OG0001833	XP_038751358.1	XP_036497220.1
OG0001834	XP_038751357.1	XP_036497223.1
OG0001835	XP_038751356.1	XP_036497222.1
OG0001836	XP_038751355.1	XP_036497225.1
OG0001837	XP_038751353.1	XP_036497226.1
OG0001838	XP_038751352.1	XP_036498193.1
OG0001839	XP_038751348.1	XP_036498189.1
OG0001840	XP_038751347.1	XP_036498579.1
OG0001841	XP_038751345.1	XP_036498576.1
OG0001842	XP_038751344.1	XP_036498573.1
OG0001843	XP_038751343.1	XP_036498574.1
OG0001844	XP_038751341.1	XP_036497317.1
OG0001845	XP_038751340.1	XP_036497325.1
OG0001846	XP_038751319.1	XP_036497321.1
OG0001847	XP_038751320.1	XP_036497320.1
OG0001848	XP_038751321.1	XP_036497319.1
OG0001849	XP_038751322.1	XP_036497318.1
OG0001850	XP_038751325.1	XP_036498266.1
OG0001851	XP_038751326.1	XP_036498267.1
OG0001852	XP_038751327.1	XP_036498268.1
OG0001853	XP_038751328.1	XP_036498261.1
OG0001854	XP_038751329.1	XP_036498262.1
OG0001855	XP_038751330.1	XP_036498263.1
OG0001856	XP_038751331.1	XP_036497423.1
OG0001857	XP_038751332.1	XP_036497422.1
OG0001858	XP_038741628.1	XP_036490540.1
OG0001859	XP_038751338.1	XP_036497414.1
OG0001860	XP_038751336.1	XP_036497420.1
OG0001861	XP_038751335.1	XP_036497421.1
OG0001862	XP_038751333.1	XP_036497419.1
OG0001863	XP_038751261.1	XP_036497416.1
OG0001864	XP_038751263.1	XP_036497426.1
OG0001865	XP_038751268.1	XP_036497405.1
OG0001866	XP_038751269.1	XP_036498653.1
OG0001867	XP_038751302.1	XP_036497944.1
OG0001868	XP_038751300.1	XP_036498493.1
OG0001869	XP_038751299.1	XP_036498479.1
OG0001870	XP_038751298.1	XP_036498478.1
OG0001871	XP_038751297.1	XP_036498910.1
OG0001872	XP_038751296.1	XP_036498457.1
OG0001873	XP_038751292.1	XP_036498909.1
OG0001874	XP_038751290.1	XP_036497987.1
OG0001875	XP_038751288.1	XP_036497988.1
OG0001876	XP_038751287.1	XP_036497990.1
OG0001877	XP_038751284.1	XP_036497984.1
OG0001878	XP_038751283.1	XP_036497986.1
OG0001879	XP_038751281.1	XP_036497992.1
OG0001880	XP_038751280.1	XP_036498956.1
OG0001881	XP_038751279.1	XP_036498955.1
OG0001882	XP_038751278.1	XP_036498954.1
OG0001883	XP_038751277.1	XP_036498953.1
OG0001884	XP_038751276.1	XP_036498952.1
OG0001885	XP_038751275.1	XP_036498951.1
OG0001886	XP_038751274.1	XP_036498950.1
OG0001887	XP_038751273.1	XP_036498949.1
OG0001888	XP_038751272.1	XP_036498328.1
OG0001889	XP_038751271.1	XP_036498327.1
OG0001890	XP_038751270.1	XP_036497724.1
OG0001891	XP_038751303.1	XP_036497943.1
OG0001892	XP_038751304.1	XP_036498687.1
OG0001893	XP_038742157.1	XP_036496677.1
OG0001894	XP_038751306.1	XP_036497946.1
OG0001895	XP_038751305.1	XP_036498686.1
OG0001896	XP_038751317.1	XP_036498846.1
OG0001897	XP_038751316.1	XP_036498845.1
OG0001898	XP_038751315.1	XP_036498844.1
OG0001899	XP_038751314.1	XP_036498849.1
OG0001900	XP_038751312.1	XP_036497945.1
OG0001901	XP_038751257.1	XP_036498840.1
OG0001902	XP_038751255.1	XP_036498842.1
OG0001903	XP_038751253.1	XP_036497882.1
OG0001904	XP_038751252.1	XP_036498225.1
OG0001905	XP_038751250.1	XP_036497880.1
OG0001906	XP_038751249.1	XP_036497879.1
OG0001907	XP_038751310.1	XP_036498682.1
OG0001908	XP_038751311.1	XP_036498685.1
OG0001909	XP_038751243.1	XP_036497875.1
OG0001910	XP_038751245.1	XP_036497876.1
OG0001911	XP_038751246.1	XP_036497877.1
OG0001912	XP_038751247.1	XP_036497878.1
OG0001913	XP_038751170.1	XP_036498921.1
OG0001914	XP_038751171.1	XP_036498933.1
OG0001915	XP_038751172.1	XP_036498946.1
OG0001916	XP_038751174.1	XP_036497707.1
OG0001917	XP_038751175.1	XP_036498732.1
OG0001918	XP_038751176.1	XP_036498730.1
OG0001919	XP_038751177.1	XP_036498733.1
OG0001920	XP_038751198.1	XP_036498734.1
OG0001921	XP_038751197.1	XP_036497348.1
OG0001922	XP_038751192.1	XP_036497151.1
OG0001923	XP_038751193.1	XP_036497152.1
OG0001924	XP_038751194.1	XP_036497153.1
OG0001925	XP_038751195.1	XP_036497349.1
OG0001926	XP_038751196.1	XP_036498737.1
OG0001927	XP_038751190.1	XP_036497150.1
OG0001928	XP_038751189.1	XP_036497149.1
OG0001929	XP_038751188.1	XP_036497148.1
OG0001930	XP_038751187.1	XP_036497147.1
OG0001931	XP_038751186.1	XP_036497146.1
OG0001932	XP_038751185.1	XP_036497145.1
OG0001933	XP_038751184.1	XP_036498174.1
OG0001934	XP_038751183.1	XP_036498175.1
OG0001935	XP_038751182.1	XP_036498176.1
OG0001936	XP_038751181.1	XP_036498177.1
OG0001937	XP_038751180.1	XP_036498170.1
OG0001938	XP_038751179.1	XP_036497751.1
OG0001939	XP_038751210.1	XP_036497752.1
OG0001940	XP_038751209.1	XP_036497753.1
OG0001941	XP_038751207.1	XP_036497410.1
OG0001942	XP_038751206.1	XP_036497749.1
OG0001943	XP_038751205.1	XP_036497750.1
OG0001944	XP_038751204.1	XP_036497747.1
OG0001945	XP_038751203.1	XP_036497748.1
OG0001946	XP_038751202.1	XP_036497171.1
OG0001947	XP_038751200.1	XP_036498697.1
OG0001948	XP_038751239.1	XP_036498777.1
OG0001949	XP_038751237.1	XP_036498776.1
OG0001950	XP_038751236.1	XP_036498773.1
OG0001951	XP_038751234.1	XP_036498771.1
OG0001952	XP_038751233.1	XP_036498772.1
OG0001953	XP_038751232.1	XP_036497815.1
OG0001954	XP_038751231.1	XP_036497807.1
OG0001955	XP_038751241.1	XP_036498769.1
OG0001956	XP_038751166.1	XP_036497703.1
OG0001957	XP_038751165.1	XP_036497702.1
OG0001958	XP_038751164.1	XP_036497122.1
OG0001959	XP_038751163.1	XP_036497706.1
OG0001960	XP_038751162.1	XP_036498632.1
OG0001961	XP_038751161.1	XP_036497704.1
OG0001962	XP_038751157.1	XP_036498942.1
OG0001963	XP_038751159.1	XP_036498944.1
OG0001964	XP_038751160.1	XP_036498945.1
OG0001965	XP_038751153.1	XP_036498738.1
OG0001966	XP_038751154.1	XP_036498740.1
OG0001967	XP_038751155.1	XP_036498742.1
OG0001968	XP_038744837.1	XP_036495786.1
OG0001969	XP_038751147.1	XP_036498516.1
OG0001970	XP_038751109.1	XP_036497670.1
OG0001971	XP_038747719.1	XP_036498254.1
OG0001972	XP_038750689.1	XP_036489135.1
OG0001973	XP_038750690.1	XP_036489140.1
OG0001974	XP_038751136.1	XP_036497484.1
