Orthogroup	Colletotrichum_abscissum	Colletotrichum_acutatum	Colletotrichum_fructicola	Colletotrichum_gloeosporioides	Colletotrichum_godetiae	Colletotrichum_karsti	Colletotrichum_siamense	Colletotrichum_truncatum
OG0019952		XP_060364894.1						
OG0019953		XP_060364903.1						
OG0019954		XP_060364915.1						
OG0019955		XP_060364929.1						
OG0019956		XP_060364965.1						
OG0019957		XP_060364983.1						
OG0019958		XP_060364986.1						
OG0019959		XP_060365008.1						
OG0019960		XP_060365010.1						
OG0019961		XP_060365015.1						
OG0019962		XP_060365022.1						
OG0019963		XP_060365024.1						
OG0019964		XP_060365050.1						
OG0019965		XP_060365097.1						
OG0019966		XP_060365098.1						
OG0019967		XP_060365109.1						
OG0019968		XP_060365110.1						
OG0019969		XP_060365117.1						
OG0019970		XP_060365119.1						
OG0019971		XP_060365120.1						
OG0019972		XP_060365161.1						
OG0019973		XP_060365182.1						
OG0019974		XP_060365194.1						
OG0019975		XP_060365198.1						
OG0019976		XP_060365235.1						
OG0019977		XP_060365245.1						
OG0019978		XP_060365261.1						
OG0019979		XP_060365268.1						
OG0019980		XP_060365293.1						
OG0019981		XP_060365312.1						
OG0019982		XP_060365313.1						
OG0019983		XP_060365346.1						
OG0019984		XP_060365353.1						
OG0019985		XP_060365380.1						
OG0019986		XP_060365389.1						
OG0019987		XP_060365390.1						
OG0019988		XP_060365396.1						
OG0019989		XP_060365402.1						
OG0019990		XP_060365409.1						
OG0019991		XP_060365411.1						
OG0019992		XP_060365416.1						
OG0019993		XP_060365428.1						
OG0019994		XP_060365440.1						
OG0019995		XP_060365461.1						
OG0019996		XP_060365464.1						
OG0019997		XP_060365466.1						
OG0019998		XP_060365467.1						
OG0019999		XP_060365476.1						
OG0020000		XP_060365518.1						
OG0020001		XP_060365533.1						
OG0020002		XP_060365534.1						
OG0020003		XP_060365537.1						
OG0020004		XP_060365556.1						
OG0020005		XP_060365573.1						
OG0020006		XP_060365577.1						
OG0020007		XP_060365592.1						
OG0020008		XP_060365608.1						
OG0020009		XP_060365644.1						
OG0020010		XP_060365657.1						
OG0020011		XP_060365666.1						
OG0020012		XP_060365715.1						
OG0020013		XP_060365722.1						
OG0020014		XP_060365746.1						
OG0020015		XP_060365747.1						
OG0020016		XP_060365748.1						
OG0020017		XP_060365769.1						
OG0020018		XP_060365770.1						
OG0020019		XP_060365788.1						
OG0020020		XP_060365814.1						
OG0020021		XP_060365823.1						
OG0020022		XP_060365834.1						
OG0020023		XP_060365840.1						
OG0020024		XP_060365842.1						
OG0020025		XP_060365843.1						
OG0020026		XP_060365847.1						
OG0020027		XP_060365850.1						
OG0020028		XP_060365851.1						
OG0020029		XP_060365862.1						
OG0020030		XP_060365889.1						
OG0020031		XP_060365890.1						
OG0020032		XP_060365908.1						
OG0020033		XP_060365949.1						
OG0020034		XP_060365951.1						
OG0020035		XP_060365956.1						
OG0020036		XP_060365957.1						
OG0020037		XP_060365967.1						
OG0020038		XP_060365971.1						
OG0020039		XP_060366001.1						
OG0020040		XP_060366010.1						
OG0020041		XP_060366011.1						
OG0020042		XP_060366028.1						
OG0020043		XP_060366041.1						
OG0020044		XP_060366053.1						
OG0020045		XP_060366054.1						
OG0020046		XP_060366073.1						
OG0020047		XP_060366074.1						
OG0020048		XP_060366077.1						
OG0020049		XP_060366096.1						
OG0020050		XP_060366106.1						
OG0020051		XP_060366109.1						
OG0020052		XP_060366112.1						
OG0020053		XP_060366113.1						
OG0020054		XP_060366115.1						
OG0020055		XP_060366124.1						
OG0020056		XP_060366133.1						
OG0020057		XP_060366152.1						
OG0020058		XP_060366157.1						
OG0020059		XP_060366167.1						
OG0020060		XP_060366169.1						
OG0020061		XP_060366170.1						
OG0020062		XP_060366184.1						
OG0020063		XP_060366185.1						
OG0020064		XP_060366191.1						
OG0020065		XP_060366192.1						
OG0020066		XP_060366193.1						
OG0020067		XP_060366200.1						
OG0020068		XP_060366229.1						
OG0020069		XP_060366249.1						
OG0020070		XP_060366250.1						
OG0020071		XP_060366251.1						
OG0020072		XP_060366280.1						
OG0020073		XP_060366283.1						
OG0020074		XP_060366284.1						
OG0020075		XP_060366311.1						
OG0020076		XP_060366313.1						
OG0020077		XP_060366332.1						
OG0020078		XP_060366337.1						
OG0020079		XP_060366373.1						
OG0020080		XP_060366374.1						
OG0020081		XP_060366377.1						
OG0020082		XP_060366384.1						
OG0020083		XP_060366388.1						
OG0020084		XP_060366389.1						
OG0020085		XP_060366404.1						
OG0020086		XP_060366414.1						
OG0020087		XP_060366416.1						
OG0020088		XP_060366426.1						
OG0020089		XP_060366505.1						
OG0020090		XP_060366510.1						
OG0020091		XP_060366518.1						
OG0020092		XP_060366539.1						
OG0020093		XP_060366541.1						
OG0020094		XP_060366545.1						
OG0020095		XP_060366547.1						
OG0020096		XP_060366566.1						
OG0020097		XP_060366586.1						
OG0020098		XP_060366592.1						
OG0020099		XP_060366593.1						
OG0020100		XP_060366600.1						
OG0020101		XP_060366608.1						
OG0020102		XP_060366619.1						
OG0020103		XP_060366624.1						
OG0020104		XP_060366629.1						
OG0020105		XP_060366636.1						
OG0020106		XP_060366643.1						
OG0020107		XP_060366646.1						
OG0020108		XP_060366655.1						
OG0020109		XP_060366680.1						
OG0020110		XP_060366700.1						
OG0020111		XP_060366729.1						
OG0020112		XP_060366732.1						
OG0020113		XP_060366752.1						
OG0020114		XP_060366759.1						
OG0020115		XP_060366760.1						
OG0020116		XP_060366762.1						
OG0020117		XP_060366768.1						
OG0020118		XP_060366771.1						
OG0020119		XP_060366778.1						
OG0020120		XP_060366779.1						
OG0020121		XP_060366785.1						
OG0020122		XP_060366789.1						
OG0020123		XP_060366793.1						
OG0020124		XP_060366795.1						
OG0020125		XP_060366801.1						
OG0020126		XP_060366804.1						
OG0020127		XP_060366812.1						
OG0020128		XP_060366816.1						
OG0020129		XP_060366829.1						
OG0020130		XP_060366851.1						
OG0020131		XP_060366877.1						
OG0020132		XP_060366878.1						
OG0020133		XP_060366880.1						
OG0020134		XP_060366881.1						
OG0020135		XP_060366882.1						
OG0020136		XP_060366883.1						
OG0020137		XP_060366890.1						
OG0020138		XP_060366900.1						
OG0020139		XP_060366904.1						
OG0020140		XP_060366913.1						
OG0020141		XP_060366921.1						
OG0020142		XP_060366924.1						
OG0020143		XP_060366926.1						
OG0020144		XP_060366927.1						
OG0020145		XP_060366928.1						
OG0020146		XP_060366964.1						
OG0020147		XP_060366965.1						
OG0020148		XP_060366966.1						
OG0020149		XP_060366979.1						
OG0020150		XP_060366980.1						
OG0020151		XP_060366982.1						
OG0020152		XP_060366987.1						
OG0020153		XP_060366991.1						
OG0020154		XP_060366992.1						
OG0020155		XP_060366994.1						
OG0020156		XP_060367009.1						
OG0020157		XP_060367015.1						
OG0020158		XP_060367023.1						
OG0020159		XP_060367028.1						
OG0020160		XP_060367029.1						
OG0020161		XP_060367053.1						
OG0020162		XP_060367059.1						
OG0020163		XP_060367060.1						
OG0020164		XP_060367061.1						
OG0020165		XP_060367062.1						
OG0020166		XP_060367073.1						
OG0020167		XP_060367110.1						
OG0020168		XP_060367112.1						
OG0020169		XP_060367186.1						
OG0020170		XP_060367189.1						
OG0020171		XP_060367191.1						
OG0020172		XP_060367208.1						
OG0020173		XP_060367211.1						
OG0020174		XP_060367240.1						
OG0020175		XP_060367252.1						
OG0020176		XP_060367261.1						
OG0020177		XP_060367293.1						
OG0020178		XP_060367294.1						
OG0020179		XP_060367302.1						
OG0020180		XP_060367305.1						
OG0020181		XP_060367308.1						
OG0020182		XP_060367315.1						
OG0020183		XP_060367320.1						
OG0020184		XP_060367342.1						
OG0020185		XP_060367358.1						
OG0020186		XP_060367364.1						
OG0020187		XP_060367375.1						
OG0020188		XP_060367383.1						
OG0020189		XP_060367385.1						
OG0020190		XP_060367391.1						
OG0020191		XP_060367395.1						
OG0020192		XP_060367414.1						
OG0020193		XP_060367429.1						
OG0020194		XP_060367431.1						
OG0020195		XP_060367464.1						
OG0020196		XP_060367465.1						
OG0020197		XP_060367469.1						
OG0020198		XP_060367470.1						
OG0020199		XP_060367482.1						
OG0020200		XP_060367499.1						
OG0020201		XP_060367500.1						
OG0020202		XP_060367548.1						
OG0020203		XP_060367555.1						
OG0020204		XP_060367581.1						
OG0020205		XP_060367590.1						
OG0020206		XP_060367607.1						
OG0020207		XP_060367610.1						
OG0020208		XP_060367615.1						
OG0020209		XP_060367624.1						
OG0020210		XP_060367626.1						
OG0020211		XP_060367631.1						
OG0020212		XP_060367638.1						
OG0020213		XP_060367642.1						
OG0020214		XP_060367643.1						
OG0020215		XP_060367644.1						
OG0020216		XP_060367657.1						
OG0020217		XP_060367663.1						
OG0020218		XP_060367666.1						
OG0020219		XP_060367667.1						
OG0020220		XP_060367669.1						
OG0020221		XP_060367670.1						
OG0020222		XP_060367671.1						
OG0020223		XP_060367672.1						
OG0020224		XP_060367677.1						
OG0020225		XP_060367679.1						
OG0020226		XP_060367689.1						
OG0020227		XP_060367692.1						
OG0020228		XP_060367706.1						
OG0020229		XP_060367717.1						
OG0020230		XP_060367744.1						
OG0020231		XP_060367762.1						
OG0020232		XP_060367763.1						
OG0020233		XP_060367773.1						
OG0020234		XP_060367781.1						
OG0020235		XP_060367782.1						
OG0020236		XP_060367793.1						
OG0020237		XP_060367812.1						
OG0020238		XP_060367821.1						
OG0020239		XP_060367822.1						
OG0020240		XP_060367823.1						
OG0020241		XP_060367832.1						
OG0020242		XP_060367839.1						
OG0020243		XP_060367856.1						
OG0020244		XP_060367858.1						
OG0020245		XP_060367860.1						
OG0020246		XP_060367861.1						
OG0020247		XP_060367862.1						
OG0020248		XP_060367875.1						
OG0020249		XP_060367877.1						
OG0020250		XP_060367880.1						
OG0020251		XP_060367884.1						
OG0020252		XP_060367885.1						
OG0020253		XP_060367897.1						
OG0020254		XP_060367898.1						
OG0020255		XP_060367904.1						
OG0020256		XP_060367907.1						
OG0020257		XP_060367910.1						
OG0020258		XP_060367919.1						
OG0020259		XP_060367922.1						
OG0020260		XP_060367943.1						
OG0020261		XP_060367951.1						
OG0020262		XP_060367957.1						
OG0020263		XP_060367959.1						
OG0020264		XP_060367967.1						
OG0020265		XP_060367973.1						
OG0020266		XP_060367974.1						
OG0020267		XP_060367989.1						
OG0020268		XP_060367993.1						
OG0020269		XP_060367997.1						
OG0020270		XP_060368006.1						
OG0020271		XP_060368018.1						
OG0020272		XP_060368023.1						
OG0020273		XP_060368025.1						
OG0020274		XP_060368040.1						
OG0020275		XP_060368042.1						
OG0020276		XP_060368043.1						
OG0020277		XP_060368046.1						
OG0020278		XP_060368060.1						
OG0020279		XP_060368086.1						
OG0020280		XP_060368087.1						
OG0020281		XP_060368108.1						
OG0020282		XP_060368109.1						
OG0020283		XP_060368130.1						
OG0020284		XP_060368131.1						
OG0020285		XP_060368132.1						
OG0020286		XP_060368145.1						
OG0020287		XP_060368175.1						
OG0020288		XP_060368177.1						
OG0020289		XP_060368180.1						
OG0020290		XP_060368188.1						
OG0020291		XP_060368191.1						
OG0020292		XP_060368195.1						
OG0020293		XP_060368215.1						
OG0020294		XP_060368234.1						
OG0020295		XP_060368237.1						
OG0020296		XP_060368252.1						
OG0020297		XP_060368267.1						
OG0020298		XP_060368276.1						
OG0020299		XP_060368299.1						
OG0020300		XP_060368308.1						
OG0020301		XP_060368314.1						
OG0020302		XP_060368327.1						
OG0020303		XP_060368328.1						
OG0020304		XP_060368343.1						
OG0020305		XP_060368347.1						
OG0020306		XP_060368352.1						
OG0020307		XP_060368355.1						
OG0020308		XP_060368359.1						
OG0020309		XP_060368360.1						
OG0020310		XP_060368364.1						
OG0020311		XP_060368378.1						
OG0020312		XP_060368389.1						
OG0020313		XP_060368398.1						
OG0020314		XP_060368403.1						
OG0020315		XP_060368413.1						
OG0020316		XP_060368426.1						
OG0020317		XP_060368436.1						
OG0020318		XP_060368443.1						
OG0020319		XP_060368453.1						
OG0020320		XP_060368472.1						
OG0020321		XP_060368477.1						
OG0020322		XP_060368479.1						
OG0020323		XP_060368481.1						
OG0020324		XP_060368483.1						
OG0020325		XP_060368484.1						
OG0020326		XP_060368486.1						
OG0020327		XP_060368489.1						
OG0020328		XP_060368499.1						
OG0020329		XP_060368500.1						
OG0020330		XP_060368510.1						
OG0020331		XP_060368511.1						
OG0020332		XP_060368513.1						
OG0020333		XP_060368514.1						
OG0020334		XP_060368542.1						
OG0020335		XP_060368552.1						
OG0020336		XP_060368561.1						
OG0020337		XP_060368568.1						
OG0020338		XP_060368573.1						
OG0020339		XP_060368600.1						
OG0020340		XP_060368606.1						
OG0020341		XP_060368613.1						
OG0020342		XP_060368623.1						
OG0020343		XP_060368633.1						
OG0020344		XP_060368652.1						
OG0020345		XP_060368658.1						
OG0020346		XP_060368663.1						
OG0020347		XP_060368675.1						
OG0020348		XP_060368682.1						
OG0020349		XP_060368692.1						
OG0020350		XP_060368712.1						
OG0020351		XP_060368717.1						
OG0020352		XP_060368726.1						
OG0020353		XP_060368738.1						
OG0020354		XP_060368752.1						
OG0020355		XP_060368754.1						
OG0020356		XP_060368763.1						
OG0020357		XP_060368773.1						
OG0020358		XP_060368776.1						
OG0020359		XP_060368778.1						
OG0020360		XP_060368797.1						
OG0020361		XP_060368799.1						
OG0020362		XP_060368800.1						
OG0020363		XP_060368803.1						
OG0020364		XP_060368804.1						
OG0020365		XP_060368811.1						
OG0020366		XP_060368829.1						
OG0020367		XP_060368833.1						
OG0020368		XP_060368834.1						
OG0020369		XP_060368848.1						
OG0020370		XP_060368865.1						
OG0020371		XP_060368872.1						
OG0020372		XP_060368891.1						
OG0020373		XP_060368903.1						
OG0020374		XP_060368928.1						
OG0020375		XP_060368947.1						
OG0020376		XP_060368950.1						
OG0020377		XP_060368954.1						
OG0020378		XP_060368955.1						
OG0020379		XP_060368978.1						
OG0020380		XP_060368991.1						
OG0020381		XP_060368995.1						
OG0020382		XP_060368996.1						
OG0020383		XP_060368998.1						
OG0020384		XP_060369001.1						
OG0020385		XP_060369016.1						
OG0020386		XP_060369023.1						
OG0020387		XP_060369027.1						
OG0020388		XP_060369031.1						
OG0020389		XP_060369038.1						
OG0020390		XP_060369052.1						
OG0020391		XP_060369058.1						
OG0020392		XP_060369060.1						
OG0020393		XP_060369069.1						
OG0020394		XP_060369101.1						
OG0020395		XP_060369114.1						
OG0020396		XP_060369134.1						
OG0020397		XP_060369162.1						
OG0020398		XP_060369175.1						
OG0020399		XP_060369176.1						
OG0020400		XP_060369179.1						
OG0020401		XP_060369187.1						
OG0020402		XP_060369195.1						
OG0020403		XP_060369200.1						
OG0020404		XP_060369205.1						
OG0020405		XP_060369208.1						
OG0020406		XP_060369209.1						
OG0020407		XP_060369212.1						
OG0020408		XP_060369213.1						
OG0020409		XP_060369231.1						
OG0020410		XP_060369246.1						
OG0020411		XP_060369251.1						
OG0020412		XP_060369269.1						
OG0020413		XP_060369271.1						
OG0020414		XP_060369272.1						
OG0020415		XP_060369285.1						
OG0020416		XP_060369300.1						
OG0020417		XP_060369305.1						
OG0020418		XP_060369306.1						
OG0020419		XP_060369307.1						
OG0020420		XP_060369312.1						
OG0020421		XP_060369319.1						
OG0020422		XP_060369320.1						
OG0020423		XP_060369322.1						
OG0020424		XP_060369323.1						
OG0020425		XP_060369333.1						
OG0020426		XP_060369346.1						
OG0020427		XP_060369354.1						
OG0020428		XP_060369368.1						
OG0020429		XP_060369373.1						
OG0020430		XP_060369403.1						
OG0020431		XP_060369420.1						
OG0020432		XP_060369421.1						
OG0020433		XP_060369424.1						
OG0020434		XP_060369428.1						
OG0020435		XP_060369442.1						
OG0020436		XP_060369448.1						
OG0020437		XP_060369456.1						
OG0020438		XP_060369464.1						
OG0020439		XP_060369477.1						
OG0020440		XP_060369478.1						
OG0020441		XP_060369480.1						
OG0020442		XP_060369492.1						
OG0020443		XP_060369496.1						
OG0020444		XP_060369500.1						
OG0020445		XP_060369501.1						
OG0020446		XP_060369502.1						
OG0020447		XP_060369504.1						
