Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_godetiae
OG0003633	XP_045270708.1	XP_060435477.1
OG0003634	XP_045270707.1	XP_060435476.1
OG0003635	XP_045270706.1	XP_060435475.1
OG0003636	XP_045270705.1	XP_060435474.1
OG0003637	XP_045270704.1	XP_060435473.1
OG0003638	XP_045270698.1	XP_060435470.1
OG0003639	XP_045270700.1	XP_060435469.1
OG0003640	XP_045270701.1	XP_060435468.1
OG0003641	XP_045270697.1	XP_060435464.1
OG0003642	XP_045270695.1	XP_060435462.1
OG0003643	XP_045270694.1	XP_060435461.1
OG0003644	XP_045270693.1	XP_060435460.1
OG0003645	XP_045270692.1	XP_060435458.1
OG0003646	XP_045270691.1	XP_060435456.1
OG0003647	XP_045270690.1	XP_060435455.1
OG0003648	XP_045270688.1	XP_060435453.1
OG0003649	XP_045270684.1	XP_060435448.1
OG0003650	XP_045270682.1	XP_060435446.1
OG0003651	XP_045270681.1	XP_060435445.1
OG0003652	XP_045270680.1	XP_060435444.1
OG0003653	XP_045270679.1	XP_060435443.1
OG0003654	XP_045270678.1	XP_060435442.1
OG0003655	XP_045270677.1	XP_060435441.1
OG0003656	XP_045270676.1	XP_060435439.1
OG0003657	XP_045270675.1	XP_060435438.1
OG0003658	XP_045270674.1	XP_060435436.1
OG0003659	XP_045270673.1	XP_060435435.1
OG0003660	XP_045270672.1	XP_060435433.1
OG0003661	XP_045270670.1	XP_060435431.1
OG0003662	XP_045270669.1	XP_060435430.1
OG0003663	XP_045270668.1	XP_060435429.1
OG0003664	XP_045270667.1	XP_060435427.1
OG0003665	XP_045270665.1	XP_060435426.1
OG0003666	XP_045270664.1	XP_060435425.1
OG0003667	XP_045270663.1	XP_060435424.1
OG0003668	XP_045270662.1	XP_060435423.1
OG0003669	XP_045270661.1	XP_060435420.1
OG0003670	XP_045270659.1	XP_060435417.1
OG0003671	XP_045270658.1	XP_060435415.1
OG0003672	XP_045270657.1	XP_060435414.1
OG0003673	XP_045270655.1	XP_060435411.1
OG0003674	XP_045270654.1	XP_060435410.1
OG0003675	XP_045270653.1	XP_060435409.1
OG0003676	XP_045263101.1	XP_060422971.1
OG0003677	XP_045263102.1	XP_060422972.1
OG0003678	XP_045263103.1	XP_060422973.1
OG0003679	XP_045263105.1	XP_060422974.1
OG0003680	XP_045263106.1	XP_060422975.1
OG0003681	XP_045263107.1	XP_060422976.1
OG0003682	XP_045263108.1	XP_060422977.1
OG0003683	XP_045263109.1	XP_060422979.1
OG0003684	XP_045264012.1	XP_060422980.1
OG0003685	XP_045263110.1	XP_060422982.1
OG0003686	XP_045263111.1	XP_060422983.1
OG0003687	XP_045263112.1	XP_060422984.1
OG0003688	XP_045263113.1	XP_060422985.1
OG0003689	XP_045263115.1	XP_060422986.1
OG0003690	XP_045263116.1	XP_060422987.1
OG0003691	XP_045263118.1	XP_060422989.1
OG0003692	XP_045263119.1	XP_060422990.1
OG0003693	XP_045263120.1	XP_060422991.1
OG0003694	XP_045263121.1	XP_060422992.1
OG0003695	XP_045263122.1	XP_060422995.1
OG0003696	XP_045263127.1	XP_060425473.1
OG0003697	XP_045263128.1	XP_060425472.1
OG0003698	XP_045266249.1	XP_060428054.1, XP_060425463.1
OG0003699	XP_045263096.1	XP_060425457.1
OG0003700	XP_045263086.1	XP_060425455.1
OG0003701	XP_045263088.1	XP_060425452.1
OG0003702	XP_045263089.1	XP_060425450.1
OG0003703	XP_045263090.1	XP_060425448.1
OG0003704	XP_045263093.1	XP_060425446.1
OG0003705	XP_045263095.1	XP_060425445.1
OG0003706	XP_045263094.1	XP_060425444.1
OG0003707	XP_045263080.1	XP_060425439.1
OG0003708	XP_045263081.1	XP_060425438.1
OG0003709	XP_045263082.1	XP_060425437.1
OG0003710	XP_045263083.1	XP_060425436.1
OG0003711	XP_045263084.1	XP_060425435.1
OG0003712	XP_045263079.1	XP_060425433.1
OG0003713	XP_045263078.1	XP_060425431.1
OG0003714	XP_045263073.1	XP_060425428.1
OG0003715	XP_045263047.1	XP_060425425.1
OG0003716	XP_045257525.1	XP_060425423.1
OG0003717	XP_045257526.1	XP_060425422.1
OG0003718	XP_045262188.1	XP_060431978.1
OG0003719	XP_045262187.1	XP_060431975.1
OG0003720	XP_045262183.1	XP_060431973.1
OG0003721	XP_045262182.1	XP_060431972.1
OG0003722	XP_045262181.1	XP_060431971.1
OG0003723	XP_045262180.1	XP_060431970.1
OG0003724	XP_045262178.1	XP_060431968.1
OG0003725	XP_045262177.1	XP_060431967.1
OG0003726	XP_045262176.1	XP_060431966.1
OG0003727	XP_045262175.1	XP_060431965.1
OG0003728	XP_045262174.1	XP_060431963.1
OG0003729	XP_045262173.1	XP_060431962.1
OG0003730	XP_045262172.1	XP_060431961.1
OG0003731	XP_045262171.1	XP_060431959.1
OG0003732	XP_045262170.1	XP_060431958.1
OG0003733	XP_045262169.1	XP_060431957.1
OG0003734	XP_045262168.1	XP_060431956.1
OG0003735	XP_045262166.1	XP_060431951.1
OG0003736	XP_045262165.1	XP_060431949.1
OG0003737	XP_045262164.1	XP_060431944.1
OG0003738	XP_045262163.1	XP_060431941.1
OG0003739	XP_045262158.1	XP_060431928.1
OG0003740	XP_045262157.1	XP_060431927.1
OG0003741	XP_045262156.1	XP_060431925.1
OG0003742	XP_045262155.1	XP_060431922.1
OG0003743	XP_045262154.1	XP_060431921.1
OG0003744	XP_045262153.1	XP_060431920.1
OG0003745	XP_045262152.1	XP_060431919.1
OG0003746	XP_045262150.1	XP_060431918.1
OG0003747	XP_045262151.1	XP_060431917.1
OG0003748	XP_045262149.1	XP_060431915.1
OG0003749	XP_045262148.1	XP_060431914.1
OG0003750	XP_045262147.1	XP_060431913.1
OG0003751	XP_045262146.1	XP_060431912.1
OG0003752	XP_045262145.1	XP_060431911.1
OG0003753	XP_045262144.1	XP_060431906.1
OG0003754	XP_045262143.1	XP_060431905.1
OG0003755	XP_045262142.1	XP_060431904.1
OG0003756	XP_045262141.1	XP_060431903.1
OG0003757	XP_045262140.1	XP_060431902.1
OG0003758	XP_045262139.1	XP_060431901.1
OG0003759	XP_045262136.1	XP_060431899.1
OG0003760	XP_045262135.1	XP_060431898.1
OG0003761	XP_045262134.1	XP_060431897.1
OG0003762	XP_045262133.1	XP_060431896.1
OG0003763	XP_045262131.1	XP_060431894.1
OG0003764	XP_045262130.1	XP_060431893.1
OG0003765	XP_045262129.1	XP_060431892.1
OG0003766	XP_045262128.1	XP_060431891.1
OG0003767	XP_045262126.1	XP_060431889.1
OG0003768	XP_045256858.1	XP_060429291.1
OG0003769	XP_045256860.1	XP_060429289.1
OG0003770	XP_045256863.1	XP_060429288.1
OG0003771	XP_045256865.1	XP_060429283.1
OG0003772	XP_045256866.1	XP_060429282.1
OG0003773	XP_045260998.1	XP_060429281.1
OG0003774	XP_045256872.1	XP_060429280.1
OG0003775	XP_045256874.1	XP_060429279.1
OG0003776	XP_045256875.1	XP_060429277.1
OG0003777	XP_045256876.1	XP_060429275.1
OG0003778	XP_045262333.1	XP_060429274.1
OG0003779	XP_045262332.1	XP_060429273.1
OG0003780	XP_045262331.1	XP_060429272.1
OG0003781	XP_045262328.1	XP_060429269.1
OG0003782	XP_045262327.1	XP_060429268.1
OG0003783	XP_045262326.1	XP_060429267.1
OG0003784	XP_045262325.1	XP_060429266.1
OG0003785	XP_045262324.1	XP_060429265.1
OG0003786	XP_045262318.1	XP_060429261.1
OG0003787	XP_045262309.1	XP_060429258.1
OG0003788	XP_045262310.1	XP_060429257.1
OG0003789	XP_045262312.1	XP_060429254.1
OG0003790	XP_045262313.1	XP_060429253.1
OG0003791	XP_045262314.1	XP_060429252.1
OG0003792	XP_045262315.1	XP_060429251.1
OG0003793	XP_045262316.1	XP_060429249.1
OG0003794	XP_045260339.1	XP_060429244.1
OG0003795	XP_045262306.1	XP_060429243.1
OG0003796	XP_045263520.1	XP_060429242.1
OG0003797	XP_045262305.1	XP_060429241.1
OG0003798	XP_045263303.1	XP_060429240.1
OG0003799	XP_045262301.1	XP_060429237.1
OG0003800	XP_045262300.1	XP_060429235.1
OG0003801	XP_045262299.1	XP_060429233.1
OG0003802	XP_045262298.1	XP_060429232.1
OG0003803	XP_045262297.1	XP_060429231.1
OG0003805	XP_045262289.1	XP_060429226.1
OG0003806	XP_045264781.1	XP_060429225.1
OG0003807	XP_045256739.1	XP_060429223.1
OG0003808	XP_045262278.1	XP_060429219.1
OG0003809	XP_045262277.1	XP_060429218.1
OG0003810	XP_045262270.1	XP_060429217.1
OG0003811	XP_045262271.1	XP_060429216.1
OG0003812	XP_045262272.1	XP_060429215.1
OG0003813	XP_045269112.1	XP_060423812.1
OG0003814	XP_045269110.1	XP_060423814.1
OG0003815	XP_045269108.1	XP_060423815.1
OG0003816	XP_045269107.1	XP_060423816.1
OG0003817	XP_045269106.1	XP_060423818.1
OG0003818	XP_045269105.1	XP_060423819.1
OG0003819	XP_045269104.1	XP_060423820.1
OG0003820	XP_045269103.1	XP_060423822.1
OG0003821	XP_045269102.1	XP_060423823.1
OG0003822	XP_045269101.1	XP_060423824.1
OG0003823	XP_045269100.1	XP_060423825.1
OG0003824	XP_045269099.1	XP_060423826.1
OG0003825	XP_045269098.1	XP_060423827.1
OG0003826	XP_045269097.1	XP_060423828.1
OG0003827	XP_045269096.1	XP_060423830.1
OG0003828	XP_045269095.1	XP_060423831.1
OG0003829	XP_045269093.1	XP_060423833.1
OG0003830	XP_045269092.1	XP_060423834.1
OG0003831	XP_045269091.1	XP_060423835.1
OG0003832	XP_045269090.1	XP_060423836.1
OG0003833	XP_045269084.1	XP_060423838.1
OG0003834	XP_045269083.1	XP_060423839.1
OG0003835	XP_045269080.1	XP_060423841.1
OG0003836	XP_045266093.1	XP_060423842.1
OG0003837	XP_045269074.1	XP_060423845.1
OG0003838	XP_045269073.1	XP_060423846.1
OG0003839	XP_045268124.1	XP_060425886.1
OG0003840	XP_045269068.1	XP_060423852.1
OG0003841	XP_045269064.1	XP_060423856.1
OG0003842	XP_045269062.1	XP_060423858.1
OG0003843	XP_045269061.1	XP_060423859.1
OG0003844	XP_045269060.1	XP_060423860.1
OG0003845	XP_045269054.1	XP_060423862.1
OG0003846	XP_045269053.1	XP_060423863.1
OG0003847	XP_045269052.1	XP_060423864.1
OG0003848	XP_045269051.1	XP_060423865.1
OG0003849	XP_045269050.1	XP_060423866.1
OG0003850	XP_045269049.1	XP_060423867.1
OG0003851	XP_045269043.1	XP_060423879.1
OG0003852	XP_045269018.1	XP_060421771.1
OG0003853	XP_045269004.1	XP_060421772.1
OG0003854	XP_045269002.1	XP_060421774.1
OG0003855	XP_045269001.1	XP_060421775.1
OG0003856	XP_045269000.1	XP_060421776.1
OG0003857	XP_045268999.1	XP_060421777.1
OG0003858	XP_045268998.1	XP_060421778.1
OG0003859	XP_045268997.1	XP_060421779.1
OG0003860	XP_045262408.1	XP_060421781.1
OG0003861	XP_045269032.1	XP_060421788.1
OG0003862	XP_045269033.1	XP_060421789.1
OG0003863	XP_045257536.1	XP_060421790.1
OG0003864	XP_045269039.1	XP_060427513.1
OG0003865	XP_045269040.1	XP_060427514.1
OG0003866	XP_045269009.1	XP_060427515.1
OG0003867	XP_045269029.1	XP_060427516.1
OG0003868	XP_045269023.1	XP_060427522.1
OG0003869	XP_045269022.1	XP_060427523.1
OG0003870	XP_045264416.1	XP_060421441.1
OG0003871	XP_045264417.1	XP_060421442.1
OG0003872	XP_045264418.1	XP_060421443.1
OG0003873	XP_045264419.1	XP_060421444.1
OG0003874	XP_045264420.1	XP_060421446.1
OG0003875	XP_045264421.1	XP_060421447.1
OG0003876	XP_045264427.1	XP_060433797.1
OG0003877	XP_045264428.1	XP_060433798.1
OG0003878	XP_045264429.1	XP_060433799.1
OG0003879	XP_045264430.1	XP_060433801.1
OG0003880	XP_045264431.1	XP_060433802.1
OG0003881	XP_045264432.1	XP_060433803.1
OG0003882	XP_045264433.1	XP_060433805.1
OG0003883	XP_045266665.1	XP_060433806.1
OG0003884	XP_045266666.1	XP_060433807.1
OG0003885	XP_045266667.1	XP_060433809.1
OG0003886	XP_045266668.1	XP_060433810.1
OG0003887	XP_045265910.1	XP_060433813.1
OG0003888	XP_045266672.1	XP_060433815.1
OG0003889	XP_045265921.1	XP_060433816.1
OG0003890	XP_045265922.1	XP_060433817.1
OG0003891	XP_045265925.1	XP_060433818.1
OG0003892	XP_045265924.1	XP_060433819.1
OG0003893	XP_045265928.1	XP_060433821.1
OG0003894	XP_045265930.1	XP_060433823.1
OG0003895	XP_045265931.1	XP_060433824.1
OG0003896	XP_045265932.1	XP_060433826.1
OG0003897	XP_045265933.1	XP_060433827.1
OG0003898	XP_045265935.1	XP_060433829.1
OG0003899	XP_045265936.1	XP_060433830.1
OG0003900	XP_045265937.1	XP_060433831.1
OG0003901	XP_045265939.1	XP_060433833.1
OG0003902	XP_045265941.1	XP_060433836.1
OG0003903	XP_045266633.1	XP_060433838.1
OG0003904	XP_045266634.1	XP_060433839.1
OG0003905	XP_045266635.1	XP_060433843.1
OG0003906	XP_045266636.1	XP_060433844.1
OG0003907	XP_045266637.1	XP_060433845.1
OG0003908	XP_045266638.1	XP_060433846.1
OG0003909	XP_045266639.1	XP_060433847.1
OG0003910	XP_045266640.1	XP_060433848.1
OG0003911	XP_045259150.1	XP_060433853.1
OG0003912	XP_045266643.1	XP_060433854.1
OG0003913	XP_045266644.1	XP_060433855.1
OG0003914	XP_045266645.1	XP_060433856.1
OG0003915	XP_045266646.1	XP_060433857.1
OG0003916	XP_045266647.1	XP_060433858.1
OG0003917	XP_045266648.1	XP_060433859.1
OG0003918	XP_045266652.1	XP_060433866.1
OG0003919	XP_045266654.1	XP_060433869.1
OG0003920	XP_045264309.1	XP_060429898.1
OG0003921	XP_045264308.1	XP_060429899.1
OG0003922	XP_045264306.1	XP_060429903.1
OG0003923	XP_045264305.1	XP_060429904.1
OG0003924	XP_045264304.1	XP_060429905.1
OG0003925	XP_045264303.1	XP_060429906.1
OG0003926	XP_045264302.1	XP_060429907.1
OG0003927	XP_045264301.1	XP_060429908.1
OG0003928	XP_045264300.1	XP_060429909.1
OG0003929	XP_045264299.1	XP_060429910.1
OG0003930	XP_045264298.1	XP_060429911.1
OG0003931	XP_045264297.1	XP_060429913.1
OG0003932	XP_045264295.1	XP_060429914.1
OG0003933	XP_045264294.1	XP_060429915.1
OG0003934	XP_045264293.1	XP_060429916.1
OG0003935	XP_045264292.1	XP_060429918.1
OG0003936	XP_045264291.1	XP_060429919.1
OG0003937	XP_045264290.1	XP_060429921.1
OG0003938	XP_045264289.1	XP_060429922.1
OG0003939	XP_045264288.1	XP_060429923.1
OG0003940	XP_045264287.1	XP_060429924.1
OG0003941	XP_045268178.1	XP_060429925.1
OG0003942	XP_045264286.1	XP_060429926.1
OG0003943	XP_045270408.1	XP_060429930.1
OG0003944	XP_045264282.1	XP_060429933.1
OG0003945	XP_045264281.1	XP_060429934.1
OG0003946	XP_045264280.1	XP_060429935.1
OG0003947	XP_045264279.1	XP_060429936.1
OG0003948	XP_045264278.1	XP_060429937.1
OG0003949	XP_045264277.1	XP_060429938.1
OG0003950	XP_045264270.1	XP_060429941.1
OG0003951	XP_045264267.1	XP_060429945.1
OG0003952	XP_045264266.1	XP_060429946.1
OG0003953	XP_045264265.1	XP_060429952.1
OG0003954	XP_045264264.1	XP_060429953.1
OG0003955	XP_045264263.1	XP_060429954.1
OG0003956	XP_045264262.1	XP_060429955.1
OG0003957	XP_045259162.1	XP_060429956.1
OG0003958	XP_045258447.1	XP_060429958.1
OG0003959	XP_045264258.1	XP_060429960.1
OG0003960	XP_045264251.1	XP_060429967.1
OG0003961	XP_045264248.1	XP_060429970.1
OG0003962	XP_045264247.1	XP_060429971.1
OG0003963	XP_045264246.1	XP_060429972.1
OG0003964	XP_045264242.1	XP_060429976.1
OG0003965	XP_045264241.1	XP_060429977.1
OG0003966	XP_045264237.1	XP_060429980.1
OG0003967	XP_045264236.1	XP_060429981.1
OG0003968	XP_045264235.1	XP_060429982.1
OG0003969	XP_045264234.1	XP_060429983.1
OG0003970	XP_045264232.1	XP_060429990.1
OG0003971	XP_045264230.1	XP_060429994.1
OG0003972	XP_045264229.1	XP_060429995.1
OG0003973	XP_045264228.1	XP_060429996.1
OG0003974	XP_045264227.1	XP_060429997.1
OG0003975	XP_045264226.1	XP_060429998.1
OG0003976	XP_045264225.1	XP_060429999.1
OG0003977	XP_045264224.1	XP_060430000.1
OG0003978	XP_045264223.1	XP_060430001.1
OG0003979	XP_045264222.1	XP_060430002.1
OG0003980	XP_045264221.1	XP_060430004.1
OG0003981	XP_045264220.1	XP_060430005.1
OG0003982	XP_045264219.1	XP_060430006.1
OG0003983	XP_045264213.1	XP_060430010.1
OG0003984	XP_045264198.1	XP_060430014.1
OG0003985	XP_045264194.1	XP_060430019.1
OG0003986	XP_045264193.1	XP_060430020.1
OG0003987	XP_045264192.1	XP_060430021.1
OG0003989	XP_045264187.1	XP_060430027.1
OG0003990	XP_045264188.1	XP_060430028.1
OG0003991	XP_045264178.1	XP_060430032.1
OG0003992	XP_045264166.1	XP_060430034.1
OG0003993	XP_045264160.1	XP_060430037.1
OG0003994	XP_045264179.1	XP_060430045.1
OG0003995	XP_045264168.1	XP_060430047.1
OG0003996	XP_045264170.1	XP_060430049.1
OG0003997	XP_045264172.1	XP_060430051.1
OG0003998	XP_045264173.1	XP_060430052.1
OG0003999	XP_045264156.1	XP_060430053.1
OG0004000	XP_045264154.1	XP_060430055.1
OG0004001	XP_045264155.1	XP_060430057.1
OG0004002	XP_045264152.1	XP_060430059.1
OG0004003	XP_045264150.1	XP_060430060.1
OG0004004	XP_045264151.1	XP_060430061.1
OG0004005	XP_045264149.1	XP_060430062.1
OG0004006	XP_045264143.1	XP_060430067.1
OG0004007	XP_045264140.1	XP_060430069.1
OG0004008	XP_045264141.1	XP_060430070.1
OG0004009	XP_045256621.1	XP_060430074.1
OG0004010	XP_045256620.1	XP_060430076.1
OG0004011	XP_045256619.1	XP_060430082.1
OG0004012	XP_045256617.1	XP_060430083.1
OG0004013	XP_045256616.1	XP_060430086.1
OG0004014	XP_045256615.1	XP_060430088.1
OG0004015	XP_045256614.1	XP_060430089.1
OG0004016	XP_045256613.1	XP_060430090.1
OG0004017	XP_045256612.1	XP_060430091.1
OG0004018	XP_045264832.1	XP_060430093.1
OG0004019	XP_045264834.1	XP_060430095.1
OG0004020	XP_045264835.1	XP_060430096.1
OG0004021	XP_045264846.1	XP_060430099.1
OG0004022	XP_045264839.1	XP_060430106.1
OG0004023	XP_045264850.1	XP_060430109.1
OG0004024	XP_045264852.1	XP_060430111.1
OG0004025	XP_045256861.1	XP_060430112.1
OG0004026	XP_045264854.1	XP_060434839.1
OG0004027	XP_045264855.1	XP_060430125.1
OG0004028	XP_045264863.1	XP_060430115.1
OG0004029	XP_045264860.1	XP_060430118.1
OG0004030	XP_045264886.1	XP_060434835.1
OG0004031	XP_045264884.1	XP_060434833.1
OG0004032	XP_045264883.1	XP_060434831.1
OG0004033	XP_045267325.1	XP_060434829.1
OG0004034	XP_045264964.1	XP_060434824.1
OG0004035	XP_045264963.1	XP_060434823.1
OG0004036	XP_045259889.1	XP_060434818.1
OG0004037	XP_045267662.1	XP_060434817.1
OG0004038	XP_045264946.1	XP_060434809.1
OG0004039	XP_045264945.1	XP_060434808.1
OG0004040	XP_045261705.1	XP_060434803.1
OG0004041	XP_045264940.1	XP_060434801.1
OG0004042	XP_045264938.1	XP_060434798.1
OG0004043	XP_045264936.1	XP_060434793.1
OG0004044	XP_045264931.1	XP_060434788.1
OG0004045	XP_045264912.1	XP_060434784.1
OG0004046	XP_045264911.1	XP_060434782.1
OG0004047	XP_045264913.1	XP_060434781.1
OG0004048	XP_045264914.1	XP_060434780.1
OG0004049	XP_045264915.1	XP_060434779.1
OG0004050	XP_045264917.1	XP_060434777.1
OG0004051	XP_045264921.1	XP_060434776.1
OG0004052	XP_045263435.1	XP_060434759.1
OG0004053	XP_045264925.1	XP_060434767.1
OG0004054	XP_045264924.1	XP_060434768.1
OG0004055	XP_045264923.1	XP_060434769.1
OG0004056	XP_045264922.1	XP_060434770.1
OG0004057	XP_045264892.1	XP_060434752.1
OG0004058	XP_045264894.1	XP_060434754.1
OG0004059	XP_045264895.1	XP_060434755.1
OG0004060	XP_045264896.1	XP_060434756.1
OG0004061	XP_045264897.1	XP_060434758.1
OG0004062	XP_045264973.1	XP_060434746.1
OG0004063	XP_045264972.1	XP_060434745.1
OG0004064	XP_045264971.1	XP_060434744.1
OG0004065	XP_045264978.1	XP_060434741.1
OG0004066	XP_045264979.1	XP_060434740.1
OG0004067	XP_045264879.1	XP_060434734.1
OG0004068	XP_045264876.1	XP_060434732.1
OG0004069	XP_045259979.1	XP_060434727.1
OG0004070	XP_045264875.1	XP_060434724.1
OG0004071	XP_045260071.1	XP_060434720.1
OG0004072	XP_045268295.1	XP_060434719.1
OG0004073	XP_045264982.1	XP_060434718.1
OG0004074	XP_045260067.1	XP_060434714.1
OG0004075	XP_045262882.1	XP_060434710.1
OG0004076	XP_045262881.1	XP_060434709.1
OG0004077	XP_045262879.1	XP_060434705.1
OG0004078	XP_045262878.1	XP_060434704.1
OG0004079	XP_045262876.1	XP_060434698.1
OG0004080	XP_045262874.1	XP_060434696.1
OG0004081	XP_045262871.1	XP_060434691.1
OG0004082	XP_045262870.1	XP_060434690.1
OG0004083	XP_045262868.1	XP_060434687.1
OG0004084	XP_045262867.1	XP_060434686.1
OG0004085	XP_045262863.1	XP_060434681.1
OG0004086	XP_045262862.1	XP_060434680.1
OG0004087	XP_045262861.1	XP_060434679.1
OG0004088	XP_045262860.1	XP_060434678.1
OG0004089	XP_045262859.1	XP_060434677.1
OG0004090	XP_045262858.1	XP_060434676.1
OG0004091	XP_045262856.1	XP_060434673.1
OG0004092	XP_045262855.1	XP_060434672.1
OG0004093	XP_045262854.1	XP_060434671.1
OG0004094	XP_045262853.1	XP_060434670.1
OG0004095	XP_045262852.1	XP_060434668.1
OG0004096	XP_045262851.1	XP_060434667.1
OG0004097	XP_045262850.1	XP_060434666.1
OG0004098	XP_045262849.1	XP_060434665.1
OG0004099	XP_045262848.1	XP_060434664.1
OG0004100	XP_045262847.1	XP_060434663.1
OG0004101	XP_045262846.1	XP_060434662.1
OG0004102	XP_045262800.1	XP_060434658.1
OG0004103	XP_045262801.1	XP_060434657.1
OG0004104	XP_045262802.1	XP_060434656.1
OG0004105	XP_045262827.1	XP_060434655.1
OG0004106	XP_045262829.1	XP_060434653.1
OG0004107	XP_045262830.1	XP_060434652.1
OG0004108	XP_045262824.1	XP_060434648.1
OG0004109	XP_045262820.1	XP_060434646.1
OG0004110	XP_045262821.1	XP_060434645.1
OG0004111	XP_045262822.1	XP_060434644.1
OG0004112	XP_045262817.1	XP_060434642.1
OG0004113	XP_045262816.1	XP_060434639.1
OG0004114	XP_045262815.1	XP_060434638.1
OG0004115	XP_045262814.1	XP_060434637.1
OG0004116	XP_045262813.1	XP_060434636.1
OG0004117	XP_045262803.1	XP_060434634.1
OG0004118	XP_045262804.1	XP_060434633.1
OG0004119	XP_045262806.1	XP_060434630.1
OG0004120	XP_045262808.1	XP_060434629.1
OG0004121	XP_045262809.1	XP_060434628.1
OG0004122	XP_045262810.1	XP_060434627.1
OG0004123	XP_045262811.1	XP_060434626.1
OG0004124	XP_045262840.1	XP_060434624.1
OG0004125	XP_045262839.1	XP_060434623.1
OG0004126	XP_045262838.1	XP_060434622.1
OG0004127	XP_045262837.1	XP_060434621.1
OG0004128	XP_045262836.1	XP_060434619.1
OG0004129	XP_045262835.1	XP_060434617.1
OG0004130	XP_045259103.1, XP_045262834.1	XP_060434614.1
OG0004131	XP_045262833.1	XP_060434613.1
OG0004132	XP_045262832.1	XP_060434612.1
OG0004133	XP_045262845.1	XP_060434610.1
OG0004134	XP_045262844.1	XP_060434609.1
OG0004135	XP_045262843.1	XP_060434608.1
OG0004136	XP_045262842.1	XP_060434607.1
OG0004137	XP_045262841.1	XP_060434606.1
OG0004138	XP_045262799.1	XP_060434605.1
OG0004139	XP_045262797.1	XP_060434603.1
OG0004140	XP_045262796.1	XP_060434602.1
OG0004141	XP_045262795.1	XP_060434601.1
OG0004142	XP_045262794.1	XP_060434600.1
OG0004143	XP_045262793.1	XP_060434599.1
OG0004144	XP_045262791.1	XP_060434596.1
OG0004145	XP_045262790.1	XP_060434595.1
OG0004146	XP_045262789.1	XP_060434594.1
OG0004147	XP_045262787.1	XP_060434590.1
OG0004148	XP_045262786.1	XP_060434588.1
OG0004149	XP_045262781.1	XP_060434577.1
OG0004150	XP_045262783.1	XP_060434579.1
