Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_truncatum
OG0001426	XP_045270598.1	XP_036583068.1
OG0001427	XP_045270600.1	XP_070062548.1
OG0001428	XP_045268922.1	XP_036576886.1
OG0001429	XP_045267887.1	XP_036589769.1
OG0001430	XP_045267886.1	XP_036589770.1
OG0001431	XP_045261963.1, XP_045269578.1	XP_070061036.1
OG0001432	XP_045261952.1, XP_045258197.1, XP_045258944.1	XP_036575473.1
OG0001433	XP_045267864.1	XP_036589799.2
OG0001434	XP_045262247.1	XP_036589825.1
OG0001435	XP_045262258.1	XP_036574415.1, XP_036589849.1
OG0001436	XP_045268045.1	XP_070062302.1
OG0001437	XP_045268014.1	XP_036589652.1
OG0001438	XP_045267866.1, XP_045267865.1	XP_036589798.1
OG0001439	XP_045267972.1	XP_036589687.2
OG0001440	XP_045266545.1	XP_036578892.1
OG0001441	XP_045266511.1	XP_036581796.1, XP_036578857.1
OG0001442	XP_045266435.1	XP_036589871.1, XP_036589224.1
OG0001444	XP_045265647.1	XP_036583256.1
OG0001445	XP_045260241.1	XP_036582328.1
OG0001446	XP_045267389.1	XP_036577412.1
OG0001447	XP_045260539.1	XP_070062079.1, XP_036580131.1
OG0001448	XP_045260529.1	XP_070061809.1
OG0001449	XP_045258202.1	XP_036586820.1
OG0001450	XP_045263468.1	XP_036575235.1, XP_036581978.1
OG0001451	XP_045260455.1	XP_036578059.1
OG0001452	XP_045258863.1	XP_036588515.2
OG0001454	XP_045265450.1	XP_070060145.1
OG0001457	XP_045268865.1	XP_036576683.1, XP_036578120.1
OG0001458	XP_045263563.1	XP_036575719.1
OG0001459	XP_045263558.1	XP_036575711.1
OG0001461	XP_045259887.1	XP_036576641.1
OG0001462	XP_045267350.1	XP_036587342.1
OG0001463	XP_045267351.1	XP_070060414.1, XP_036581660.1
OG0001464	XP_045267368.1	XP_036577442.1
OG0001465	XP_045267384.1	XP_070060621.1, XP_036577437.1
OG0001466	XP_045267383.1	XP_036577438.1
OG0001467	XP_045267390.1	XP_070060401.1
OG0001468	XP_045261062.1, XP_045266560.1	XP_036579050.1
OG0001469	XP_045267517.1	XP_036582782.1
OG0001470	XP_045267518.1	XP_036582781.1
OG0001471	XP_045267519.1	XP_036582780.1
OG0001472	XP_045268598.1, XP_045266687.1	XP_036584921.1
OG0001473	XP_045265211.1, XP_045266700.1	XP_036584936.1
OG0001474	XP_045266731.1	XP_036584969.1
OG0001475	XP_045259575.1	XP_036577446.1
OG0001476	XP_045268545.1	XP_036579892.2, XP_036585096.1
OG0001477	XP_045268544.1	XP_036585094.2
OG0001478	XP_045268525.1	XP_036587269.1
OG0001479	XP_045268501.1	XP_070060462.1, XP_036585116.1
OG0001480	XP_045268500.1	XP_036585126.1
OG0001481	XP_045261882.1	XP_070059877.1
OG0001481	XP_045268483.1	XP_036585151.2
OG0001482	XP_045268459.1	XP_070062244.1
OG0001483	XP_045267148.1, XP_045268441.1	XP_036589284.1
OG0001484	XP_045268387.1	XP_036589338.1
OG0001485	XP_045261555.1	XP_036586065.1, XP_036586431.2
OG0001486	XP_045261578.1	XP_036586101.1, XP_036576298.1
OG0001487	XP_045261615.1	XP_036587721.1
OG0001488	XP_045267149.1	XP_036574594.2
OG0001489	XP_045261633.1	XP_036576371.1
OG0001490	XP_045261637.1	XP_036589991.2, XP_036576376.1
OG0001491	XP_045269176.1, XP_045261649.1	XP_070062065.1
OG0001492	XP_045261648.1	XP_036576386.1
OG0001493	XP_045264555.1	XP_036585204.1, XP_036580176.1
OG0001494	XP_045256913.1	XP_036588203.1
OG0001495	XP_045256914.1	XP_036588204.1
OG0001496	XP_045270969.1	XP_036588167.1
OG0001497	XP_045267147.1, XP_045270978.1	XP_036588183.1
OG0001499	XP_045256975.1	XP_036580500.2
OG0001500	XP_045270938.1	XP_036587198.1, XP_036588155.1
OG0001501	XP_045270871.1	XP_036578574.2, XP_070060851.1
OG0001502	XP_045268777.1	XP_036582656.2
OG0001503	XP_045261216.1	XP_036586266.1, XP_036574905.1
OG0001504	XP_045261773.1, XP_045256780.1	XP_036575165.1
OG0001505	XP_045261272.1	XP_036580731.2
OG0001506	XP_045261299.1	XP_036583695.1, XP_036580769.1
OG0001507	XP_045261355.1	XP_070061303.1, XP_036580790.1
OG0001508	XP_045261367.1	XP_070061477.1
OG0001509	XP_045261386.1	XP_036589955.1, XP_036580819.1
OG0001510	XP_045261403.1	XP_070062375.1, XP_036580839.1
OG0001511	XP_045261432.1	XP_070061468.1
OG0001512	XP_045261431.1	XP_036580855.1
OG0001513	XP_045261430.1	XP_036580854.1
OG0001514	XP_045261429.1	XP_036580853.1
OG0001516	XP_045257480.1	XP_036577444.1
OG0001517	XP_045258023.1	XP_036586330.1, XP_070059895.1
OG0001518	XP_045257969.1	XP_036578568.1, XP_036581233.1
OG0001519	XP_045257951.1	XP_036581256.1
OG0001520	XP_045258825.1	XP_036581341.1, XP_036574329.1
OG0001521	XP_045269972.1, XP_045270085.1	XP_036580042.1
OG0001522	XP_045257896.1	XP_036581280.1
OG0001523	XP_045269201.1	XP_036587261.1, XP_036575657.1
OG0001524	XP_045257012.1	XP_036574168.1
OG0001525	XP_045269195.1	XP_036584039.1, XP_036575629.1
OG0001526	XP_045267294.1, XP_045259538.1	XP_036574509.1
OG0001527	XP_045259537.1, XP_045257542.1	XP_070061941.1
OG0001528	XP_045257018.1	XP_036574502.1
OG0001529	XP_045269170.1	XP_036581114.1
OG0001530	XP_045269177.1	XP_036575626.1
OG0001531	XP_045269147.1	XP_070062419.1, XP_036574515.1
OG0001532	XP_045269152.1	XP_070061932.1
OG0001533	XP_045256988.1	XP_036574369.1
OG0001534	XP_045267103.1	XP_036586918.1, XP_036576235.1
OG0001535	XP_045267111.1	XP_070060386.1
OG0001537	XP_045260692.1	XP_036587303.1, XP_036587302.1
OG0001538	XP_045260064.1	XP_036580473.2
OG0001539	XP_045263972.1, XP_045260046.1	XP_036580435.1
OG0001540	XP_045260000.1	XP_070060060.1, XP_070060074.1
OG0001542	XP_045258386.1	XP_070062373.1
OG0001543	XP_045267234.1	XP_036575954.1
OG0001544	XP_045263702.1	XP_070062481.1
OG0001545	XP_045259051.1	XP_036582253.1
OG0001546	XP_045268909.1	XP_070061844.1
OG0001547	XP_045259987.1	XP_036580369.1
OG0001548	XP_045259946.1	XP_036588630.1, XP_036580351.1
OG0001549	XP_045263161.1	XP_036580304.1
OG0001550	XP_045271378.1, XP_045256590.1	XP_070061446.1
OG0001551	XP_045256265.1	XP_036582559.1, XP_036581795.1
OG0001552	XP_045259820.1	XP_036584119.2
OG0001553	XP_045259734.1	XP_036584193.1
OG0001554	XP_045259729.1, XP_045259858.1	XP_036584198.2
OG0001555	XP_045259707.1, XP_045269254.1	XP_070061978.1
OG0001556	XP_045257296.1	XP_036587507.1
OG0001557	XP_045264447.1	XP_070062202.1, XP_036587533.2
OG0001558	XP_045258065.1	XP_070061005.1
OG0001559	XP_045258064.1	XP_036587549.1
OG0001560	XP_045262067.1	XP_036587624.2
OG0001561	XP_045258425.1	XP_036577685.1
OG0001562	XP_045262023.1	XP_036587679.2, XP_036582373.1
OG0001563	XP_045257097.1	XP_036581388.1, XP_036578778.1
OG0001564	XP_045267819.1	XP_036577185.1, XP_036583667.1
OG0001565	XP_045267760.1	XP_036583630.1
OG0001566	XP_045267732.1	XP_036583598.1
OG0001568	XP_045259024.1	XP_036581312.1
OG0001569	XP_045263920.1	XP_036583711.1
OG0001570	XP_045263880.1	XP_036583746.1
OG0001571	XP_045270414.1	XP_036578466.1
OG0001572	XP_045270404.1	XP_070062512.1
OG0001573	XP_045270369.1	XP_036578435.2
OG0001574	XP_045258891.1, XP_045264735.1	XP_036580189.1
OG0001576	XP_045264827.1	XP_036580273.1
OG0001577	XP_045264816.1	XP_070061787.1
OG0001578	XP_045261172.1	XP_070060932.1
OG0001579	XP_045267242.1	XP_036575934.1
OG0001580	XP_045268615.1, XP_045262988.1	XP_036575402.1
OG0001581	XP_045268663.1	XP_036578388.1, XP_070060510.1
OG0001582	XP_045268666.1	XP_070060502.1
OG0001583	XP_045268668.1, XP_045265142.1	XP_036574361.1
OG0001584	XP_045268678.1, XP_045259014.1	XP_036574355.1
OG0001585	XP_045265147.1	XP_070060922.1
OG0001585	XP_045262284.1	XP_036575820.1
OG0001586	XP_045259170.1	XP_036583953.1
OG0001587	XP_045268717.1	XP_036575311.1
OG0001588	XP_045258942.1	XP_036578554.2
OG0001591	XP_045268789.1	XP_036582661.1
OG0001592	XP_045267580.1	XP_036575511.1, XP_036582710.1
OG0001593	XP_045267577.1	XP_036582713.2
OG0001595	XP_045260634.1, XP_045267525.1	XP_036582775.1
OG0001597	XP_045260911.1	XP_036586186.1
OG0001598	XP_045260881.1	XP_036586164.1
OG0001599	XP_045260812.1	XP_036587812.1
OG0001600	XP_045260804.1	XP_036587819.1
OG0001601	XP_045260789.1	XP_036587836.1
OG0001602	XP_045260783.1	XP_036587843.1
OG0001603	XP_045256953.1	XP_036587923.1, XP_036581662.1
OG0001604	XP_045256949.1	XP_036581646.1
OG0001605	XP_045256967.1	XP_036575161.1, XP_036581683.1
OG0001606	XP_045257847.1	XP_036583308.2
OG0001607	XP_045265649.1	XP_070060589.1
OG0001609	XP_045261997.1	XP_036574267.1
OG0001610	XP_045261992.1	XP_036586460.1
OG0001611	XP_045267837.1, XP_045269563.1	XP_036587756.1
OG0001612	XP_045269561.1	XP_036587758.1
OG0001613	XP_045270841.1	XP_036583837.1
OG0001614	XP_045269559.1	XP_036587765.1
OG0001615	XP_045269496.1	XP_036577223.1, XP_036574617.1
OG0001616	XP_045256136.1	XP_036575231.1, XP_036574333.1
OG0001617	XP_045259420.1	XP_070060319.1
OG0001618	XP_045259505.1	XP_070060334.1
OG0001619	XP_045259522.1	XP_036586695.1
OG0001620	XP_045269724.1	XP_036581470.2, XP_036588073.1
OG0001622	XP_045269754.1	XP_036575172.1, XP_036581427.1
OG0001623	XP_045269736.1	XP_036581460.1
OG0001624	XP_045265132.1	XP_036574779.1
OG0001625	XP_045265123.1	XP_036574771.1
OG0001626	XP_045258701.1, XP_045263899.1	XP_036588069.1
OG0001627	XP_045261359.1	XP_036577309.1
OG0001628	XP_045268164.1, XP_045268762.1	XP_036588174.1
OG0001629	XP_045265069.1	XP_036588061.1, XP_036575562.1
OG0001630	XP_045265018.1	XP_070060957.1, XP_036576784.1
OG0001631	XP_045265023.1	XP_036578024.1, XP_036579065.1
OG0001632	XP_045268989.1	XP_070060539.1, XP_036579452.1
OG0001633	XP_045267130.1, XP_045264389.1	XP_036577993.1
OG0001634	XP_045258493.1	XP_036581889.1
OG0001635	XP_045268807.1	XP_036580081.1, XP_036580162.1
OG0001636	XP_045261727.1	XP_036582132.1
OG0001637	XP_045263427.1	XP_036582047.1
OG0001638	XP_045257398.1	XP_070060772.1, XP_070061295.1
OG0001639	XP_045257393.1	XP_036574720.1
OG0001640	XP_045257392.1	XP_036574719.1
OG0001641	XP_045257391.1	XP_036574718.1
OG0001642	XP_045268217.1	XP_036574828.1
OG0001643	XP_045256185.1	XP_036575446.1
OG0001644	XP_045257323.1	XP_036575458.1
OG0001645	XP_045256087.1	XP_070059775.1, XP_036579127.1
OG0001646	XP_045266262.1	XP_036574678.1
OG0001647	XP_045266244.1	XP_036589768.2, XP_070060689.1
OG0001648	XP_045266233.1	XP_036582699.1, XP_036576128.1
OG0001649	XP_045266207.1	XP_036576104.1
OG0001650	XP_045266096.1	XP_036577287.1
OG0001652	XP_045266119.1	XP_036577303.1
OG0001654	XP_045257964.1	XP_036586195.1
OG0001654	XP_045265943.1	XP_036586434.1
OG0001655	XP_045269130.1	XP_036577118.1
OG0001656	XP_045261157.1	XP_036586416.1
OG0001657	XP_045266168.1	XP_036577259.1
OG0001658	XP_045261098.1	XP_036586381.1
OG0001659	XP_045264016.1	XP_036585316.2
OG0001661	XP_045257166.1	XP_036587223.2
OG0001662	XP_045257165.1	XP_036587217.1
OG0001663	XP_045260709.1	XP_036587925.1
OG0001664	XP_045257158.1	XP_036587207.1
OG0001665	XP_045269463.1	XP_036587168.1, XP_036582554.1
OG0001666	XP_045269453.1	XP_036574893.1, XP_036587166.1
OG0001667	XP_045269412.1	XP_036587129.2
OG0001668	XP_045269357.1	XP_036587036.1
OG0001669	XP_045269371.1	XP_036587019.2
OG0001670	XP_045256247.1	XP_070061913.1, XP_036586095.1, XP_036586093.2
OG0001673	XP_045269280.1	XP_036584345.2, XP_070062157.1
OG0001675	XP_045258350.1, XP_045267136.1	XP_036577612.1
OG0001676	XP_045256142.1, XP_045258379.1	XP_036577649.2
OG0001677	XP_045258438.1	XP_036577703.1
OG0001678	XP_045258402.1	XP_036581748.1, XP_036577696.1
OG0001679	XP_045258490.1	XP_036581902.1
OG0001680	XP_045259471.1	XP_036586661.1
OG0001681	XP_045258484.1	XP_036581897.1
OG0001682	XP_045268795.1	XP_070060016.1
OG0001683	XP_045258520.1	XP_036581917.1
OG0001684	XP_045263300.1, XP_045261490.1	XP_036581963.1
OG0001685	XP_045263290.1	XP_036581954.1
OG0001686	XP_045261710.1	XP_070062073.1
OG0001687	XP_045263357.1, XP_045263359.1	XP_036581989.1
OG0001688	XP_045268183.1, XP_045265482.1	XP_036578284.1
OG0001689	XP_045265295.1	XP_036579624.1
OG0001690	XP_045263478.1	XP_036582092.1
OG0001691	XP_045263487.1	XP_070062433.1
OG0001692	XP_045263744.1, XP_045257014.1	XP_036574169.2
OG0001693	XP_045256777.1	XP_036584030.2, XP_070060614.1
OG0001695	XP_045265390.1	XP_036578247.1
OG0001696	XP_045261725.1	XP_036581483.1, XP_036579377.1
OG0001697	XP_045268354.1	XP_036584459.1, XP_070062260.1
OG0001698	XP_045268348.1	XP_036580112.1, XP_036589378.1
OG0001699	XP_045264348.1	XP_036584002.1, XP_036577276.1
OG0001700	XP_045268271.1	XP_070062276.1
OG0001701	XP_045268234.1	XP_036589499.1
OG0001703	XP_045268159.1	XP_036589547.1
OG0001704	XP_045268096.1	XP_036589599.1
OG0001705	XP_045267139.1, XP_045268062.1	XP_036589611.1
OG0001706	XP_045268070.1	XP_036581769.1, XP_036589616.1
OG0001707	XP_045262282.1	XP_036574698.1, XP_036577749.1
OG0001708	XP_045267901.1, XP_045270823.1	XP_036575691.1
OG0001710	XP_045267914.1	XP_036589749.1
OG0001711	XP_045260564.1, XP_045267916.1	XP_070062319.1
OG0001712	XP_045257282.1	XP_036576327.1, XP_036587749.1
OG0001713	XP_045260264.1	XP_036582302.1
OG0001714	XP_045260263.1	XP_036582303.1
OG0001715	XP_045260260.1	XP_036582306.1
OG0001716	XP_045260256.1	XP_036582311.1
OG0001717	XP_045256603.1, XP_045260285.1	XP_036581059.1
OG0001718	XP_045271156.1	XP_036581036.1
OG0001719	XP_045271146.1	XP_070060827.1, XP_036581016.2
OG0001720	XP_045271138.1	XP_036581012.2
OG0001721	XP_045264580.1	XP_070061906.1
OG0001722	XP_045262320.1	XP_070061900.1, XP_036574676.1
OG0001723	XP_045264636.1	XP_036580933.1
OG0001724	XP_045264648.1	XP_036580925.1
OG0001725	XP_045264668.1	XP_036576819.1
OG0001726	XP_045264665.1	XP_036576816.1
OG0001727	XP_045264669.1	XP_036576820.1, XP_036576956.1
OG0001728	XP_045266631.1, XP_045264677.1	XP_036576830.1
OG0001729	XP_045264676.1	XP_036586298.1, XP_036576829.1
OG0001730	XP_045258899.1	XP_036578492.1
OG0001731	XP_045267924.1	XP_036589737.1
OG0001732	XP_045257082.1	XP_036578762.2
OG0001733	XP_045264817.1	XP_036580262.1, XP_070060391.1
OG0001734	XP_045264818.1	XP_036587427.1, XP_036580263.1
OG0001735	XP_045265799.1	XP_036581385.1
OG0001735	XP_045263968.1	XP_036576184.1
OG0001736	XP_045265181.1	XP_070061779.1, XP_036575572.1
OG0001737	XP_045265182.1	XP_036579509.1
OG0001738	XP_045265219.1	XP_036579533.1
OG0001739	XP_045265251.1	XP_036579571.2
OG0001740	XP_045264721.1	XP_036574188.1, XP_036574145.2
OG0001741	XP_045265296.1	XP_036579625.1
OG0001742	XP_045265305.1	XP_036579633.1, XP_070060627.1
OG0001743	XP_045264108.1	XP_070061750.1
OG0001744	XP_045264104.1	XP_036585395.1
OG0001745	XP_045264009.1	XP_036574458.2, XP_036585293.1
OG0001746	XP_045264074.1	XP_036585358.1
OG0001747	XP_045269901.1	XP_036584787.1
OG0001748	XP_045269851.1	XP_036584841.1
OG0001749	XP_045269806.1	XP_036584892.1
OG0001750	XP_045265645.1	XP_036577581.1
OG0001751	XP_045265555.1	XP_070060119.1
OG0001752	XP_045265526.1	XP_036586391.2, XP_070060124.1
OG0001753	XP_045261524.1, XP_045265489.1	XP_036578304.1
OG0001754	XP_045264630.1	XP_036587224.1, XP_036580939.1
OG0001756	XP_045267003.1	XP_070059947.1, XP_036586871.2
OG0001757	XP_045256676.1	XP_036588731.1
OG0001758	XP_045259482.1	XP_036578386.1, XP_036586767.1
OG0001759	XP_045259490.1	XP_036586761.2, XP_036578051.2
OG0001761	XP_045257615.1	XP_036589980.1, XP_036588678.2
OG0001762	XP_045257739.1, XP_045259134.1	XP_036577836.2
OG0001764	XP_045266354.1, XP_045271166.1	XP_036579753.1
OG0001767	XP_045267709.1, XP_045270851.1	XP_036588059.1
OG0001769	XP_045267764.1	XP_036576983.1
OG0001769	XP_045266393.1	XP_036589186.1
OG0001770	XP_045261045.1, XP_045261044.1	XP_070060755.1
OG0001772	XP_045257552.1	XP_036575389.1
OG0001772	XP_045257513.1	XP_036577036.1
OG0001773	XP_045267046.1, XP_045261769.1	XP_036586906.1
OG0001775	XP_045270936.1, XP_045267288.1	XP_036576175.1
OG0001776	XP_045256905.1	XP_036576893.2
OG0001778	XP_045257743.1, XP_045263641.1	XP_036579206.1
OG0001779	XP_045264211.1	XP_070061625.1
OG0001779	XP_045261069.1	XP_070060753.1
OG0001781	XP_045268557.1	XP_036585073.1, XP_036574914.2, XP_036575124.2
OG0001782	XP_045257400.1	XP_036585288.1, XP_036576470.1
OG0001782	XP_045263184.1	XP_036575938.2
OG0001783	XP_045265543.1	XP_036575384.2, XP_036587744.1
OG0001783	XP_045260412.1	XP_036578091.1
OG0001784	XP_045262013.1, XP_045266905.1, XP_045267197.1	XP_036575471.1
OG0001787	XP_045260145.1	XP_036579725.2
OG0001788	XP_045261095.1	XP_036586376.1
OG0001789	XP_045261130.1	XP_036586397.1
OG0001790	XP_045261142.1	XP_070060742.1
OG0001791	XP_045261143.1	XP_036586404.1
OG0001792	XP_045261150.1	XP_036586408.1
OG0001793	XP_045261054.1	XP_036586348.1
OG0001794	XP_045263371.1	XP_036579837.1
OG0001796	XP_045263803.1	XP_036583824.1
OG0001797	XP_045269784.1	XP_036583715.1
OG0001799	XP_045266362.1	XP_070061378.1
OG0001800	XP_045266364.1	XP_036589164.1
OG0001801	XP_045266365.1	XP_036589165.1
OG0001802	XP_045266366.1	XP_036589166.1
OG0001803	XP_045266367.1	XP_036589167.1
OG0001804	XP_045266368.1	XP_036589168.1
OG0001805	XP_045266369.1	XP_036589170.1
OG0001806	XP_045266372.1	XP_036589173.1
OG0001807	XP_045266373.1	XP_070061376.1
OG0001808	XP_045266378.1	XP_070061374.1
OG0001809	XP_045256248.1	XP_036589134.1
OG0001810	XP_045264698.1	XP_036576855.1
OG0001811	XP_045264700.1	XP_070061887.1
OG0001812	XP_045264701.1	XP_070061886.1
OG0001813	XP_045264702.1	XP_036576861.1
OG0001814	XP_045264705.1	XP_070061884.1
OG0001815	XP_045264706.1	XP_036576864.1
OG0001816	XP_045264707.1	XP_036576865.1
OG0001817	XP_045264708.1	XP_036576867.1
OG0001818	XP_045264709.1	XP_036576870.1
OG0001819	XP_045264710.1	XP_070061882.1
OG0001820	XP_045264713.1	XP_036576874.2
OG0001821	XP_045264714.1	XP_036576875.1
OG0001822	XP_045264719.1	XP_036576887.1
OG0001823	XP_045270745.1	XP_036588297.1
OG0001824	XP_045270746.1	XP_036588298.1
OG0001825	XP_045270748.1	XP_036588300.1
OG0001826	XP_045270749.1	XP_036588301.2
OG0001827	XP_045270750.1	XP_036588302.1
OG0001828	XP_045270751.1	XP_036588303.1
OG0001829	XP_045270752.1	XP_036588304.1
OG0001830	XP_045270754.1	XP_070062583.1
OG0001831	XP_045270756.1	XP_036588311.1
OG0001833	XP_045270757.1	XP_036588312.1
OG0001834	XP_045270758.1	XP_036588313.1
OG0001835	XP_045270759.1	XP_036588314.2
OG0001836	XP_045270760.1	XP_036588315.1
OG0001837	XP_045270763.1	XP_036588317.1
OG0001838	XP_045270764.1	XP_036588318.2
OG0001839	XP_045270767.1	XP_070062585.1
OG0001840	XP_045270768.1	XP_070062586.1
OG0001841	XP_045270770.1	XP_036588322.1
OG0001842	XP_045270771.1	XP_036588323.2
OG0001843	XP_045270772.1	XP_036588324.1
OG0001844	XP_045270774.1	XP_036588325.1
OG0001845	XP_045270776.1	XP_036588327.1
OG0001846	XP_045270779.1	XP_036588330.1
OG0001847	XP_045270780.1	XP_036588331.1
OG0001848	XP_045270781.1	XP_036588332.1
OG0001849	XP_045270782.1	XP_070062587.1
OG0001850	XP_045270785.1	XP_036588337.2
OG0001851	XP_045270786.1	XP_036588338.1
OG0001852	XP_045270787.1	XP_036588339.2
OG0001853	XP_045270788.1	XP_036588340.1
OG0001854	XP_045270789.1	XP_070062589.1
OG0001855	XP_045270790.1	XP_036588342.1
OG0001856	XP_045270792.1	XP_036588343.1
OG0001857	XP_045270793.1	XP_036588344.1
OG0001858	XP_045256786.1	XP_070061453.1
OG0001859	XP_045270799.1	XP_036588349.1
OG0001860	XP_045270797.1	XP_036588347.1
OG0001861	XP_045270796.1	XP_070062591.1
OG0001862	XP_045270794.1	XP_070062590.1
OG0001864	XP_045270802.1	XP_036588352.2
OG0001865	XP_045270805.1	XP_070062595.1
OG0001866	XP_045270806.1	XP_070062596.1
OG0001867	XP_045266302.1	XP_036588396.1
OG0001868	XP_045266301.1	XP_036588393.1
OG0001869	XP_045266300.1	XP_036588392.1
OG0001870	XP_045266299.1	XP_070062602.1
OG0001871	XP_045266298.1	XP_036588390.1
OG0001872	XP_045266297.1	XP_036588389.1
OG0001873	XP_045266293.1	XP_036588385.2
OG0001874	XP_045266291.1	XP_036588382.1
OG0001875	XP_045266289.1	XP_036588380.1
OG0001876	XP_045266287.1	XP_036588378.1
OG0001877	XP_045266285.1	XP_036588375.1
OG0001878	XP_045266283.1	XP_036588373.1
OG0001879	XP_045266281.1	XP_036588371.1
OG0001880	XP_045266280.1	XP_036588370.1
OG0001881	XP_045266279.1	XP_036588369.1
OG0001882	XP_045266278.1	XP_036588368.1
OG0001883	XP_045270815.1	XP_036588367.1
OG0001884	XP_045270814.1	XP_070062599.1
OG0001885	XP_045270813.1	XP_070062598.1
OG0001886	XP_045270812.1	XP_036588363.1
OG0001887	XP_045270811.1	XP_036588362.1
OG0001888	XP_045270810.1	XP_036588361.1
OG0001889	XP_045270809.1	XP_036588360.2
OG0001890	XP_045270808.1	XP_070062597.1
OG0001891	XP_045266303.1	XP_036588401.1
OG0001892	XP_045266304.1	XP_036588400.1
OG0001894	XP_045266306.1	XP_036588398.1
OG0001895	XP_045266305.1	XP_036588399.1
OG0001896	XP_045266315.1	XP_036588410.1
OG0001897	XP_045266314.1	XP_036588408.2
OG0001898	XP_045266313.1	XP_036588407.1
OG0001899	XP_045266312.1	XP_036588406.1
OG0001900	XP_045266309.1	XP_036588404.1
OG0001901	XP_045266316.1	XP_036588419.1
OG0001902	XP_045266318.1	XP_036588417.1
OG0001903	XP_045266320.1	XP_036588415.1
OG0001904	XP_045266321.1	XP_036588414.1
OG0001905	XP_045266323.1	XP_036588412.1
OG0001906	XP_045266324.1	XP_036588411.1
OG0001907	XP_045266307.1	XP_036588402.1
OG0001908	XP_045266308.1	XP_036588403.1
OG0001909	XP_045266328.1	XP_036588424.2
OG0001910	XP_045266327.1	XP_036588423.1
OG0001911	XP_045266326.1	XP_036588422.1
OG0001912	XP_045266325.1	XP_036588421.1
OG0001913	XP_045262387.1	XP_070062611.1
OG0001914	XP_045262388.1	XP_036588482.1
OG0001915	XP_045262389.1	XP_036588481.1
OG0001916	XP_045262376.1	XP_036588479.1
OG0001917	XP_045262375.1	XP_036588478.1
OG0001918	XP_045262373.1	XP_036588477.1
OG0001919	XP_045262374.1	XP_036588476.1
OG0001920	XP_045262369.1	XP_070062609.1
