Orthogroup	Colletotrichum_gloeosporioides	Colletotrichum_acutatum
OG0003405	XP_045256514.1	XP_060371644.1
OG0003406	XP_045256515.1	XP_060371645.1
OG0003407	XP_045256516.1	XP_060371646.1
OG0003408	XP_045256517.1	XP_060371647.1
OG0003409	XP_045256518.1	XP_060371648.1
OG0003410	XP_045256519.1	XP_060371649.1
OG0003411	XP_045256520.1	XP_060371650.1
OG0003412	XP_045256521.1	XP_060371651.1
OG0003413	XP_045256522.1	XP_060371652.1
OG0003414	XP_045256524.1	XP_060371654.1
OG0003415	XP_045256525.1	XP_060371655.1
OG0003416	XP_045256527.1	XP_060371658.1
OG0003417	XP_045256528.1	XP_060371659.1
OG0003418	XP_045256529.1	XP_060371660.1
OG0003419	XP_045256530.1	XP_060371661.1
OG0003420	XP_045256532.1	XP_060371663.1
OG0003421	XP_045256533.1	XP_060371664.1
OG0003422	XP_045256535.1	XP_060371665.1
OG0003423	XP_045256536.1	XP_060371667.1
OG0003424	XP_045256537.1	XP_060371668.1
OG0003425	XP_045256538.1	XP_060371671.1
OG0003426	XP_045256539.1	XP_060371672.1
OG0003427	XP_045256540.1	XP_060371674.1
OG0003428	XP_045256541.1	XP_060371675.1
OG0003429	XP_045256544.1	XP_060371676.1
OG0003430	XP_045256545.1	XP_060371678.1
OG0003431	XP_045256546.1	XP_060371679.1
OG0003432	XP_045256547.1	XP_060371680.1
OG0003433	XP_045256549.1	XP_060371681.1
OG0003434	XP_045256550.1	XP_060371683.1
OG0003435	XP_045256551.1	XP_060371685.1
OG0003436	XP_045256328.1	XP_060371691.1
OG0003438	XP_045258940.1	XP_060366538.1
OG0003439	XP_045258943.1	XP_060366534.1
OG0003440	XP_045258939.1	XP_060366533.1
OG0003441	XP_045258938.1	XP_060366532.1
OG0003443	XP_045258934.1	XP_060366526.1
OG0003444	XP_045258931.1	XP_060366525.1
OG0003445	XP_045258930.1	XP_060366524.1
OG0003446	XP_045258929.1	XP_060366523.1
OG0003447	XP_045258928.1	XP_060366522.1
OG0003448	XP_045258926.1	XP_060366517.1
OG0003449	XP_045258927.1	XP_060366516.1
OG0003450	XP_045258922.1	XP_060366512.1
OG0003451	XP_045258920.1	XP_060366509.1
OG0003452	XP_045258919.1	XP_060366508.1
OG0003453	XP_045258924.1	XP_060366506.1
OG0003454	XP_045257573.1, XP_045267882.1	XP_060366503.1
OG0003455	XP_045257572.1, XP_045267883.1	XP_060366502.1
OG0003456	XP_045261332.1	XP_060366501.1
OG0003457	XP_045258885.1	XP_060366498.1
OG0003458	XP_045258884.1	XP_060366495.1
OG0003459	XP_045258883.1	XP_060366494.1
OG0003460	XP_045258882.1	XP_060366493.1
OG0003461	XP_045258877.1	XP_060366488.1
OG0003462	XP_045258834.1	XP_060366478.1
OG0003463	XP_045258835.1	XP_060366477.1
OG0003464	XP_045258837.1	XP_060366474.1
OG0003465	XP_045259645.1	XP_060363862.1
OG0003466	XP_045259646.1	XP_060363863.1
OG0003467	XP_045259647.1	XP_060363865.1
OG0003468	XP_045259649.1	XP_060363867.1
OG0003469	XP_045259650.1	XP_060363868.1
OG0003470	XP_045259652.1	XP_060363870.1
OG0003471	XP_045259654.1	XP_060363872.1
OG0003472	XP_045259655.1	XP_060363873.1
OG0003473	XP_045256095.1	XP_060363874.1
OG0003474	XP_045256097.1	XP_060363877.1
OG0003475	XP_045256098.1	XP_060363878.1
OG0003476	XP_045256100.1	XP_060363881.1
OG0003477	XP_045256101.1	XP_060363882.1
OG0003478	XP_045256102.1	XP_060363883.1
OG0003479	XP_045256103.1	XP_060363884.1
OG0003481	XP_045259631.1	XP_060364361.1
OG0003482	XP_045259632.1	XP_060364362.1
OG0003483	XP_045259634.1	XP_060364364.1
OG0003484	XP_045259635.1	XP_060364365.1
OG0003485	XP_045259636.1	XP_060364366.1
OG0003486	XP_045259669.1	XP_060364368.1
OG0003487	XP_045259668.1	XP_060364370.1
OG0003488	XP_045259667.1	XP_060364371.1
OG0003489	XP_045259666.1	XP_060364372.1
OG0003490	XP_045258798.1	XP_060370650.1
OG0003491	XP_045258797.1	XP_060370651.1
OG0003492	XP_045258796.1	XP_060370652.1
OG0003493	XP_045258794.1	XP_060370653.1
OG0003494	XP_045258793.1	XP_060370655.1
OG0003495	XP_045258792.1	XP_060370658.1
OG0003496	XP_045258791.1	XP_060370659.1
OG0003497	XP_045258790.1	XP_060370660.1
OG0003498	XP_045258789.1	XP_060370662.1
OG0003499	XP_045258788.1	XP_060370664.1
OG0003500	XP_045258787.1	XP_060370666.1
OG0003501	XP_045258785.1	XP_060370668.1
OG0003502	XP_045258784.1	XP_060370669.1
OG0003503	XP_045258783.1	XP_060370670.1
OG0003504	XP_045258782.1	XP_060370671.1
OG0003505	XP_045258781.1	XP_060370674.1
OG0003506	XP_045258779.1	XP_060370676.1
OG0003507	XP_045259702.1	XP_060370678.1
OG0003508	XP_045258776.1	XP_060370681.1
OG0003509	XP_045258774.1	XP_060370684.1
OG0003510	XP_045258771.1	XP_060370686.1
OG0003511	XP_045258770.1	XP_060370687.1
OG0003512	XP_045258768.1	XP_060370690.1
OG0003513	XP_045258767.1	XP_060370691.1
OG0003514	XP_045258765.1	XP_060370692.1
OG0003515	XP_045258764.1	XP_060370693.1
OG0003516	XP_045258763.1	XP_060370694.1
OG0003517	XP_045258761.1	XP_060370697.1
OG0003518	XP_045258759.1	XP_060370699.1
OG0003519	XP_045258756.1	XP_060370700.1
OG0003520	XP_045258758.1	XP_060370702.1
OG0003521	XP_045258755.1	XP_060370703.1
OG0003522	XP_045258754.1	XP_060370704.1
OG0003523	XP_045258753.1	XP_060370705.1
OG0003524	XP_045258752.1	XP_060370706.1
OG0003525	XP_045258751.1	XP_060370707.1
OG0003526	XP_045258749.1	XP_060370709.1
OG0003527	XP_045258748.1	XP_060370710.1
OG0003528	XP_045258747.1	XP_060370711.1
OG0003529	XP_045258744.1	XP_060370715.1
OG0003530	XP_045258718.1	XP_060370722.1
OG0003531	XP_045258719.1	XP_060370723.1
OG0003532	XP_045258722.1	XP_060370728.1
OG0003533	XP_045258724.1	XP_060358185.1
OG0003534	XP_045258725.1	XP_060358186.1
OG0003535	XP_045258726.1	XP_060358187.1
OG0003536	XP_045258727.1	XP_060358188.1
OG0003537	XP_045258729.1	XP_060358190.1
OG0003538	XP_045258731.1	XP_060358193.1
OG0003539	XP_045258732.1	XP_060358194.1
OG0003540	XP_045258733.1	XP_060358195.1
OG0003541	XP_045259327.1	XP_060359250.1
OG0003542	XP_045259326.1	XP_060359251.1
OG0003543	XP_045259325.1	XP_060359252.1
OG0003544	XP_045259310.1	XP_060359255.1
OG0003545	XP_045259312.1	XP_060359259.1
OG0003546	XP_045259313.1	XP_060359260.1
OG0003547	XP_045259314.1	XP_060359261.1
OG0003548	XP_045259315.1	XP_060359262.1
OG0003549	XP_045259317.1	XP_060359265.1
OG0003550	XP_045259318.1	XP_060359266.1
OG0003551	XP_045259319.1	XP_060359267.1
OG0003552	XP_045259320.1	XP_060359270.1
OG0003553	XP_045259321.1	XP_060359272.1
OG0003554	XP_045259324.1	XP_060359275.1
OG0003555	XP_045259323.1	XP_060359276.1
OG0003556	XP_045259322.1	XP_060359277.1
OG0003557	XP_045259307.1	XP_060359280.1
OG0003558	XP_045259302.1	XP_060357005.1
OG0003559	XP_045259300.1	XP_060360683.1
OG0003560	XP_045259299.1	XP_060360684.1
OG0003561	XP_045259298.1	XP_060360685.1
OG0003562	XP_045259297.1	XP_060360688.1
OG0003563	XP_045259296.1	XP_060360689.1
OG0003564	XP_045259295.1	XP_060360690.1
OG0003565	XP_045259294.1	XP_060360691.1
OG0003566	XP_045259293.1	XP_060360692.1
OG0003567	XP_045259292.1	XP_060360693.1
OG0003568	XP_045259291.1	XP_060360694.1
OG0003569	XP_045259290.1	XP_060360695.1
OG0003570	XP_045259289.1	XP_060360696.1
OG0003571	XP_045259288.1	XP_060360697.1
OG0003572	XP_045259286.1	XP_060360700.1
OG0003573	XP_045259282.1	XP_060360702.1
OG0003574	XP_045269122.1	XP_060360704.1
OG0003575	XP_045259281.1	XP_060360705.1
OG0003576	XP_045259271.1	XP_060360712.1
OG0003577	XP_045267037.1	XP_060360713.1
OG0003578	XP_045259268.1	XP_060360715.1
OG0003579	XP_045264530.1	XP_060364319.1
OG0003580	XP_045264529.1	XP_060364318.1
OG0003581	XP_045264528.1	XP_060364317.1
OG0003582	XP_045264527.1	XP_060364315.1
OG0003583	XP_045264524.1	XP_060364313.1
OG0003584	XP_045264521.1	XP_060364312.1
OG0003585	XP_045264522.1	XP_060364311.1
OG0003586	XP_045264523.1	XP_060364310.1
OG0003587	XP_045264515.1	XP_060364302.1
OG0003588	XP_045266628.1	XP_060364297.1
OG0003589	XP_045266630.1	XP_060364296.1
OG0003590	XP_045264503.1	XP_060364294.1
OG0003591	XP_045264504.1	XP_060364293.1
OG0003592	XP_045264505.1	XP_060364291.1
OG0003593	XP_045264506.1	XP_060364290.1
OG0003594	XP_045264507.1	XP_060364289.1
OG0003595	XP_045266621.1	XP_060364287.1
OG0003596	XP_045266619.1	XP_060364286.1
OG0003597	XP_045266597.1	XP_060362042.1
OG0003598	XP_045266598.1	XP_060362043.1
OG0003599	XP_045266599.1	XP_060362046.1
OG0003600	XP_045266600.1	XP_060362047.1
OG0003601	XP_045266604.1	XP_060362048.1
OG0003602	XP_045266605.1	XP_060362049.1
OG0003603	XP_045266608.1	XP_060362057.1
OG0003604	XP_045259890.1	XP_060362060.1
OG0003605	XP_045266587.1	XP_060362061.1
OG0003606	XP_045266588.1	XP_060362062.1
OG0003607	XP_045266589.1	XP_060362063.1
OG0003608	XP_045266591.1	XP_060362065.1
OG0003609	XP_045266592.1	XP_060362066.1
OG0003610	XP_045266593.1	XP_060362067.1
OG0003611	XP_045266594.1	XP_060362069.1
OG0003612	XP_045261709.1	XP_060362070.1
OG0003614	XP_045266578.1	XP_060362074.1
OG0003615	XP_045266569.1	XP_060362078.1
OG0003616	XP_045266567.1	XP_060362080.1
OG0003617	XP_045266566.1	XP_060362081.1
OG0003618	XP_045266565.1	XP_060362083.1
OG0003619	XP_045266564.1	XP_060362084.1
OG0003620	XP_045266563.1	XP_060362085.1
OG0003621	XP_045270724.1	XP_060369204.1
OG0003622	XP_045270723.1	XP_060369203.1
OG0003623	XP_045270722.1	XP_060369202.1
OG0003624	XP_045270721.1	XP_060369201.1
OG0003625	XP_045270720.1	XP_060369199.1
OG0003626	XP_045270719.1	XP_060369198.1
OG0003627	XP_045270717.1	XP_060369196.1
OG0003628	XP_045270714.1	XP_060369192.1
OG0003629	XP_045270713.1	XP_060369191.1
OG0003630	XP_045270712.1	XP_060369190.1
OG0003631	XP_045270711.1	XP_060369189.1
OG0003632	XP_045270710.1	XP_060369188.1
OG0003633	XP_045270708.1	XP_060369186.1
OG0003634	XP_045270707.1	XP_060369185.1
OG0003635	XP_045270706.1	XP_060369184.1
OG0003636	XP_045270705.1	XP_060369183.1
OG0003637	XP_045270704.1	XP_060369182.1
OG0003638	XP_045270698.1	XP_060369178.1
OG0003639	XP_045270700.1	XP_060369177.1
OG0003640	XP_045270701.1	XP_060369174.1
OG0003641	XP_045270697.1	XP_060369168.1
OG0003642	XP_045270695.1	XP_060369166.1
OG0003643	XP_045270694.1	XP_060369165.1
OG0003644	XP_045270693.1	XP_060369164.1
OG0003645	XP_045270692.1	XP_060369163.1
OG0003646	XP_045270691.1	XP_060369161.1
OG0003647	XP_045270690.1	XP_060369160.1
OG0003648	XP_045270688.1	XP_060369158.1
OG0003649	XP_045270684.1	XP_060369155.1
OG0003650	XP_045270682.1	XP_060369153.1
OG0003651	XP_045270681.1	XP_060369152.1
OG0003652	XP_045270680.1	XP_060369151.1
OG0003653	XP_045270679.1	XP_060369150.1
OG0003654	XP_045270678.1	XP_060369149.1
OG0003655	XP_045270677.1	XP_060369148.1
OG0003656	XP_045270676.1	XP_060369146.1
OG0003657	XP_045270675.1	XP_060369145.1
OG0003658	XP_045270674.1	XP_060369144.1
OG0003659	XP_045270673.1	XP_060369143.1
OG0003660	XP_045270672.1	XP_060369141.1
OG0003661	XP_045270670.1	XP_060369139.1
OG0003662	XP_045270669.1	XP_060369138.1
OG0003663	XP_045270668.1	XP_060369137.1
OG0003664	XP_045270667.1	XP_060369135.1
OG0003665	XP_045270665.1	XP_060369133.1
OG0003666	XP_045270664.1	XP_060369132.1
OG0003667	XP_045270663.1	XP_060369131.1
OG0003668	XP_045270662.1	XP_060369130.1
OG0003670	XP_045270659.1	XP_060369125.1
OG0003671	XP_045270658.1	XP_060369124.1
OG0003672	XP_045270657.1	XP_060369123.1
OG0003673	XP_045270655.1	XP_060369120.1
OG0003674	XP_045270654.1	XP_060369119.1
OG0003675	XP_045270653.1	XP_060369117.1
OG0003676	XP_045263101.1	XP_060365900.1
OG0003677	XP_045263102.1	XP_060365901.1
OG0003678	XP_045263103.1	XP_060365902.1
OG0003679	XP_045263105.1	XP_060365903.1
OG0003680	XP_045263106.1	XP_060365904.1
OG0003681	XP_045263107.1	XP_060365905.1
OG0003682	XP_045263108.1	XP_060365907.1
OG0003683	XP_045263109.1	XP_060365909.1
OG0003684	XP_045264012.1	XP_060365914.1
OG0003685	XP_045263110.1	XP_060365916.1
OG0003686	XP_045263111.1	XP_060365917.1
OG0003687	XP_045263112.1	XP_060365918.1
OG0003688	XP_045263113.1	XP_060365919.1
OG0003689	XP_045263115.1	XP_060365921.1
OG0003690	XP_045263116.1	XP_060365922.1
OG0003691	XP_045263118.1	XP_060365924.1
OG0003692	XP_045263119.1	XP_060365925.1
OG0003693	XP_045263120.1	XP_060365926.1
OG0003694	XP_045263121.1	XP_060365927.1
OG0003695	XP_045263122.1	XP_060365929.1
OG0003696	XP_045263127.1	XP_060365933.1
OG0003697	XP_045263128.1	XP_060365934.1
OG0003698	XP_045266249.1	XP_060357280.1, XP_060365945.1
OG0003699	XP_045263096.1	XP_060365950.1
OG0003700	XP_045263086.1	XP_060365952.1
OG0003701	XP_045263088.1	XP_060365955.1
OG0003702	XP_045263089.1	XP_060365958.1
OG0003703	XP_045263090.1	XP_060365959.1
OG0003704	XP_045263093.1	XP_060365961.1
OG0003705	XP_045263095.1	XP_060365962.1
OG0003706	XP_045263094.1	XP_060365963.1
OG0003707	XP_045263080.1	XP_060365969.1
OG0003708	XP_045263081.1	XP_060365972.1
OG0003709	XP_045263082.1	XP_060365973.1
OG0003710	XP_045263083.1	XP_060365974.1
OG0003711	XP_045263084.1	XP_060365975.1
OG0003712	XP_045263079.1	XP_060365977.1
OG0003713	XP_045263078.1	XP_060365978.1
OG0003714	XP_045263073.1	XP_060365982.1
OG0003715	XP_045263047.1	XP_060365985.1
OG0003716	XP_045257525.1	XP_060365986.1
OG0003717	XP_045257526.1	XP_060365987.1
OG0003718	XP_045262188.1	XP_060361258.1
OG0003719	XP_045262187.1	XP_060361260.1
OG0003720	XP_045262183.1	XP_060361262.1
OG0003721	XP_045262182.1	XP_060361263.1
OG0003722	XP_045262181.1	XP_060361264.1
OG0003723	XP_045262180.1	XP_060361265.1
OG0003724	XP_045262178.1	XP_060361266.1
OG0003725	XP_045262177.1	XP_060361267.1
OG0003726	XP_045262176.1	XP_060361268.1
OG0003727	XP_045262175.1	XP_060361269.1
OG0003728	XP_045262174.1	XP_060361270.1
OG0003729	XP_045262173.1	XP_060361271.1
OG0003730	XP_045262172.1	XP_060361272.1
OG0003731	XP_045262171.1	XP_060361273.1
OG0003732	XP_045262170.1	XP_060361274.1
OG0003733	XP_045262169.1	XP_060361275.1
OG0003734	XP_045262168.1	XP_060361276.1
OG0003735	XP_045262166.1	XP_060361281.1
OG0003736	XP_045262165.1	XP_060361282.1
OG0003737	XP_045262164.1	XP_060361285.1
OG0003738	XP_045262163.1	XP_060361288.1
OG0003739	XP_045262158.1	XP_060365796.1
OG0003740	XP_045262157.1	XP_060365797.1
OG0003741	XP_045262156.1	XP_060365798.1
OG0003742	XP_045262155.1	XP_060365801.1
OG0003743	XP_045262154.1	XP_060365802.1
OG0003744	XP_045262153.1	XP_060365803.1
OG0003745	XP_045262152.1	XP_060365804.1
OG0003746	XP_045262150.1	XP_060365805.1
OG0003747	XP_045262151.1	XP_060365806.1
OG0003748	XP_045262149.1	XP_060365808.1
OG0003749	XP_045262148.1	XP_060365809.1
OG0003750	XP_045262147.1	XP_060365810.1
OG0003751	XP_045262146.1	XP_060365811.1
OG0003752	XP_045262145.1	XP_060365812.1
OG0003753	XP_045262144.1	XP_060365815.1
OG0003754	XP_045262143.1	XP_060365816.1
OG0003755	XP_045262142.1	XP_060365817.1
OG0003756	XP_045262141.1	XP_060365818.1
OG0003757	XP_045262140.1	XP_060365819.1
OG0003758	XP_045262139.1	XP_060365820.1
OG0003759	XP_045262136.1	XP_060365824.1
OG0003760	XP_045262135.1	XP_060365825.1
OG0003761	XP_045262134.1	XP_060365826.1
OG0003762	XP_045262133.1	XP_060365827.1
OG0003763	XP_045262131.1	XP_060365829.1
OG0003764	XP_045262130.1	XP_060365830.1
OG0003765	XP_045262129.1	XP_060365831.1
OG0003766	XP_045262128.1	XP_060365832.1
OG0003767	XP_045262126.1	XP_060365835.1
OG0003768	XP_045256858.1	XP_060362591.1
OG0003769	XP_045256860.1	XP_060362593.1
OG0003770	XP_045256863.1	XP_060362594.1
OG0003771	XP_045256865.1	XP_060360161.1
OG0003772	XP_045256866.1	XP_060360160.1
OG0003773	XP_045260998.1	XP_060360159.1
OG0003774	XP_045256872.1	XP_060360158.1
OG0003775	XP_045256874.1	XP_060360157.1
OG0003776	XP_045256875.1	XP_060360156.1
OG0003777	XP_045256876.1	XP_060360154.1
OG0003778	XP_045262333.1	XP_060360153.1
OG0003779	XP_045262332.1	XP_060360152.1
OG0003780	XP_045262331.1	XP_060360151.1
OG0003781	XP_045262328.1	XP_060360147.1
OG0003782	XP_045262327.1	XP_060360146.1
OG0003783	XP_045262326.1	XP_060360145.1
OG0003784	XP_045262325.1	XP_060360144.1
OG0003785	XP_045262324.1	XP_060360143.1
OG0003786	XP_045262318.1	XP_060360138.1
OG0003787	XP_045262309.1	XP_060360137.1
OG0003788	XP_045262310.1	XP_060360136.1
OG0003789	XP_045262312.1	XP_060360133.1
OG0003790	XP_045262313.1	XP_060360132.1
OG0003791	XP_045262314.1	XP_060360131.1
OG0003792	XP_045262315.1	XP_060360130.1
OG0003793	XP_045262316.1	XP_060360129.1
OG0003794	XP_045260339.1	XP_060361507.1
OG0003795	XP_045262306.1	XP_060361504.1
OG0003796	XP_045263520.1	XP_060361503.1
OG0003797	XP_045262305.1	XP_060361502.1
OG0003798	XP_045263303.1	XP_060361501.1
OG0003799	XP_045262301.1	XP_060361496.1
OG0003800	XP_045262300.1	XP_060361494.1
OG0003801	XP_045262299.1	XP_060361493.1
OG0003802	XP_045262298.1	XP_060361492.1
OG0003803	XP_045262297.1	XP_060361491.1
OG0003804	XP_045257448.1	XP_060361803.1, XP_060361487.1
OG0003805	XP_045262289.1	XP_060361484.1
OG0003806	XP_045264781.1	XP_060361483.1
OG0003807	XP_045256739.1	XP_060361481.1
OG0003808	XP_045262278.1	XP_060361477.1
OG0003809	XP_045262277.1	XP_060361476.1
OG0003810	XP_045262270.1	XP_060361475.1
OG0003811	XP_045262271.1	XP_060361474.1
OG0003812	XP_045262272.1	XP_060361473.1
OG0003813	XP_045269112.1	XP_060363311.1
OG0003814	XP_045269110.1	XP_060363313.1
OG0003815	XP_045269108.1	XP_060363314.1
OG0003816	XP_045269107.1	XP_060363316.1
OG0003817	XP_045269106.1	XP_060363318.1
OG0003818	XP_045269105.1	XP_060363319.1
OG0003819	XP_045269104.1	XP_060363320.1
OG0003820	XP_045269103.1	XP_060363321.1
OG0003821	XP_045269102.1	XP_060363322.1
OG0003822	XP_045269101.1	XP_060363323.1
OG0003823	XP_045269100.1	XP_060363324.1
OG0003824	XP_045269099.1	XP_060363325.1
OG0003825	XP_045269098.1	XP_060363326.1
OG0003826	XP_045269097.1	XP_060363327.1
OG0003827	XP_045269096.1	XP_060363329.1
OG0003828	XP_045269095.1	XP_060363330.1
OG0003829	XP_045269093.1	XP_060363332.1
OG0003830	XP_045269092.1	XP_060363333.1
OG0003831	XP_045269091.1	XP_060363334.1
OG0003832	XP_045269090.1	XP_060363335.1
OG0003833	XP_045269084.1	XP_060363337.1
OG0003834	XP_045269083.1	XP_060363338.1
OG0003835	XP_045269080.1	XP_060363341.1
OG0003836	XP_045266093.1	XP_060363342.1
OG0003837	XP_045269074.1	XP_060363345.1
OG0003838	XP_045269073.1	XP_060363346.1
OG0003839	XP_045268124.1	XP_060359945.1
OG0003840	XP_045269068.1	XP_060363353.1
OG0003841	XP_045269064.1	XP_060363358.1
OG0003842	XP_045269062.1	XP_060363360.1
OG0003843	XP_045269061.1	XP_060363361.1
OG0003844	XP_045269060.1	XP_060363362.1
OG0003845	XP_045269054.1	XP_060363366.1
OG0003846	XP_045269053.1	XP_060363367.1
OG0003847	XP_045269052.1	XP_060363368.1
OG0003848	XP_045269051.1	XP_060363369.1
OG0003849	XP_045269050.1	XP_060363370.1
OG0003850	XP_045269049.1	XP_060363371.1
OG0003851	XP_045269043.1	XP_060363750.1
OG0003852	XP_045269018.1	XP_060363744.1
OG0003853	XP_045269004.1	XP_060363743.1
OG0003854	XP_045269002.1	XP_060363741.1
OG0003855	XP_045269001.1	XP_060363740.1
OG0003856	XP_045269000.1	XP_060363739.1
OG0003857	XP_045268999.1	XP_060363738.1
OG0003858	XP_045268998.1	XP_060363737.1
OG0003859	XP_045268997.1	XP_060363736.1
OG0003860	XP_045262408.1	XP_060363734.1
OG0003861	XP_045269032.1	XP_060363724.1
OG0003862	XP_045269033.1	XP_060363723.1
OG0003863	XP_045257536.1	XP_060363721.1
OG0003864	XP_045269039.1	XP_060363714.1
OG0003865	XP_045269040.1	XP_060363712.1
OG0003866	XP_045269009.1	XP_060363710.1
OG0003867	XP_045269029.1	XP_060363709.1
OG0003868	XP_045269023.1	XP_060363702.1
OG0003869	XP_045269022.1	XP_060363701.1
OG0003870	XP_045264416.1	XP_060360467.1
OG0003871	XP_045264417.1	XP_060360468.1
OG0003872	XP_045264418.1	XP_060360469.1
OG0003873	XP_045264419.1	XP_060360470.1
OG0003874	XP_045264420.1	XP_060360472.1
OG0003875	XP_045264421.1	XP_060360473.1
OG0003876	XP_045264427.1	XP_060360482.1
OG0003877	XP_045264428.1	XP_060360483.1
OG0003878	XP_045264429.1	XP_060360484.1
OG0003879	XP_045264430.1	XP_060360486.1
OG0003880	XP_045264431.1	XP_060360487.1
OG0003881	XP_045264432.1	XP_060360488.1
OG0003882	XP_045264433.1	XP_060360489.1
OG0003883	XP_045266665.1	XP_060360490.1
OG0003884	XP_045266666.1	XP_060360491.1
OG0003885	XP_045266667.1	XP_060360492.1
OG0003886	XP_045266668.1	XP_060360493.1
OG0003887	XP_045265910.1	XP_060360497.1
OG0003888	XP_045266672.1	XP_060360499.1
OG0003889	XP_045265921.1	XP_060360501.1
OG0003890	XP_045265922.1	XP_060360502.1, XP_060360503.1
OG0003891	XP_045265925.1	XP_060360314.1
OG0003892	XP_045265924.1	XP_060360315.1
OG0003893	XP_045265928.1	XP_060360317.1
OG0003894	XP_045265930.1	XP_060360319.1
OG0003895	XP_045265931.1	XP_060360320.1
OG0003896	XP_045265932.1	XP_060360322.1
OG0003897	XP_045265933.1	XP_060360323.1
OG0003898	XP_045265935.1	XP_060360324.1
OG0003899	XP_045265936.1	XP_060360325.1
OG0003900	XP_045265937.1	XP_060360326.1
OG0003901	XP_045265939.1	XP_060360327.1
OG0003902	XP_045265941.1	XP_060360330.1
OG0003903	XP_045266633.1	XP_060360333.1
OG0003904	XP_045266634.1	XP_060360334.1
OG0003905	XP_045266635.1	XP_060360336.1
OG0003906	XP_045266636.1	XP_060360337.1
OG0003907	XP_045266637.1	XP_060360338.1
OG0003908	XP_045266638.1	XP_060360339.1
OG0003909	XP_045266639.1	XP_060360340.1
OG0003910	XP_045266640.1	XP_060360341.1
OG0003911	XP_045259150.1	XP_060360344.1
OG0003912	XP_045266643.1	XP_060360345.1
OG0003913	XP_045266644.1	XP_060360346.1
OG0003914	XP_045266645.1	XP_060360347.1
OG0003915	XP_045266646.1	XP_060360348.1
OG0003916	XP_045266647.1	XP_060360349.1
OG0003917	XP_045266648.1	XP_060360350.1
OG0003918	XP_045266652.1	XP_060372030.1
OG0003919	XP_045266654.1	XP_060372028.1
OG0003920	XP_045264309.1	XP_060359408.1
OG0003921	XP_045264308.1	XP_060359409.1
OG0003922	XP_045264306.1	XP_060360853.1
OG0003923	XP_045264305.1	XP_060360854.1
OG0003924	XP_045264304.1	XP_060360855.1
