Orthogroup	Colletotrichum_fructicola	Colletotrichum_gloeosporioides
OG0002034	XP_066007468.1, XP_066009988.1	XP_045262501.1
OG0002035	XP_066009338.1	XP_045262496.1
OG0002036	XP_031878575.1	XP_045262495.1
OG0002037	XP_031887723.1	XP_045262468.1
OG0002038	XP_031887461.1	XP_045262483.1
OG0002039	XP_031887460.1	XP_045262482.1
OG0002040	XP_066009319.1	XP_045262481.1
OG0002041	XP_031887466.1	XP_045262480.1
OG0002042	XP_031887465.1	XP_045262479.1
OG0002043	XP_031887464.1	XP_045262478.1
OG0002044	XP_031887469.1	XP_045262477.1
OG0002045	XP_031887468.1	XP_045262476.1
OG0002046	XP_031887717.1	XP_045262475.1
OG0002047	XP_031887718.1	XP_045262474.1
OG0002048	XP_031887720.1	XP_045262469.1
OG0002049	XP_031887722.1	XP_045262470.1
OG0002050	XP_031887721.1	XP_045262471.1
OG0002051	XP_031887716.1	XP_045262472.1
OG0002052	XP_031887715.1	XP_045262473.1
OG0002053	XP_031887462.1	XP_045262484.1
OG0002054	XP_031887653.1	XP_045262485.1
OG0002055	XP_031887652.1	XP_045262486.1
OG0002056	XP_031887657.1	XP_045262487.1
OG0002057	XP_031887656.1	XP_045262488.1
OG0002058	XP_031887660.1	XP_045262491.1
OG0002059	XP_031887661.1	XP_045262490.1
OG0002060	XP_031887655.1	XP_045262489.1
OG0002061	XP_066009539.1	XP_045257627.1
OG0002062	XP_031878598.1	XP_045257631.1
OG0002063	XP_031888850.1	XP_045258498.1
OG0002064	XP_031892653.1	XP_045256327.1
OG0002065	XP_031892607.1	XP_045256326.1
OG0002066	XP_066008273.1	XP_045256325.1
OG0002067	XP_031892652.1	XP_045256324.1
OG0002068	XP_031892604.2	XP_045256322.1
OG0002069	XP_031892651.1	XP_045256321.1
OG0002070	XP_031892338.1	XP_045256316.1
OG0002071	XP_031892429.1	XP_045256304.1
OG0002072	XP_031892430.1	XP_045256306.1
OG0002073	XP_031882546.1	XP_045256090.1
OG0002074	XP_066008417.1	XP_045256092.1
OG0002075	XP_031882555.1	XP_045256093.1
OG0002076	XP_066008533.1	XP_045256094.1
OG0002077	XP_066008387.1	XP_045259657.1
OG0002078	XP_031883410.1	XP_045259658.1
OG0002079	XP_066008421.1	XP_045259659.1
OG0002080	XP_066008514.1	XP_045259661.1
OG0002081	XP_066008512.1	XP_045259664.1
OG0002082	XP_066008513.1	XP_045259665.1
OG0002083	XP_031883072.1	XP_045267429.1
OG0002083	XP_031891907.1	XP_045268883.1
OG0002084	XP_031878283.1	XP_045257222.1
OG0002085	XP_031878278.1	XP_045257226.1
OG0002086	XP_066009918.1	XP_045257228.1
OG0002087	XP_031878333.1	XP_045257229.1
OG0002088	XP_031878356.1	XP_045257230.1
OG0002089	XP_031878335.1	XP_045257240.1
OG0002090	XP_031878338.1	XP_045257242.1
OG0002091	XP_031878345.1	XP_045257243.1
OG0002092	XP_031878310.1	XP_045257246.1
OG0002093	XP_031886792.1	XP_045260384.1
OG0002094	XP_066008781.1	XP_045260386.1
OG0002095	XP_031886618.1	XP_045260387.1
OG0002096	XP_031886617.1	XP_045260388.1
OG0002097	XP_031878391.1	XP_045269894.1
OG0002098	XP_031878402.1	XP_045269893.1
OG0002099	XP_031878401.1	XP_045269892.1
OG0002100	XP_031878433.1	XP_045269891.1
OG0002101	XP_031878400.1	XP_045269889.1
OG0002102	XP_031878399.1	XP_045269888.1
OG0002103	XP_066008617.1	XP_045269887.1
OG0002104	XP_066008659.1	XP_045269886.1
OG0002105	XP_031876929.1	XP_045269885.1
OG0002106	XP_031876956.1	XP_045269884.1
OG0002107	XP_031876940.1	XP_045269882.1
OG0002108	XP_031876941.1	XP_045269881.1
OG0002109	XP_031876922.2	XP_045269880.1
OG0002110	XP_031883880.1	XP_045264310.1
OG0002111	XP_031883950.1	XP_045264311.1
OG0002112	XP_031883883.1	XP_045264312.1
OG0002113	XP_031883885.1	XP_045264313.1
OG0002114	XP_031883882.1	XP_045264314.1
OG0002115	XP_031883842.1	XP_045264317.1
OG0002116	XP_031883963.1	XP_045264319.1
OG0002117	XP_031884024.1	XP_045264322.1
OG0002118	XP_031883820.1	XP_045264321.1
OG0002119	XP_031884025.1	XP_045264320.1
OG0002120	XP_031884021.1	XP_045264323.1
OG0002121	XP_031884022.1	XP_045264324.1
OG0002122	XP_031884020.1	XP_045264326.1
OG0002123	XP_031883873.1	XP_045264202.1
OG0002124	XP_066007575.1	XP_045256180.1
OG0002125	XP_031876519.2	XP_045262111.1
OG0002126	XP_031876516.1	XP_045262114.1
OG0002127	XP_031876515.1	XP_045262115.1
OG0002128	XP_031879874.1	XP_045262116.1
OG0002129	XP_031879875.1	XP_045262117.1
OG0002130	XP_031879828.1	XP_045262118.1
OG0002131	XP_031879842.1	XP_045262119.1
OG0002132	XP_031879841.1	XP_045262120.1
OG0002133	XP_031879811.1	XP_045262122.1
OG0002134	XP_031879877.1	XP_045262123.1
OG0002135	XP_066007796.1	XP_045262124.1
OG0002136	XP_031875621.2, XP_066009454.1	XP_045257698.1
OG0002137	XP_031878586.1	XP_045257697.1
OG0002138	XP_031893170.1	XP_045267281.1
OG0002139	XP_031893169.1	XP_045267282.1
OG0002140	XP_031893176.1	XP_045267283.1
OG0002141	XP_031893175.1	XP_045267284.1
OG0002142	XP_031893174.1	XP_045267285.1
OG0002143	XP_031893173.1	XP_045267286.1
OG0002144	XP_031892906.1	XP_045267289.1
OG0002145	XP_031878179.1	XP_045267641.1
OG0002146	XP_031883424.1	XP_045260919.1
OG0002147	XP_031883423.1	XP_045260920.1
OG0002148	XP_031883308.1	XP_045260916.1
OG0002149	XP_031890800.1	XP_045270852.1
OG0002150	XP_031883427.1	XP_045260924.1
OG0002151	XP_031883315.1	XP_045260925.1
OG0002152	XP_031883428.1	XP_045260927.1
OG0002153	XP_031883430.1	XP_045260929.1
OG0002154	XP_031875818.1	XP_045260932.1
OG0002155	XP_031875801.1	XP_045260933.1
OG0002156	XP_031875809.1	XP_045260934.1
OG0002157	XP_031882818.1	XP_045262527.1
OG0002158	XP_066009912.1	XP_045262525.1
OG0002159	XP_031882781.1	XP_045262524.1
OG0002160	XP_031882778.1	XP_045262523.1
OG0002161	XP_031882777.1	XP_045262522.1
OG0002162	XP_031882779.1	XP_045262520.1
OG0002163	XP_031882945.1	XP_045262535.1
OG0002164	XP_031882947.1	XP_045262537.1
OG0002165	XP_031882942.1	XP_045262538.1
OG0002166	XP_031882943.1	XP_045262539.1
OG0002167	XP_031882944.1	XP_045262540.1
OG0002168	XP_031882941.1	XP_045262541.1
OG0002169	XP_031882911.1	XP_045262542.1
OG0002170	XP_031882825.1	XP_045262543.1
OG0002171	XP_031882898.1	XP_045262544.1
OG0002172	XP_031888357.1	XP_045262778.1
OG0002173	XP_031888360.2	XP_045262773.1
OG0002174	XP_031888361.2	XP_045262771.1
OG0002175	XP_031888359.1	XP_045262770.1
OG0002176	XP_031888552.1	XP_045262769.1
OG0002177	XP_031888551.1	XP_045262768.1
OG0002178	XP_031888557.1	XP_045262766.1
OG0002179	XP_031888560.1	XP_045262765.1
OG0002180	XP_031888559.1	XP_045262764.1
OG0002181	XP_031888554.1	XP_045262763.1
OG0002182	XP_031888553.1	XP_045262762.1
OG0002183	XP_031884388.1	XP_045269511.1
OG0002184	XP_031880771.1	XP_045269127.1
OG0002185	XP_066009437.1	XP_045269126.1
OG0002186	XP_031880697.1	XP_045269125.1
OG0002187	XP_031880700.1	XP_045269124.1
OG0002188	XP_031880672.1	XP_045269121.1
OG0002189	XP_031880745.2	XP_045269120.1
OG0002190	XP_031880671.1	XP_045269117.1
OG0002191	XP_066009582.1	XP_045269118.1
OG0002192	XP_031880675.1	XP_045269119.1
OG0002193	XP_031880636.1	XP_045269116.1
OG0002194	XP_031880710.1	XP_045269115.1
OG0002195	XP_031880711.1	XP_045269114.1
OG0002196	XP_066009445.1	XP_045269113.1
OG0002197	XP_066009725.1	XP_045264049.1
OG0002198	XP_031890568.1	XP_045264050.1
OG0002199	XP_031890540.1	XP_045264051.1
OG0002200	XP_031890569.1	XP_045264052.1
OG0002201	XP_031890571.1	XP_045264053.1
OG0002202	XP_031890538.1	XP_045264055.1
OG0002203	XP_031890512.1	XP_045264056.1
OG0002204	XP_031890511.1	XP_045264057.1
OG0002205	XP_031890487.1	XP_045264066.1
OG0002206	XP_031890493.1	XP_045264068.1
OG0002207	XP_031890494.1	XP_045264069.1
OG0002208	XP_031890683.1	XP_045263996.1
OG0002209	XP_031890684.1	XP_045263997.1
OG0002210	XP_031890685.1	XP_045263998.1
OG0002211	XP_031890681.1	XP_045263994.1
OG0002212	XP_031890680.1	XP_045263993.1
OG0002213	XP_031890499.2	XP_045263991.1
OG0002214	XP_066009696.1	XP_045263992.1
OG0002215	XP_031890500.1	XP_045263990.1
OG0002216	XP_031890501.1	XP_045263989.1
OG0002217	XP_031890502.1	XP_045263988.1
OG0002218	XP_031890503.1	XP_045263987.1
OG0002219	XP_031890504.1	XP_045263986.1
OG0002220	XP_031890505.1	XP_045263985.1
OG0002221	XP_031890507.1	XP_045263984.1
OG0002222	XP_031890508.1	XP_045263983.1
OG0002223	XP_031890602.1	XP_045263982.1
OG0002224	XP_031890601.1	XP_045263981.1
OG0002225	XP_031890594.1	XP_045263980.1
OG0002226	XP_031890593.1	XP_045263979.1
OG0002227	XP_031890596.2	XP_045263978.1
OG0002228	XP_031890595.1	XP_045263977.1
OG0002229	XP_031890598.1	XP_045263976.1
OG0002230	XP_031890597.1	XP_045263975.1
OG0002231	XP_031890600.1	XP_045263974.1
OG0002232	XP_031890599.1	XP_045263973.1
OG0002234	XP_031890397.1	XP_045263967.1
OG0002235	XP_031890394.1	XP_045263966.1
OG0002236	XP_031890400.1	XP_045263965.1
OG0002237	XP_031890401.1	XP_045263964.1
OG0002238	XP_031890399.1	XP_045263963.1
OG0002239	XP_031890604.1	XP_045263962.1
OG0002240	XP_031890419.2	XP_045263959.1
OG0002241	XP_031890418.2	XP_045263958.1
OG0002242	XP_066009831.1	XP_045263957.1
OG0002243	XP_066009832.1	XP_045263956.1
OG0002244	XP_066009830.1	XP_045263954.1
OG0002245	XP_031890412.1	XP_045263953.1
OG0002246	XP_031890413.1	XP_045263952.1
OG0002247	XP_031877880.1	XP_045263951.1
OG0002248	XP_031877829.1	XP_045263937.1
OG0002249	XP_031877811.1	XP_045263938.1
OG0002250	XP_031877815.1	XP_045263940.1
OG0002251	XP_031877865.1	XP_045263941.1
OG0002252	XP_031877860.1	XP_045263942.1
OG0002253	XP_031877863.1	XP_045263943.1
OG0002254	XP_066009850.1	XP_045263947.1
OG0002255	XP_031877871.1	XP_045263948.1
OG0002256	XP_066009711.1	XP_045263928.1
OG0002257	XP_031875357.1	XP_045256191.1
OG0002258	XP_031877825.1	XP_045263935.1
OG0002259	XP_031877823.1	XP_045263934.1
OG0002260	XP_066009629.1	XP_045263933.1
OG0002261	XP_031877810.1	XP_045263932.1
OG0002262	XP_031877876.1	XP_045263927.1
OG0002263	XP_031877874.1	XP_045263926.1
OG0002264	XP_031877831.1	XP_045265776.1
OG0002265	XP_031877833.1	XP_045265774.1
OG0002266	XP_031877834.1	XP_045265773.1
OG0002267	XP_031877861.1	XP_045265772.1
OG0002268	XP_031877818.1	XP_045265770.1
OG0002269	XP_031877819.1	XP_045265769.1
OG0002270	XP_031877832.1	XP_045265767.1
OG0002271	XP_031877877.1	XP_045265785.1
OG0002272	XP_031877864.1	XP_045265784.1
OG0002273	XP_066009961.1	XP_045265783.1
OG0002274	XP_031877869.1	XP_045265782.1
OG0002275	XP_031877839.1	XP_045265791.1
OG0002276	XP_031877838.1	XP_045265790.1
OG0002277	XP_031877841.1	XP_045265789.1
OG0002278	XP_031877872.1	XP_045265787.1
OG0002279	XP_031877835.1	XP_045265786.1
OG0002280	XP_031882805.2	XP_045265795.1
OG0002281	XP_031882858.1	XP_045265816.1
OG0002282	XP_031882861.1	XP_045265817.1
OG0002283	XP_031882860.1	XP_045265818.1
OG0002284	XP_031882863.1	XP_045265819.1
OG0002285	XP_031882744.1	XP_045265823.1
OG0002286	XP_031888017.1	XP_045261252.1
OG0002287	XP_031888807.1	XP_045258435.1
OG0002288	XP_031882987.1	XP_045259925.1
OG0002289	XP_031882750.1	XP_045265826.1
OG0002290	XP_031882885.1	XP_045265834.1
OG0002291	XP_031882810.1	XP_045265833.1
OG0002292	XP_031882886.1	XP_045265832.1
OG0002293	XP_031882888.2	XP_045265830.1
OG0002294	XP_031882889.1	XP_045265829.1
OG0002295	XP_031882743.1	XP_045265828.1
OG0002296	XP_031882812.1	XP_045271215.1
OG0002297	XP_031882821.1	XP_045271216.1
OG0002298	XP_031882814.1	XP_045271217.1
OG0002299	XP_031882914.1	XP_045271218.1
OG0002300	XP_031882915.1	XP_045271219.1
OG0002301	XP_031882727.1	XP_045271220.1
OG0002302	XP_031882726.1	XP_045271221.1
OG0002303	XP_031882922.1	XP_045271222.1
OG0002304	XP_031882927.1	XP_045271224.1
OG0002305	XP_031882916.1	XP_045271202.1
OG0002306	XP_031882917.2	XP_045271208.1
OG0002307	XP_031882800.1	XP_045271207.1
OG0002308	XP_031882804.1	XP_045271206.1
OG0002309	XP_031882803.1	XP_045271205.1
OG0002310	XP_066009617.1	XP_045271204.1
OG0002311	XP_031882801.1	XP_045271203.1
OG0002312	XP_031882891.1	XP_045265837.1
OG0002313	XP_031882896.1	XP_045271250.1
OG0002314	XP_031882895.2	XP_045271249.1
OG0002315	XP_031882894.1	XP_045271248.1
OG0002316	XP_031882790.1	XP_045271246.1
OG0002317	XP_031882796.1	XP_045271243.1
OG0002318	XP_031882797.1	XP_045271242.1
OG0002319	XP_066009874.1	XP_045271241.1
OG0002320	XP_031882792.1	XP_045271240.1
OG0002321	XP_031888310.1	XP_045262707.1
OG0002322	XP_031888309.1	XP_045262706.1
OG0002323	XP_031888312.1	XP_045262705.1
OG0002324	XP_031882879.1	XP_045262514.1
OG0002325	XP_031882880.1	XP_045262515.1
OG0002326	XP_031882755.1	XP_045262589.1
OG0002327	XP_031888448.1	XP_045262639.1
OG0002328	XP_031882842.2	XP_045262585.1
OG0002329	XP_031882820.1	XP_045262586.1
OG0002330	XP_066009951.1	XP_045262587.1
OG0002331	XP_031882836.1	XP_045262588.1
OG0002332	XP_066009633.1	XP_045262595.1
OG0002333	XP_031882760.1	XP_045262596.1
OG0002334	XP_066009743.1	XP_045262597.1
OG0002335	XP_031882844.1	XP_045262598.1
OG0002336	XP_031882845.1	XP_045262599.1
OG0002337	XP_031882875.2	XP_045262534.1
OG0002338	XP_031882878.1	XP_045262517.1
OG0002339	XP_031882877.1	XP_045262516.1
OG0002340	XP_031882754.1	XP_045262590.1
OG0002341	XP_031882899.1	XP_045262591.1
OG0002342	XP_031882757.1	XP_045262592.1
OG0002343	XP_031882759.1	XP_045262593.1
OG0002344	XP_066009632.1	XP_045262594.1
OG0002345	XP_031888307.1	XP_045262708.1
OG0002346	XP_031888308.1	XP_045262709.1
OG0002347	XP_031888547.1	XP_045262710.1
OG0002348	XP_031888548.1	XP_045262711.1
OG0002349	XP_031888549.1	XP_045262712.1
OG0002350	XP_031888550.1	XP_045262713.1
OG0002351	XP_066009762.1	XP_045262714.1
OG0002352	XP_031888545.1	XP_045262715.1
OG0002353	XP_031888541.1	XP_045262717.1
OG0002354	XP_031888542.1	XP_045262718.1
OG0002355	XP_066009765.1	XP_045262719.1
OG0002356	XP_031888339.1	XP_045262720.1
OG0002357	XP_031888344.1	XP_045262722.1
OG0002358	XP_031888343.1	XP_045262723.1
OG0002359	XP_031888342.1	XP_045262724.1
OG0002360	XP_031888341.1	XP_045262725.1
OG0002361	XP_031888345.1	XP_045262726.1
OG0002362	XP_031888315.1	XP_045262702.1
OG0002363	XP_066009980.1	XP_045262704.1
OG0002364	XP_031882864.1	XP_045262513.1
OG0002365	XP_031882865.1	XP_045262512.1
OG0002366	XP_031882901.1	XP_045271238.1
OG0002367	XP_066009875.1	XP_045271237.1
OG0002368	XP_031882907.2	XP_045271236.1
OG0002369	XP_031882910.1	XP_045271235.1
OG0002370	XP_031882908.1	XP_045271234.1
OG0002371	XP_031882903.1	XP_045271233.1
OG0002372	XP_031882902.1	XP_045271232.1
OG0002373	XP_031882905.1	XP_045271231.1
OG0002374	XP_066009836.1	XP_045271230.1
OG0002375	XP_031888501.1	XP_045262700.1
OG0002376	XP_031888500.1	XP_045262701.1
OG0002377	XP_031882728.1	XP_045271227.1
OG0002378	XP_066009834.1	XP_045271228.1
OG0002379	XP_031882730.1	XP_045271229.1
OG0002380	XP_031888301.1	XP_045262686.1
OG0002381	XP_031888302.1	XP_045262687.1
OG0002382	XP_031888505.1	XP_045262696.1
OG0002383	XP_031888502.1	XP_045262695.1
OG0002384	XP_031888509.1	XP_045262693.1
OG0002385	XP_031888506.1	XP_045262692.1
OG0002386	XP_031888507.1	XP_045262691.1
OG0002387	XP_031888306.1	XP_045262690.1
OG0002388	XP_031888304.1	XP_045262689.1
OG0002389	XP_031888303.1	XP_045262688.1
OG0002390	XP_031888482.1	XP_045262677.1
OG0002391	XP_031888481.1	XP_045262678.1
OG0002392	XP_031888480.1	XP_045262679.1
OG0002393	XP_066009873.1	XP_045262680.1
OG0002394	XP_031888478.1	XP_045262681.1
OG0002395	XP_031888487.1	XP_045262682.1
OG0002396	XP_031888486.1	XP_045262683.1
OG0002397	XP_031888295.1	XP_045262684.1
OG0002398	XP_031888296.1	XP_045262685.1
OG0002399	XP_066009659.1	XP_045262674.1
OG0002400	XP_031888266.1	XP_045262673.1
OG0002401	XP_031888273.1	XP_045262670.1
OG0002402	XP_031888274.2	XP_045262671.1
OG0002403	XP_031888268.1	XP_045262669.1
OG0002404	XP_031888267.1	XP_045262668.1
OG0002405	XP_031888270.1	XP_045262667.1
OG0002406	XP_031888269.1	XP_045262666.1
OG0002407	XP_031888468.1	XP_045262665.1
OG0002408	XP_031888477.1	XP_045262662.1
OG0002409	XP_031888475.1	XP_045262660.1
OG0002410	XP_031888472.1	XP_045262661.1
OG0002411	XP_031888473.2	XP_045262659.1
OG0002412	XP_031888471.1	XP_045262657.1
OG0002413	XP_031888252.1	XP_045262656.1
OG0002414	XP_031888251.1	XP_045262655.1
OG0002415	XP_031888256.1	XP_045262654.1
OG0002416	XP_031888255.1	XP_045262653.1
OG0002417	XP_031888254.1	XP_045262652.1
OG0002418	XP_031888253.1	XP_045262651.1
OG0002419	XP_031888260.1	XP_045262650.1
OG0002420	XP_031888259.1	XP_045262649.1
OG0002421	XP_031888258.1	XP_045262648.1
OG0002422	XP_031888257.1	XP_045262647.1
OG0002423	XP_031888455.1	XP_045262646.1
OG0002424	XP_031888456.1	XP_045262645.1
OG0002425	XP_031888451.1	XP_045262644.1
OG0002426	XP_031888453.1	XP_045262642.1
OG0002427	XP_031888454.1	XP_045262641.1
OG0002428	XP_031888447.1	XP_045262640.1
OG0002429	XP_031888449.1	XP_045262638.1
OG0002430	XP_031888450.1	XP_045262637.1
OG0002431	XP_031888241.1	XP_045262636.1
OG0002432	XP_031888233.1	XP_045262634.1
OG0002433	XP_066009663.1	XP_045262633.1
OG0002434	XP_031888234.1	XP_045262631.1
OG0002435	XP_031888238.1	XP_045262630.1
OG0002436	XP_031888236.1	XP_045262629.1
OG0002437	XP_031888240.1	XP_045262628.1
OG0002438	XP_066009878.1	XP_045262626.1
OG0002439	XP_031888433.2	XP_045262625.1
OG0002440	XP_031888434.1	XP_045262624.1
OG0002441	XP_031888431.2	XP_045262623.1
OG0002442	XP_031888432.2	XP_045262622.1
OG0002443	XP_031888437.2	XP_045262621.1
OG0002444	XP_031888436.1	XP_045262619.1
OG0002445	XP_031888250.1	XP_045262618.1
OG0002446	XP_031888248.1	XP_045262617.1
OG0002447	XP_031888247.1	XP_045262616.1
OG0002448	XP_031888246.1	XP_045262615.1
OG0002449	XP_031888245.1	XP_045262614.1
OG0002450	XP_066009819.1	XP_045262613.1
OG0002451	XP_031882772.1	XP_045262611.1
OG0002452	XP_031882948.1	XP_045262609.1
OG0002453	XP_031882774.2	XP_045262608.1
OG0002454	XP_031882768.1	XP_045262607.1
OG0002455	XP_031882769.1	XP_045262606.1
OG0002456	XP_031882770.1	XP_045262605.1
OG0002457	XP_031882771.1	XP_045262604.1
OG0002458	XP_031882852.1	XP_045262602.1
OG0002459	XP_066009745.1	XP_045262601.1
OG0002460	XP_031882871.1	XP_045262600.1
OG0002461	XP_031882876.1	XP_045262533.1
OG0002462	XP_031882873.1	XP_045262532.1
OG0002463	XP_031880474.1	XP_045270725.1
OG0002464	XP_031880507.1	XP_045270726.1
OG0002465	XP_031880545.1	XP_045270727.1
OG0002466	XP_031880544.1	XP_045270728.1
OG0002467	XP_031880484.1	XP_045270737.1
OG0002468	XP_031880483.1	XP_045270736.1
OG0002469	XP_031880542.1	XP_045270733.1
OG0002470	XP_031880538.1	XP_045270732.1
OG0002471	XP_031880536.1	XP_045270731.1
OG0002472	XP_031880537.1	XP_045270730.1
OG0002473	XP_031880535.1	XP_045270729.1
OG0002474	XP_031880487.1	XP_045270740.1
OG0002475	XP_031880490.1	XP_045270741.1
OG0002476	XP_031880594.1	XP_045270742.1
OG0002477	XP_031880551.1	XP_045270743.1
OG0002478	XP_031880530.1	XP_045270744.1
OG0002479	XP_031879455.2	XP_045261554.1
OG0002480	XP_031879513.1	XP_045261553.1
OG0002481	XP_031879512.1	XP_045261552.1
OG0002482	XP_031879511.1	XP_045261551.1
OG0002483	XP_031879510.1	XP_045261550.1
OG0002484	XP_031879422.1	XP_045261549.1
OG0002485	XP_066008334.1	XP_045258817.1
OG0002486	XP_031879484.2	XP_045258818.1
OG0002487	XP_031879490.1	XP_045258820.1
OG0002488	XP_031879464.1	XP_045258821.1
OG0002489	XP_031879457.1	XP_045261544.1
OG0002490	XP_031879482.1	XP_045258822.1
OG0002491	XP_031879468.2	XP_045258813.1
OG0002492	XP_031879448.1	XP_045258812.1
OG0002493	XP_031879450.1	XP_045258810.1
OG0002494	XP_031879449.1	XP_045258809.1
OG0002495	XP_031879452.1	XP_045258808.1
OG0002496	XP_031879451.1	XP_045258807.1
OG0002497	XP_031879446.1	XP_045258806.1
OG0002498	XP_031879407.1	XP_045258805.1
OG0002499	XP_031879472.1	XP_045258804.1
OG0002500	XP_031879473.1	XP_045258803.1
OG0002501	XP_031879474.1	XP_045258802.1
OG0002502	XP_031879470.1	XP_045258801.1
OG0002503	XP_031879406.1	XP_045258799.1
OG0002504	XP_031884668.1	XP_045258235.1
OG0002505	XP_031884442.1	XP_045258234.1
OG0002506	XP_031884443.1	XP_045258233.1
OG0002507	XP_031884532.2	XP_045258232.1
OG0002508	XP_031884473.1	XP_045258231.1
OG0002509	XP_031884506.1	XP_045258229.1
OG0002510	XP_031884490.1	XP_045258224.1
OG0002511	XP_031884505.1	XP_045258223.1
OG0002512	XP_031884504.2	XP_045258222.1
OG0002513	XP_031884619.1	XP_045258221.1
OG0002514	XP_031884582.1	XP_045258218.1
OG0002515	XP_031884478.1	XP_045258217.1
OG0002516	XP_031884687.1	XP_045258216.1
OG0002518	XP_031884688.1	XP_045258215.1
OG0002519	XP_031884689.1	XP_045258214.1
OG0002520	XP_031884583.1	XP_045258212.1
OG0002521	XP_066008040.1	XP_045258210.1
OG0002522	XP_031884591.1	XP_045258209.1
OG0002523	XP_031884594.1	XP_045258208.1
OG0002524	XP_031884604.1	XP_045258207.1
OG0002525	XP_031884603.1	XP_045258206.1
OG0002526	XP_031884611.1	XP_045258205.1
OG0002527	XP_031884599.1	XP_045258204.1
OG0002528	XP_031884519.1	XP_045258203.1
OG0002529	XP_031885047.1	XP_045266832.1
OG0002530	XP_031885157.1	XP_045266833.1
OG0002531	XP_031885156.1	XP_045266834.1
OG0002532	XP_031885214.1	XP_045266825.1
OG0002533	XP_031885179.1	XP_045266824.1
OG0002534	XP_031885178.1	XP_045266823.1
OG0002535	XP_031885152.1	XP_045266820.1
OG0002536	XP_066008801.1	XP_045266819.1
OG0002537	XP_066008662.1	XP_045266818.1
OG0002538	XP_031885063.1	XP_045266817.1
OG0002539	XP_031885067.1	XP_045266816.1
OG0002540	XP_031885068.1	XP_045266815.1
OG0002541	XP_031885065.1	XP_045266814.1
OG0002542	XP_031885066.1	XP_045266813.1
OG0002543	XP_031885155.1	XP_045266809.1
OG0002544	XP_031885002.1	XP_045266808.1
OG0002545	XP_031885184.1	XP_045266807.1
OG0002546	XP_031885186.1	XP_045266805.1
OG0002547	XP_031885188.1	XP_045266803.1
OG0002548	XP_031885187.1	XP_045266802.1
OG0002549	XP_031885167.1	XP_045259532.1
OG0002550	XP_031885166.1	XP_045259531.1
