Orthogroup	Colletotrichum_fructicola	Colletotrichum_karsti
OG0001791	XP_031876074.1	XP_038749903.1
OG0001792	XP_031876067.1	XP_038749908.1
OG0001793	XP_031876664.1	XP_038742821.1
OG0001794	XP_031889032.1	XP_038744473.1
OG0001795	XP_031888581.1	XP_038749205.1
OG0001799	XP_066008290.1	XP_038749027.1
OG0001800	XP_031892366.1	XP_038749029.1
OG0001801	XP_031892367.1	XP_038749030.1
OG0001802	XP_031892368.2	XP_038749031.1
OG0001803	XP_031892395.1	XP_038749032.1
OG0001804	XP_031892396.1	XP_038749033.1
OG0001805	XP_031892397.1	XP_038749034.1
OG0001806	XP_031892814.1	XP_038749038.1
OG0001807	XP_031892341.2	XP_038749039.1
OG0001808	XP_031892846.1	XP_038749044.1
OG0001809	XP_031892766.1	XP_038748996.1
OG0001810	XP_031886197.1	XP_038743857.1
OG0001811	XP_066008414.1	XP_038743855.1
OG0001812	XP_031875839.1	XP_038743854.1
OG0001813	XP_031875820.1	XP_038743853.1
OG0001814	XP_031875845.1	XP_038743851.1
OG0001815	XP_031875825.2	XP_038743850.1
OG0001816	XP_031875826.1	XP_038743849.1
OG0001817	XP_031875824.1	XP_038743848.1
OG0001818	XP_031875843.1	XP_038743847.1
OG0001819	XP_031875828.1	XP_038743846.1
OG0001820	XP_031875832.1	XP_038743844.1
OG0001821	XP_031875829.1	XP_038743843.1
OG0001822	XP_031875836.1	XP_038743841.1
OG0001823	XP_031880550.1	XP_038751371.1
OG0001824	XP_031880549.1	XP_038751370.1
OG0001825	XP_031880589.1	XP_038751369.1
OG0001826	XP_031880588.1	XP_038751368.1
OG0001827	XP_031880546.1	XP_038751367.1
OG0001828	XP_031880491.1	XP_038751366.1
OG0001829	XP_031887688.2	XP_038751365.1
OG0001830	XP_031887685.2	XP_038751361.1
OG0001831	XP_031887687.1	XP_038751359.1
OG0001832	XP_031880864.1	XP_038742906.1
OG0001833	XP_031887454.1	XP_038751358.1
OG0001834	XP_031887511.1	XP_038751357.1
OG0001835	XP_066009318.1	XP_038751356.1
OG0001836	XP_031887513.1	XP_038751355.1
OG0001837	XP_031887517.1	XP_038751353.1
OG0001838	XP_031887516.1	XP_038751352.1
OG0001839	XP_031887745.1	XP_038751348.1
OG0001840	XP_031887746.1	XP_038751347.1
OG0001841	XP_031887744.1	XP_038751345.1
OG0001842	XP_031887487.2	XP_038751344.1
OG0001843	XP_031887472.1	XP_038751343.1
OG0001844	XP_031887741.1	XP_038751341.1
OG0001845	XP_031887579.1	XP_038751340.1
OG0001846	XP_066009303.1	XP_038751319.1
OG0001847	XP_031887572.1	XP_038751320.1
OG0001848	XP_031887571.1	XP_038751321.1
OG0001849	XP_031887574.1	XP_038751322.1
OG0001850	XP_031887751.1	XP_038751325.1
OG0001851	XP_031887752.1	XP_038751326.1
OG0001852	XP_031887753.1	XP_038751327.1
OG0001853	XP_031887557.1	XP_038751328.1
OG0001854	XP_031887754.1	XP_038751329.1
OG0001855	XP_031887755.1	XP_038751330.1
OG0001856	XP_031887757.1	XP_038751331.1
OG0001857	XP_031887588.1	XP_038751332.1
OG0001858	XP_031891296.1	XP_038741628.1
OG0001859	XP_031887592.1	XP_038751338.1
OG0001860	XP_031887594.1	XP_038751336.1
OG0001861	XP_031887595.1	XP_038751335.1
OG0001862	XP_031887587.1	XP_038751333.1
OG0001863	XP_031887590.2, XP_066009491.1	XP_038751261.1
OG0001864	XP_031887705.1	XP_038751263.1
OG0001865	XP_031887708.1	XP_038751268.1
OG0001866	XP_031887713.1	XP_038751269.1
OG0001867	XP_031887691.1	XP_038751302.1
OG0001868	XP_031887694.1	XP_038751300.1
OG0001869	XP_031887693.1	XP_038751299.1
OG0001870	XP_031887560.1	XP_038751298.1
OG0001871	XP_031887561.1	XP_038751297.1
OG0001872	XP_031887562.1	XP_038751296.1
OG0001873	XP_031887558.1	XP_038751292.1
OG0001874	XP_031887452.1	XP_038751290.1
OG0001875	XP_031887735.1	XP_038751288.1
OG0001876	XP_031887740.1	XP_038751287.1
OG0001877	XP_031887738.1	XP_038751284.1
OG0001878	XP_031887732.1	XP_038751283.1
OG0001879	XP_031887555.1	XP_038751281.1
OG0001880	XP_066009476.1	XP_038751280.1
OG0001881	XP_031887553.1	XP_038751279.1
OG0001882	XP_031887554.1	XP_038751278.1
OG0001883	XP_031887549.1	XP_038751277.1
OG0001884	XP_031887552.1	XP_038751276.1
OG0001885	XP_031887547.1	XP_038751275.1
OG0001886	XP_031887548.1	XP_038751274.1
OG0001887	XP_031887545.2	XP_038751273.1
OG0001888	XP_031887712.1	XP_038751272.1
OG0001889	XP_031887711.1	XP_038751271.1
OG0001890	XP_066009328.1	XP_038751270.1
OG0001891	XP_031887692.2	XP_038751303.1
OG0001892	XP_031887611.1	XP_038751304.1
OG0001893	XP_031885113.1	XP_038742157.1
OG0001893	XP_031885148.1	XP_038743406.1
OG0001894	XP_031887607.2	XP_038751306.1
OG0001895	XP_031887612.1	XP_038751305.1
OG0001896	XP_031887476.1	XP_038751317.1
OG0001897	XP_031887729.2	XP_038751316.1
OG0001898	XP_031887730.1	XP_038751315.1
OG0001899	XP_031887725.1	XP_038751314.1
OG0001900	XP_031887728.1	XP_038751312.1
OG0001901	XP_031887672.1	XP_038751257.1
OG0001902	XP_031887670.1	XP_038751255.1
OG0001903	XP_031887668.1	XP_038751253.1
OG0001904	XP_031887669.1	XP_038751252.1
OG0001905	XP_031887667.1	XP_038751250.1
OG0001906	XP_031887665.1	XP_038751249.1
OG0001907	XP_031887779.1	XP_038751310.1
OG0001908	XP_031887778.1	XP_038751311.1
OG0001909	XP_031887494.1	XP_038751243.1
OG0001910	XP_031887495.1	XP_038751245.1
OG0001911	XP_031887498.1	XP_038751246.1
OG0001912	XP_031887499.1	XP_038751247.1
OG0001913	XP_031887633.1	XP_038751170.1
OG0001914	XP_031887632.1	XP_038751171.1
OG0001915	XP_031887631.1	XP_038751172.1
OG0001916	XP_031887697.1	XP_038751174.1
OG0001917	XP_031887704.1	XP_038751175.1
OG0001918	XP_031887525.1	XP_038751176.1
OG0001919	XP_031887703.1	XP_038751177.1
OG0001920	XP_031887521.1	XP_038751198.1
OG0001921	XP_031887522.1	XP_038751197.1
OG0001922	XP_031887484.1	XP_038751192.1
OG0001923	XP_031887483.1	XP_038751193.1
OG0001924	XP_031887481.1	XP_038751194.1
OG0001925	XP_031887520.1	XP_038751195.1
OG0001926	XP_031887519.1	XP_038751196.1
OG0001927	XP_031887477.1	XP_038751190.1
OG0001928	XP_031887478.1	XP_038751189.1
OG0001929	XP_031887479.1	XP_038751188.1
OG0001930	XP_031887480.1	XP_038751187.1
OG0001931	XP_031887485.1	XP_038751186.1
OG0001932	XP_031887486.1	XP_038751185.1
OG0001933	XP_031887647.1	XP_038751184.1
OG0001934	XP_031887646.1	XP_038751183.1
OG0001935	XP_066009489.1	XP_038751182.1
OG0001936	XP_031887644.1	XP_038751181.1
OG0001937	XP_031887651.1	XP_038751180.1
OG0001938	XP_031887643.1	XP_038751179.1
OG0001939	XP_031887642.1	XP_038751210.1
OG0001940	XP_031887471.2	XP_038751209.1
OG0001941	XP_031887615.1	XP_038751207.1
OG0001942	XP_031887616.1	XP_038751206.1
OG0001943	XP_031887614.1	XP_038751205.1
OG0001944	XP_031887613.1	XP_038751204.1
OG0001945	XP_031887790.1	XP_038751203.1
OG0001946	XP_031887458.1	XP_038751202.1
OG0001947	XP_031893166.2, XP_031887567.1	XP_038751200.1
OG0001948	XP_031887493.1	XP_038751239.1
OG0001949	XP_031887676.1	XP_038751237.1
OG0001950	XP_031887677.1	XP_038751236.1
OG0001951	XP_031887679.1	XP_038751234.1
OG0001952	XP_031887681.1	XP_038751233.1
OG0001953	XP_031887682.1	XP_038751232.1
OG0001954	XP_031887502.1	XP_038751231.1
OG0001955	XP_031887491.1	XP_038751241.1
OG0001956	XP_031887699.1	XP_038751166.1
OG0001957	XP_031887700.1	XP_038751165.1
OG0001958	XP_031887628.1	XP_038751164.1
OG0001959	XP_031887627.2	XP_038751163.1
OG0001960	XP_031887636.1	XP_038751162.1
OG0001961	XP_031887635.1	XP_038751161.1
OG0001962	XP_031887781.1	XP_038751157.1
OG0001963	XP_031887629.1	XP_038751159.1
OG0001964	XP_031887630.1	XP_038751160.1
OG0001965	XP_031887789.1	XP_038751153.1
OG0001966	XP_031887626.1	XP_038751154.1
OG0001967	XP_031887625.1	XP_038751155.1
OG0001968	XP_031883173.1	XP_038744837.1
OG0001969	XP_031887620.1	XP_038751147.1
OG0001970	XP_066009535.1	XP_038751109.1
OG0001971	XP_031887600.1	XP_038747719.1
OG0001972	XP_031889275.1	XP_038750689.1
OG0001973	XP_031889268.1	XP_038750690.1
OG0001974	XP_066009534.1	XP_038751136.1
OG0001975	XP_031887604.1	XP_038751135.1
OG0001976	XP_066009524.1	XP_038751134.1
OG0001977	XP_031887602.1	XP_038750032.1
OG0001978	XP_031887759.1	XP_038751132.1
OG0001979	XP_031887765.1	XP_038751130.1
OG0001980	XP_031887766.1	XP_038751129.1
OG0001981	XP_031887761.1	XP_038751127.1
OG0001982	XP_031887762.1	XP_038751126.1
OG0001983	XP_031887763.2	XP_038751125.1
OG0001984	XP_066009321.1	XP_038751124.1
OG0001985	XP_031887640.1	XP_038751123.1
OG0001986	XP_031887639.1	XP_038751122.1
OG0001987	XP_031887582.1	XP_038751120.1
OG0001988	XP_031887605.1	XP_038751110.1
OG0001989	XP_031887773.1	XP_038751138.1
OG0001990	XP_031887777.1	XP_038751140.1
OG0001991	XP_066009537.1	XP_038751107.1
OG0001992	XP_031887541.1	XP_038751106.1
OG0001993	XP_031887473.1	XP_038751105.1
OG0001994	XP_031887540.1	XP_038751104.1
OG0001995	XP_031887543.1	XP_038751103.1
OG0001996	XP_031887544.1	XP_038751102.1
OG0001997	XP_066009381.1	XP_038751101.1
OG0001998	XP_031887542.1	XP_038751100.1
OG0001999	XP_031887537.1	XP_038751099.1
OG0002000	XP_031878556.1	XP_038750999.1
OG0002001	XP_066009557.1	XP_038751000.1
OG0002002	XP_031878570.1	XP_038751010.1
OG0002003	XP_031878567.2	XP_038751011.1
OG0002004	XP_031878624.1	XP_038751027.1
OG0002005	XP_031878625.2	XP_038751026.1
OG0002006	XP_031878571.1	XP_038751025.1
OG0002007	XP_031878626.1	XP_038751024.1
OG0002008	XP_031878627.1	XP_038751023.1
OG0002009	XP_031878595.1	XP_038751058.1
OG0002010	XP_031878596.1	XP_038751057.1
OG0002011	XP_066009512.1	XP_038751056.1
OG0002012	XP_031878645.1	XP_038751055.1
OG0002013	XP_031878644.1	XP_038751054.1
OG0002014	XP_031878605.1	XP_038751053.1
OG0002015	XP_031878544.1	XP_038751051.1
OG0002016	XP_031878568.1	XP_038751050.1
OG0002017	XP_031878634.1	XP_038751049.1
OG0002018	XP_031878592.1	XP_038751048.1
OG0002019	XP_031878546.1	XP_038751047.1
OG0002020	XP_066009292.1	XP_038751046.1
OG0002021	XP_031878623.1	XP_038751045.1
OG0002022	XP_031878648.1	XP_038751044.1
OG0002023	XP_031889865.1	XP_038741360.1
OG0002024	XP_031878649.1	XP_038751043.1
OG0002025	XP_031878646.1	XP_038751042.1
OG0002026	XP_031878604.1	XP_038751041.1
OG0002027	XP_031878542.2	XP_038751040.1
OG0002028	XP_031878607.1	XP_038751038.1
OG0002029	XP_031878641.1	XP_038751037.1
OG0002030	XP_031878638.1	XP_038751036.1
OG0002031	XP_031878640.1	XP_038751034.1
OG0002033	XP_031878541.2	XP_038751059.1
OG0002035	XP_066009338.1	XP_038751063.1
OG0002036	XP_031878575.1	XP_038751064.1
OG0002037	XP_031887723.1	XP_038751065.1
OG0002038	XP_031887461.1	XP_038751066.1
OG0002039	XP_031887460.1	XP_038751067.1
OG0002040	XP_066009319.1	XP_038751068.1
OG0002041	XP_031887466.1	XP_038751069.1
OG0002042	XP_031887465.1	XP_038751070.1
OG0002043	XP_031887464.1	XP_038751071.1
OG0002044	XP_031887469.1	XP_038751072.1
OG0002045	XP_031887468.1	XP_038751073.1
OG0002046	XP_031887717.1	XP_038751074.1
OG0002047	XP_031887718.1	XP_038751075.1
OG0002048	XP_031887720.1	XP_038751081.1
OG0002049	XP_031887722.1	XP_038751079.1
OG0002050	XP_031887721.1	XP_038751078.1
OG0002051	XP_031887716.1	XP_038751077.1
OG0002052	XP_031887715.1	XP_038751076.1
OG0002053	XP_031887462.1	XP_038751083.1
OG0002054	XP_031887653.1	XP_038751084.1
OG0002055	XP_031887652.1	XP_038751085.1
OG0002056	XP_031887657.1	XP_038751086.1
OG0002057	XP_031887656.1	XP_038751087.1
OG0002058	XP_031887660.1	XP_038751091.1
OG0002059	XP_031887661.1	XP_038751090.1
OG0002060	XP_031887655.1	XP_038751088.1
OG0002062	XP_031878598.1	XP_038751015.1
OG0002063	XP_031888850.1	XP_038744162.1
OG0002064	XP_031892653.1	XP_038748929.1
OG0002065	XP_031892607.1	XP_038748928.1
OG0002066	XP_066008273.1	XP_038748927.1
OG0002067	XP_031892652.1	XP_038748931.1
OG0002068	XP_031892604.2	XP_038748934.1
OG0002069	XP_031892651.1	XP_038748935.1
OG0002070	XP_031892338.1	XP_038748947.1
OG0002071	XP_031892429.1	XP_038748937.1
OG0002072	XP_031892430.1	XP_038748938.1
OG0002073	XP_031882546.1	XP_038738794.1
OG0002074	XP_066008417.1	XP_038738792.1
OG0002075	XP_031882555.1	XP_038738791.1
OG0002076	XP_066008533.1	XP_038738790.1
OG0002077	XP_066008387.1	XP_038739997.1
OG0002078	XP_031883410.1	XP_038739996.1
OG0002079	XP_066008421.1	XP_038740001.1
OG0002080	XP_066008514.1	XP_038740003.1
OG0002081	XP_066008512.1	XP_038740005.1
OG0002082	XP_066008513.1	XP_038740006.1
OG0002083	XP_031883072.1	XP_038744859.1
OG0002084	XP_031878283.1	XP_038740360.1
OG0002085	XP_031878278.1	XP_038740355.1
OG0002086	XP_066009918.1	XP_038740354.1
OG0002087	XP_031878333.1	XP_038740353.1
OG0002088	XP_031878356.1	XP_038740352.1
OG0002089	XP_031878335.1	XP_038740350.1
OG0002090	XP_031878338.1	XP_038740348.1
OG0002091	XP_031878345.1	XP_038740347.1
OG0002092	XP_031878310.1	XP_038740346.1
OG0002093	XP_031886792.1	XP_038743514.1
OG0002094	XP_066008781.1	XP_038743516.1
OG0002095	XP_031886618.1	XP_038743517.1
OG0002096	XP_031886617.1	XP_038743518.1
OG0002097	XP_031878391.1	XP_038741142.1
OG0002098	XP_031878402.1	XP_038741141.1
OG0002099	XP_031878401.1	XP_038741140.1
OG0002100	XP_031878433.1	XP_038741139.1
OG0002101	XP_031878400.1	XP_038741137.1
OG0002102	XP_031878399.1	XP_038741136.1
OG0002103	XP_066008617.1	XP_038741135.1
OG0002104	XP_066008659.1	XP_038741133.1
OG0002105	XP_031876929.1	XP_038741132.1
OG0002106	XP_031876956.1	XP_038741131.1
OG0002107	XP_031876940.1	XP_038741130.1
OG0002108	XP_031876941.1	XP_038741129.1
OG0002109	XP_031876922.2	XP_038741128.1
OG0002110	XP_031883880.1	XP_038743098.1
OG0002111	XP_031883950.1	XP_038743097.1
OG0002112	XP_031883883.1	XP_038743096.1
OG0002113	XP_031883885.1	XP_038743095.1
OG0002114	XP_031883882.1	XP_038743094.1
OG0002115	XP_031883842.1	XP_038743092.1
OG0002116	XP_031883963.1	XP_038743090.1
OG0002117	XP_031884024.1	XP_038743087.1
OG0002118	XP_031883820.1	XP_038743088.1
OG0002119	XP_031884025.1	XP_038743089.1
OG0002120	XP_031884021.1	XP_038743086.1
OG0002121	XP_031884022.1	XP_038743085.1
OG0002122	XP_031884020.1	XP_038743084.1
OG0002123	XP_031883873.1	XP_038751006.1
OG0002124	XP_066007575.1	XP_038739266.1
OG0002125	XP_031876519.2	XP_038739265.1
OG0002126	XP_031876516.1	XP_038739261.1
OG0002127	XP_031876515.1	XP_038739260.1
OG0002128	XP_031879874.1	XP_038739259.1
OG0002129	XP_031879875.1	XP_038739258.1
OG0002130	XP_031879828.1	XP_038739257.1
OG0002131	XP_031879842.1	XP_038739256.1
OG0002132	XP_031879841.1	XP_038739255.1
OG0002133	XP_031879811.1	XP_038739253.1
OG0002134	XP_031879877.1	XP_038739252.1
OG0002135	XP_066007796.1	XP_038739251.1
OG0002136	XP_031875621.2, XP_066009454.1	XP_038751060.1
OG0002137	XP_031878586.1	XP_038741191.1, XP_038751061.1
OG0002138	XP_031893170.1	XP_038739346.1
OG0002139	XP_031893169.1	XP_038739347.1
OG0002140	XP_031893176.1	XP_038739348.1
OG0002141	XP_031893175.1	XP_038739349.1
OG0002142	XP_031893174.1	XP_038739350.1
OG0002143	XP_031893173.1	XP_038739351.1
OG0002144	XP_031892906.1	XP_038739353.1
OG0002146	XP_031883424.1	XP_038745381.1
OG0002147	XP_031883423.1	XP_038745380.1
OG0002148	XP_031883308.1	XP_038745388.1
OG0002150	XP_031883427.1	XP_038745377.1
OG0002151	XP_031883315.1	XP_038738652.1
OG0002152	XP_031883428.1	XP_038738654.1
OG0002153	XP_031883430.1	XP_038747569.1
OG0002154	XP_031875818.1	XP_038747572.1
OG0002155	XP_031875801.1	XP_038747571.1
OG0002156	XP_031875809.1	XP_038747570.1
OG0002158	XP_066009912.1	XP_038749289.1
OG0002159	XP_031882781.1	XP_038749288.1
OG0002160	XP_031882778.1	XP_038749287.1
OG0002161	XP_031882777.1	XP_038749286.1
OG0002162	XP_031882779.1	XP_038749284.1
OG0002163	XP_031882945.1	XP_038749281.1
OG0002164	XP_031882947.1	XP_038749280.1
OG0002165	XP_031882942.1	XP_038749279.1
OG0002166	XP_031882943.1	XP_038749278.1
OG0002167	XP_031882944.1	XP_038749277.1
OG0002168	XP_031882941.1	XP_038749404.1
OG0002169	XP_031882911.1	XP_038749276.1
OG0002170	XP_031882825.1	XP_038749275.1
OG0002171	XP_031882898.1	XP_038749273.1
OG0002172	XP_031888357.1	XP_038749477.1
OG0002173	XP_031888360.2	XP_038749475.1
OG0002174	XP_031888361.2	XP_038749474.1
OG0002175	XP_031888359.1	XP_038749472.1
OG0002176	XP_031888552.1	XP_038749471.1
OG0002177	XP_031888551.1	XP_038749470.1
OG0002178	XP_031888557.1	XP_038749469.1
OG0002179	XP_031888560.1	XP_038749468.1
OG0002180	XP_031888559.1	XP_038749467.1
OG0002181	XP_031888554.1	XP_038749466.1
OG0002182	XP_031888553.1	XP_038749465.1
OG0002183	XP_031884388.1	XP_038741030.1
OG0002184	XP_031880771.1	XP_038749708.1
OG0002185	XP_066009437.1	XP_038749707.1
OG0002186	XP_031880697.1	XP_038749705.1
OG0002187	XP_031880700.1	XP_038749704.1
OG0002188	XP_031880672.1	XP_038749701.1
OG0002189	XP_031880745.2	XP_038749699.1
OG0002190	XP_031880671.1	XP_038749696.1
OG0002191	XP_066009582.1	XP_038749697.1
OG0002192	XP_031880675.1	XP_038749698.1
OG0002193	XP_031880636.1	XP_038749695.1
OG0002194	XP_031880710.1	XP_038749694.1
OG0002195	XP_031880711.1	XP_038749693.1
OG0002196	XP_066009445.1	XP_038749691.1
OG0002197	XP_066009725.1	XP_038748474.1
OG0002198	XP_031890568.1	XP_038748473.1
OG0002199	XP_031890540.1	XP_038748472.1
OG0002200	XP_031890569.1	XP_038748471.1
OG0002201	XP_031890571.1	XP_038748470.1
OG0002202	XP_031890538.1	XP_038748468.1
OG0002203	XP_031890512.1	XP_038748466.1
OG0002204	XP_031890511.1	XP_038748465.1
OG0002205	XP_031890487.1	XP_038748460.1
OG0002206	XP_031890493.1	XP_038748457.1
OG0002207	XP_031890494.1	XP_038748451.1
OG0002208	XP_031890683.1	XP_038748520.1
OG0002209	XP_031890684.1	XP_038748519.1
OG0002210	XP_031890685.1	XP_038748518.1
OG0002211	XP_031890681.1	XP_038748524.1
OG0002212	XP_031890680.1	XP_038748525.1
OG0002213	XP_031890499.2	XP_038748527.1
OG0002214	XP_066009696.1	XP_038748526.1
OG0002215	XP_031890500.1	XP_038748528.1
OG0002216	XP_031890501.1	XP_038748529.1
OG0002217	XP_031890502.1	XP_038748530.1
OG0002218	XP_031890503.1	XP_038748531.1
OG0002219	XP_031890504.1	XP_038748532.1
OG0002220	XP_031890505.1	XP_038748533.1
OG0002221	XP_031890507.1	XP_038748534.1
OG0002222	XP_031890508.1	XP_038748535.1
OG0002223	XP_031890602.1	XP_038748536.1
OG0002224	XP_031890601.1	XP_038748537.1
OG0002225	XP_031890594.1	XP_038748538.1
OG0002226	XP_031890593.1	XP_038748539.1
OG0002227	XP_031890596.2	XP_038748540.1
OG0002228	XP_031890595.1	XP_038748541.1
OG0002229	XP_031890598.1	XP_038748542.1
OG0002230	XP_031890597.1	XP_038748543.1
OG0002231	XP_031890600.1	XP_038748544.1
OG0002232	XP_031890599.1	XP_038748545.1
OG0002234	XP_031890397.1	XP_038748550.1
OG0002235	XP_031890394.1	XP_038748551.1
OG0002236	XP_031890400.1	XP_038748552.1
OG0002237	XP_031890401.1	XP_038748553.1
OG0002238	XP_031890399.1	XP_038748554.1
OG0002239	XP_031890604.1	XP_038748555.1
OG0002240	XP_031890419.2	XP_038748557.1
OG0002241	XP_031890418.2	XP_038748558.1
OG0002242	XP_066009831.1	XP_038748559.1
OG0002243	XP_066009832.1	XP_038748560.1
OG0002244	XP_066009830.1	XP_038748562.1
OG0002245	XP_031890412.1	XP_038748563.1
OG0002246	XP_031890413.1	XP_038748564.1
OG0002247	XP_031877880.1	XP_038748565.1
OG0002248	XP_031877829.1	XP_038748577.1
OG0002249	XP_031877811.1	XP_038748575.1
OG0002250	XP_031877815.1	XP_038748573.1
OG0002251	XP_031877865.1	XP_038748572.1
OG0002252	XP_031877860.1	XP_038748571.1
OG0002253	XP_031877863.1	XP_038748570.1
OG0002254	XP_066009850.1	XP_038748568.1
OG0002255	XP_031877871.1	XP_038748567.1
OG0002256	XP_066009711.1	XP_038748585.1
OG0002257	XP_031875357.1	XP_038742980.1
OG0002258	XP_031877825.1	XP_038748583.1
OG0002259	XP_031877823.1	XP_038748582.1
OG0002260	XP_066009629.1	XP_038748581.1
OG0002261	XP_031877810.1	XP_038748580.1
OG0002262	XP_031877876.1	XP_038748587.1
OG0002263	XP_031877874.1	XP_038748588.1
OG0002264	XP_031877831.1	XP_038748594.1
OG0002265	XP_031877833.1	XP_038748596.1
OG0002266	XP_031877834.1	XP_038748597.1
OG0002267	XP_031877861.1	XP_038748598.1
OG0002268	XP_031877818.1	XP_038748599.1
OG0002269	XP_031877819.1	XP_038748600.1
OG0002270	XP_031877832.1	XP_038748602.1
OG0002271	XP_031877877.1	XP_038748611.1
OG0002272	XP_031877864.1	XP_038748609.1
OG0002273	XP_066009961.1	XP_038748608.1
OG0002274	XP_031877869.1	XP_038748607.1
OG0002275	XP_031877839.1	XP_038748616.1
OG0002276	XP_031877838.1	XP_038748615.1
OG0002277	XP_031877841.1	XP_038748614.1
OG0002278	XP_031877872.1	XP_038748613.1
OG0002279	XP_031877835.1	XP_038748612.1
OG0002280	XP_031882805.2	XP_038748620.1
OG0002281	XP_031882858.1	XP_038748643.1
OG0002282	XP_031882861.1	XP_038748642.1
OG0002283	XP_031882860.1	XP_038748639.1
OG0002284	XP_031882863.1	XP_038748638.1
OG0002285	XP_031882744.1	XP_038748637.1
OG0002286	XP_031888017.1	XP_038741415.1
OG0002287	XP_031888807.1	XP_038746641.1
OG0002288	XP_031882987.1	XP_038740520.1
OG0002289	XP_031882750.1	XP_038748647.1
OG0002290	XP_031882885.1	XP_038748654.1
OG0002291	XP_031882810.1	XP_038748653.1
OG0002292	XP_031882886.1	XP_038748652.1
OG0002293	XP_031882888.2	XP_038748650.1
OG0002294	XP_031882889.1	XP_038748649.1
OG0002295	XP_031882743.1	XP_038748648.1
OG0002296	XP_031882812.1	XP_038748677.1
OG0002297	XP_031882821.1	XP_038748676.1
OG0002298	XP_031882814.1	XP_038748675.1
OG0002299	XP_031882914.1	XP_038748674.1
OG0002300	XP_031882915.1	XP_038748673.1
OG0002301	XP_031882727.1	XP_038748672.1
OG0002302	XP_031882726.1	XP_038748671.1
OG0002303	XP_031882922.1	XP_038748670.1
OG0002304	XP_031882927.1	XP_038748668.1
OG0002305	XP_031882916.1	XP_038748663.1
OG0002306	XP_031882917.2	XP_038748660.1
OG0002307	XP_031882800.1	XP_038748659.1
OG0002308	XP_031882804.1	XP_038748658.1
OG0002309	XP_031882803.1	XP_038748657.1
OG0002310	XP_066009617.1	XP_038748656.1
OG0002311	XP_031882801.1	XP_038748655.1
OG0002312	XP_031882891.1	XP_038748665.1
